i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,109,0.516019,0.745559,0.522195,0.704937,0.041089
0,112,0.516019,0.745559,0.527456,0.698628,0.048304
0,29,0.516019,0.745559,0.560642,0.705553,0.059931
1,139,0.664907,0.692952,0.678597,0.724176,0.034093
10,107,0.356175,0.992757,0.345016,0.961127,0.033540
103,141,0.741592,0.954040,0.747810,0.894581,0.059783
105,132,0.689119,0.605003,0.712262,0.598773,0.023968
106,121,0.345688,0.137579,0.369484,0.189809,0.057396
108,128,0.217434,0.233148,0.255068,0.263764,0.048514
108,135,0.217434,0.233148,0.235908,0.231239,0.018572
109,112,0.522195,0.704937,0.527456,0.698628,0.008215
122,123,0.516742,0.149899,0.528303,0.150420,0.011573
126,137,0.456192,0.209444,0.492450,0.208203,0.036279
128,135,0.255068,0.263764,0.235908,0.231239,0.037749
129,146,0.273805,0.718550,0.286390,0.753165,0.036832
13,115,0.505984,0.957931,0.492255,0.915661,0.044444
13,82,0.505984,0.957931,0.448538,0.958406,0.057447
14,107,0.293408,0.956407,0.345016,0.961127,0.051824
15,99,0.798794,0.293668,0.797527,0.309068,0.015452
16,118,0.349966,0.650989,0.385652,0.646206,0.036005
16,136,0.349966,0.650989,0.309252,0.651927,0.040724
16,62,0.349966,0.650989,0.396835,0.669942,0.050556
17,121,0.411582,0.158153,0.369484,0.189809,0.052673
17,93,0.411582,0.158153,0.427588,0.114444,0.046548
18,80,0.519696,0.423232,0.534513,0.437800,0.020780
2,113,0.632155,0.986140,0.576168,0.996936,0.057018
2,21,0.632155,0.986140,0.646203,0.934442,0.053573
20,142,0.464086,0.555064,0.436162,0.589706,0.044495
21,53,0.646203,0.934442,0.633529,0.903704,0.033248
22,42,0.348149,0.257585,0.304736,0.286158,0.051972
22,63,0.348149,0.257585,0.351739,0.248115,0.010127
23,145,0.577934,0.794605,0.548013,0.813298,0.035281
26,35,0.465392,0.052853,0.460186,0.102591,0.050010
26,49,0.465392,0.052853,0.436933,0.031489,0.035585
26,98,0.465392,0.052853,0.409003,0.038810,0.058111
27,102,0.835175,0.605933,0.841093,0.577638,0.028907
28,53,0.580739,0.885473,0.633529,0.903704,0.055850
