i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,10,0.543800,0.676957,0.436546,0.566821,0.153731
0,19,0.543800,0.676957,0.707468,0.751104,0.179680
0,24,0.543800,0.676957,0.373742,0.652017,0.171877
1,27,0.889976,0.230312,0.708477,0.279750,0.188112
10,15,0.436546,0.566821,0.427304,0.734129,0.167563
11,12,0.414033,0.308166,0.483622,0.145846,0.176608
11,22,0.414033,0.308166,0.483622,0.145846,0.176608
11,28,0.414033,0.308166,0.482508,0.469254,0.175038
15,23,0.427304,0.734129,0.472509,0.571014,0.169263
2,27,0.889976,0.230312,0.708477,0.279750,0.188112
3,9,0.799372,0.721362,0.757213,0.550340,0.176141
4,11,0.238745,0.283403,0.414033,0.308166,0.177028
5,9,0.786152,0.713384,0.757213,0.550340,0.165593
6,24,0.345310,0.807663,0.373742,0.652017,0.158222
7,27,0.889976,0.230312,0.708477,0.279750,0.188112
8,29,0.721216,0.083785,0.896815,0.142188,0.185056
9,25,0.757213,0.550340,0.937717,0.510122,0.184930
