i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,127,0.779906,0.407264,0.680498,0.330476,0.125612
0,22,0.779906,0.407264,0.851194,0.373206,0.079006
0,5,0.779906,0.407264,0.768038,0.379309,0.030370
0,73,0.779906,0.407264,0.720778,0.415856,0.059749
0,74,0.779906,0.407264,0.814487,0.290640,0.121643
0,99,0.779906,0.407264,0.825709,0.288788,0.127021
1,101,0.950509,0.853554,0.865604,0.764541,0.123013
1,130,0.950509,0.853554,0.897467,0.807299,0.070377
1,17,0.950509,0.853554,0.985082,0.862072,0.035607
1,4,0.950509,0.853554,0.882236,0.784733,0.096941
1,6,0.950509,0.853554,0.823329,0.822207,0.130987
1,80,0.950509,0.853554,0.855433,0.760985,0.132697
10,122,0.371615,0.701066,0.362928,0.706393,0.010190
10,123,0.371615,0.701066,0.297571,0.611196,0.116444
10,125,0.371615,0.701066,0.325330,0.782823,0.093949
10,141,0.371615,0.701066,0.393195,0.563038,0.139705
10,146,0.371615,0.701066,0.369357,0.795738,0.094699
10,18,0.371615,0.701066,0.303805,0.621127,0.104825
10,37,0.371615,0.701066,0.413687,0.639749,0.074363
10,48,0.371615,0.701066,0.505902,0.675798,0.136644
10,55,0.371615,0.701066,0.413329,0.746708,0.061832
10,61,0.371615,0.701066,0.445010,0.790423,0.115635
10,71,0.371615,0.701066,0.315656,0.610893,0.106125
100,102,0.599161,0.224951,0.675726,0.222012,0.076621
100,105,0.599161,0.224951,0.562164,0.119488,0.111765
100,127,0.599161,0.224951,0.680498,0.330476,0.133233
100,134,0.599161,0.224951,0.558285,0.280875,0.069271
101,129,0.865604,0.764541,0.846353,0.720061,0.048467
101,130,0.865604,0.764541,0.897467,0.807299,0.053325
102,103,0.675726,0.222012,0.745975,0.205155,0.072243
102,127,0.675726,0.222012,0.680498,0.330476,0.108568
102,134,0.675726,0.222012,0.558285,0.280875,0.131367
103,106,0.745975,0.205155,0.753628,0.067472,0.137896
104,118,0.735765,0.880785,0.786809,0.895520,0.053128
104,139,0.735765,0.880785,0.782900,0.955166,0.088058
105,124,0.562164,0.119488,0.646019,0.055499,0.105481
105,135,0.562164,0.119488,0.512974,0.113304,0.049576
105,144,0.562164,0.119488,0.486219,0.133647,0.077253
105,149,0.562164,0.119488,0.530561,0.071170,0.057735
106,107,0.753628,0.067472,0.889424,0.041116,0.138329
106,124,0.753628,0.067472,0.646019,0.055499,0.108273
108,116,0.228934,0.763247,0.108112,0.766613,0.120869
108,117,0.228934,0.763247,0.101460,0.794330,0.131209
108,119,0.228934,0.763247,0.135854,0.866075,0.138700
108,121,0.228934,0.763247,0.118290,0.686141,0.134861
108,125,0.228934,0.763247,0.325330,0.782823,0.098364
108,147,0.228934,0.763247,0.113264,0.711499,0.126718
109,114,0.097250,0.013741,0.156469,0.010154,0.059328
11,134,0.429177,0.253984,0.558285,0.280875,0.131879
11,144,0.429177,0.253984,0.486219,0.133647,0.133172
11,19,0.429177,0.253984,0.542220,0.334096,0.138552
11,50,0.429177,0.253984,0.444698,0.126747,0.128180
11,59,0.429177,0.253984,0.390740,0.186407,0.077743
11,96,0.429177,0.253984,0.374129,0.168323,0.101824
111,112,0.068620,0.883023,0.045414,0.958398,0.078867
111,116,0.068620,0.883023,0.108112,0.766613,0.122926
111,117,0.068620,0.883023,0.101460,0.794330,0.094578
111,119,0.068620,0.883023,0.135854,0.866075,0.069337
111,142,0.068620,0.883023,0.131660,0.880184,0.063105
112,119,0.045414,0.958398,0.135854,0.866075,0.129240
112,142,0.045414,0.958398,0.131660,0.880184,0.116430
113,134,0.513945,0.376328,0.558285,0.280875,0.105248
115,138,0.322681,0.105057,0.394352,0.046945,0.092270
116,117,0.108112,0.766613,0.101460,0.794330,0.028504
116,119,0.108112,0.766613,0.135854,0.866075,0.103259
116,121,0.108112,0.766613,0.118290,0.686141,0.081113
116,142,0.108112,0.766613,0.131660,0.880184,0.115987
116,147,0.108112,0.766613,0.113264,0.711499,0.055354
117,119,0.101460,0.794330,0.135854,0.866075,0.079564
117,121,0.101460,0.794330,0.118290,0.686141,0.109490
117,142,0.101460,0.794330,0.131660,0.880184,0.091011
117,147,0.101460,0.794330,0.113264,0.711499,0.083668
118,139,0.786809,0.895520,0.782900,0.955166,0.059774
119,142,0.135854,0.866075,0.131660,0.880184,0.014719
12,125,0.436543,0.859558,0.325330,0.782823,0.135117
12,131,0.436543,0.859558,0.516894,0.788417,0.107318
12,146,0.436543,0.859558,0.369357,0.795738,0.092665
12,26,0.436543,0.859558,0.444973,0.989503,0.130218
12,51,0.436543,0.859558,0.557289,0.843781,0.121773
12,53,0.436543,0.859558,0.554275,0.820931,0.123907
12,55,0.436543,0.859558,0.413329,0.746708,0.115213
12,61,0.436543,0.859558,0.445010,0.790423,0.069651
12,67,0.436543,0.859558,0.413709,0.975171,0.117847
12,72,0.436543,0.859558,0.395672,0.874043,0.043362
120,133,0.494794,0.551535,0.518375,0.592076,0.046900
120,141,0.494794,0.551535,0.393195,0.563038,0.102248
121,145,0.118290,0.686141,0.027819,0.595863,0.127809
121,147,0.118290,0.686141,0.113264,0.711499,0.025851
122,123,0.362928,0.706393,0.297571,0.611196,0.115474
122,125,0.362928,0.706393,0.325330,0.782823,0.085177
122,146,0.362928,0.706393,0.369357,0.795738,0.089576
123,141,0.297571,0.611196,0.393195,0.563038,0.107066
124,149,0.646019,0.055499,0.530561,0.071170,0.116517
