i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
1,7,0.435762,0.225244,0.464588,0.039072,0.188390
10,19,0.667828,0.556932,0.836707,0.574256,0.169766
11,19,0.667828,0.556932,0.836707,0.574256,0.169766
12,14,0.253807,0.052569,0.124442,0.130547,0.151049
13,21,0.493279,0.657710,0.480744,0.480885,0.177269
13,22,0.493279,0.657710,0.480744,0.480885,0.177269
14,25,0.124442,0.130547,0.265672,0.037666,0.169035
14,29,0.124442,0.130547,0.028651,0.006595,0.156652
16,24,0.065818,0.444489,0.235377,0.367519,0.186212
17,19,0.693754,0.494160,0.836707,0.574256,0.163863
18,20,0.432413,0.764727,0.356835,0.609037,0.173065
19,27,0.836707,0.574256,0.879959,0.735483,0.166927
2,20,0.380294,0.424703,0.356835,0.609037,0.185820
2,24,0.380294,0.424703,0.235377,0.367519,0.155791
20,21,0.356835,0.609037,0.480744,0.480885,0.178259
20,22,0.356835,0.609037,0.480744,0.480885,0.178259
3,17,0.559937,0.583900,0.693754,0.494160,0.161122
8,9,0.813102,0.279847,0.741216,0.133112,0.163397
