i%0,j%1,lat.i,lon.i,lat.j,lon.j,distance
0,13,0.255012,0.875325,0.296676,0.847933,0.049862
0,141,0.255012,0.875325,0.286452,0.845178,0.043558
0,147,0.255012,0.875325,0.229775,0.844925,0.039510
0,205,0.255012,0.875325,0.178308,0.825321,0.091564
0,235,0.255012,0.875325,0.239082,0.930871,0.057785
0,30,0.255012,0.875325,0.262494,0.907840,0.033365
0,95,0.255012,0.875325,0.282691,0.876002,0.027687
1,115,0.090817,0.114318,0.120154,0.046783,0.073632
1,116,0.090817,0.114318,0.089323,0.109895,0.004668
1,118,0.090817,0.114318,0.025896,0.124920,0.065781
1,136,0.090817,0.114318,0.084626,0.018426,0.096092
1,155,0.090817,0.114318,0.028626,0.094947,0.065138
1,178,0.090817,0.114318,0.015863,0.081413,0.081858
1,232,0.090817,0.114318,0.172964,0.127605,0.083214
1,238,0.090817,0.114318,0.116044,0.159931,0.052124
1,39,0.090817,0.114318,0.050686,0.182090,0.078763
1,63,0.090817,0.114318,0.066905,0.216541,0.104983
1,82,0.090817,0.114318,0.078454,0.094256,0.023565
1,84,0.090817,0.114318,0.012015,0.107878,0.079065
1,96,0.090817,0.114318,0.029472,0.055690,0.084855
10,111,0.924235,0.155007,0.982816,0.107547,0.075394
10,170,0.924235,0.155007,0.881786,0.089192,0.078317
10,211,0.924235,0.155007,0.981976,0.068229,0.104233
10,225,0.924235,0.155007,0.879862,0.242572,0.098166
10,239,0.924235,0.155007,0.890645,0.159949,0.033951
100,202,0.358590,0.990794,0.360454,0.935953,0.054872
100,219,0.358590,0.990794,0.359940,0.922074,0.068734
101,125,0.342647,0.600088,0.438736,0.618781,0.097891
101,142,0.342647,0.600088,0.351562,0.672364,0.072823
101,148,0.342647,0.600088,0.357478,0.593188,0.016357
101,195,0.342647,0.600088,0.422906,0.648792,0.093881
101,204,0.342647,0.600088,0.252036,0.624586,0.093864
101,206,0.342647,0.600088,0.313050,0.520456,0.084955
101,231,0.342647,0.600088,0.310417,0.669988,0.076972
102,122,0.220309,0.523181,0.170854,0.557862,0.060404
102,135,0.220309,0.523181,0.180142,0.448009,0.085231
102,204,0.220309,0.523181,0.252036,0.624586,0.106252
102,206,0.220309,0.523181,0.313050,0.520456,0.092781
102,212,0.220309,0.523181,0.225857,0.521452,0.005811
102,224,0.220309,0.523181,0.246633,0.488166,0.043806
103,133,0.701694,0.225733,0.684266,0.183550,0.045641
103,146,0.701694,0.225733,0.766764,0.262106,0.074547
103,150,0.701694,0.225733,0.698105,0.201185,0.024809
103,165,0.701694,0.225733,0.666491,0.201985,0.042464
103,186,0.701694,0.225733,0.597611,0.217056,0.104444
103,243,0.701694,0.225733,0.771892,0.174807,0.086726
104,157,0.828079,0.864479,0.804247,0.935717,0.075119
104,184,0.828079,0.864479,0.828513,0.842434,0.022048
104,201,0.828079,0.864479,0.765203,0.949572,0.105803
104,220,0.828079,0.864479,0.877804,0.837362,0.056638
104,241,0.828079,0.864479,0.879412,0.885984,0.055655
105,121,0.491634,0.009946,0.545477,0.020123,0.054796
105,124,0.491634,0.009946,0.487566,0.064189,0.054394
105,160,0.491634,0.009946,0.452999,0.019958,0.039911
