t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,89,89,911
8,0,83,172,828
9,0,16,188,812
10,0,31,219,781
11,0,31,250,750
12,0,26,276,724
13,0,31,307,693
14,0,26,244,756
15,0,27,262,738
16,0,23,201,799
17,0,24,197,803
18,0,16,181,819
19,0,17,178,822
20,0,29,173,827
21,0,30,180,820
22,0,25,175,825
23,0,31,180,820
24,0,58,215,785
25,0,39,232,768
26,0,29,248,752
27,0,42,270,730
28,0,34,270,730
29,0,27,272,728
30,0,33,274,726
31,0,24,256,744
32,0,28,229,771
33,0,32,231,769
34,0,27,218,782
35,0,32,217,783
36,0,26,212,788
37,0,26,207,793
38,0,33,212,788
39,0,33,224,776
40,0,52,244,756
41,0,46,258,742
42,0,37,269,731
43,0,36,276,724
44,0,31,280,720
45,0,31,277,723
46,0,25,268,732
47,0,26,254,746
48,0,35,232,768
49,0,26,227,773
50,0,31,217,783
51,0,30,218,782
52,0,37,221,779
53,0,31,226,774
54,0,29,231,769
55,0,38,239,761
56,0,47,255,745
57,0,29,254,746
58,0,37,262,738
59,0,35,260,740
60,0,34,263,737
61,0,33,263,737
62,0,33,259,741
63,0,35,259,741
64,0,35,251,749
65,0,24,247,753
66,0,40,244,756
67,0,34,243,757
68,0,32,246,754
69,0,35,254,746
70,0,35,251,749
71,0,30,243,757
72,0,33,249,751
73,0,35,247,753
74,0,40,252,748
75,0,33,255,745
76,0,22,237,763
77,0,30,237,763
78,0,28,236,764
79,0,46,248,752
80,0,38,246,754
81,0,34,251,749
82,0,35,243,757
83,0,37,254,746
84,0,37,264,736
85,0,24,267,733
86,0,27,249,751
87,0,40,245,755
88,0,30,249,751
89,3,44,254,746
90,0,35,250,750
91,0,31,244,756
92,0,31,240,760
93,0,23,247,753
94,0,42,249,751
95,0,33,254,746
96,0,28,240,760
97,0,28,223,777
98,0,34,228,772
99,0,31,237,763
100,0,46,252,748
101,0,27,244,756
102,0,33,246,754
103,0,32,244,756
104,0,28,246,754
105,0,42,251,749
106,0,27,245,755
107,0,45,261,739
108,0,43,262,738
109,0,19,251,749
110,0,37,255,745
111,0,45,269,731
112,0,35,269,731
113,0,28,259,741
114,0,29,255,745
115,0,27,239,761
116,0,30,239,761
117,0,26,234,766
118,0,17,214,786
119,0,23,195,805
120,0,16,177,823
121,0,24,173,827
122,0,32,176,824
123,0,21,175,825
124,0,35,179,821
125,0,20,180,820
126,0,28,181,819
127,0,33,200,800
128,0,22,203,797
129,0,28,195,805
130,0,36,212,788
131,0,31,210,790
132,0,22,206,794
133,0,31,218,782
134,0,25,211,789
135,0,27,205,795
136,0,26,206,794
137,0,20,193,807
138,0,38,199,801
139,0,29,210,790
140,0,36,214,786
141,0,31,220,780
142,0,30,218,782
143,0,27,223,777
144,0,25,224,776
145,0,37,224,776
146,0,21,220,780
147,0,33,218,782
148,0,29,215,785
149,0,24,213,787
150,0,26,215,785
151,0,27,201,799
152,0,34,204,796
153,0,34,218,782
154,0,33,225,775
155,0,42,236,764
156,0,24,230,770
157,0,22,224,776
158,0,36,233,767
159,0,34,237,763
160,0,26,231,769
161,0,29,224,776
162,0,29,219,781
163,0,25,217,783
164,0,25,215,785
165,0,19,206,794
166,0,18,188,812
167,0,22,177,823
168,0,41,193,807
169,0,36,199,801
170,0,33,204,796
171,0,40,221,779
172,0,32,228,772
173,0,39,250,750
174,0,32,261,739
175,0,33,262,738
176,0,31,252,748
177,0,21,246,754
178,0,21,227,773
179,0,24,218,782
180,0,28,209,791
181,0,32,213,787
182,0,24,198,802
183,0,21,185,815
184,0,19,179,821
185,0,23,178,822
186,0,25,179,821
187,0,31,190,810
188,0,36,188,812
189,0,40,205,795
190,0,41,219,781
191,0,32,231,769
192,0,22,238,762
193,0,23,237,763
194,0,28,236,764
195,0,30,234,766
196,0,27,222,778
197,0,32,216,784
198,0,26,200,800
199,0,23,195,805
200,0,24,204,796
201,0,30,203,797
202,0,31,201,799
203,0,26,201,799
204,0,22,195,805
205,0,38,203,797
206,0,43,223,777
207,0,25,220,780
208,0,28,224,776
209,0,21,217,783
210,0,25,213,787
211,0,32,229,771
212,0,31,225,775
213,0,36,223,777
214,0,33,222,778
215,0,17,210,790
216,0,15,195,805
217,0,22,197,803
218,0,22,186,814
219,0,29,189,811
220,0,30,182,818
221,0,28,177,823
222,0,22,172,828
223,0,25,181,819
224,0,30,195,805
225,0,38,211,789
226,0,31,213,787
227,0,32,221,779
228,0,29,226,774
229,0,33,228,772
230,0,31,238,762
231,0,25,228,772
