t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,2,91,91,909
8,3,65,156,844
9,0,17,173,827
10,0,18,191,809
11,0,27,218,782
12,0,24,242,758
13,0,25,267,733
14,0,33,209,791
15,0,26,230,770
16,0,23,181,819
17,0,23,190,810
18,0,32,195,805
19,0,20,190,810
20,0,20,184,816
21,0,22,181,819
22,0,23,174,826
23,0,20,169,831
24,0,23,169,831
25,0,24,164,836
26,0,16,155,845
27,0,24,162,838
28,0,19,159,841
29,0,29,167,833
30,0,20,161,839
31,0,29,168,832
32,0,26,176,824
33,0,25,176,824
34,0,24,183,817
35,0,29,189,811
36,0,28,193,807
37,0,24,193,807
38,0,27,190,810
39,0,21,184,816
40,0,31,200,800
41,0,29,198,802
42,0,21,191,809
43,0,25,189,811
44,0,20,179,821
45,0,18,173,827
46,0,22,169,831
47,0,21,167,833
48,0,24,160,840
49,0,17,158,842
50,0,27,158,842
51,0,28,166,834
52,0,28,176,824
53,0,26,182,818
54,0,22,183,817
55,0,27,188,812
56,0,26,192,808
57,0,33,203,797
58,0,29,204,796
59,0,22,190,810
60,0,25,197,803
61,0,18,187,813
62,0,34,195,805
63,0,25,198,802
64,0,22,183,817
65,0,22,180,820
66,0,21,176,824
67,0,21,170,830
68,0,29,178,822
69,0,21,173,827
70,0,28,177,823
71,0,17,166,834
72,0,21,166,834
73,0,22,167,833
74,0,22,165,835
75,0,25,164,836
76,0,25,167,833
77,0,24,168,832
78,0,25,171,829
79,0,25,178,822
80,0,22,177,823
81,0,19,174,826
82,0,16,163,837
83,0,31,172,828
84,0,21,169,831
85,0,14,154,846
86,0,23,156,844
87,0,18,148,852
88,0,41,172,828
89,0,21,177,823
90,0,32,187,813
91,0,29,187,813
92,0,26,197,803
93,0,32,207,793
94,0,16,202,798
95,0,21,196,804
96,0,26,196,804
97,0,30,191,809
98,0,20,188,812
99,0,18,177,823
100,0,17,163,837
101,0,25,161,839
102,0,23,166,834
103,0,29,168,832
104,0,25,167,833
105,0,23,171,829
106,0,24,173,827
107,0,29,186,814
108,0,25,189,811
109,0,24,185,815
110,0,22,182,818
111,0,16,173,827
112,0,28,177,823
113,0,25,181,819
114,0,33,180,820
115,0,35,193,807
116,0,23,192,808
117,0,33,202,798
118,0,25,210,790
119,0,20,206,794
120,0,13,188,812
121,0,27,192,808
122,0,19,175,825
123,0,23,172,828
124,0,28,165,835
125,0,20,159,841
126,0,28,167,833
127,0,21,171,829
128,0,31,179,821
129,0,31,187,813
130,0,19,186,814
131,0,29,186,814
132,0,27,194,806
133,0,21,187,813
134,0,29,196,804
135,0,25,196,804
136,0,22,186,814
137,0,25,185,815
138,0,16,175,825
139,0,18,171,829
140,0,26,170,830
141,0,22,165,835
142,0,26,164,836
143,0,25,170,830
144,3,29,176,824
145,0,18,174,826
146,0,19,171,829
147,0,28,178,822
148,0,27,181,819
149,0,25,177,823
150,0,27,180,820
151,0,18,176,824
152,0,24,177,823
153,0,18,175,825
154,0,20,171,829
155,0,26,170,830
156,0,21,161,839
157,2,27,163,837
158,0,23,166,834
159,0,21,166,834
160,0,26,172,828
161,0,22,175,825
162,0,24,177,823
163,0,19,168,832
164,0,26,174,826
165,0,34,182,818
166,0,25,182,818
167,0,21,180,820
168,1,27,185,815
169,0,15,178,822
170,0,16,172,828
171,0,23,166,834
172,0,24,164,836
173,0,23,157,843
174,0,25,159,841
175,0,19,156,844
176,0,18,152,848
177,0,19,158,842
178,0,32,168,832
179,0,23,170,830
180,0,30,179,821
181,0,19,169,831
182,0,25,174,826
183,0,29,187,813
184,0,18,186,814
185,1,22,180,820
186,0,27,183,817
187,0,19,175,825
188,0,22,168,832
189,0,30,176,824
190,0,21,169,831
191,0,24,170,830
192,0,18,172,828
193,0,25,174,826
194,0,24,170,830
195,0,25,175,825
196,0,27,178,822
197,0,28,178,822
198,0,23,181,819
199,0,28,189,811
200,0,20,185,815
201,0,24,183,817
202,0,17,175,825
203,0,21,171,829
204,0,22,167,833
205,0,25,161,839
206,0,25,165,835
207,0,28,167,833
208,0,14,165,835
209,2,35,179,821
210,0,26,187,813
211,0,24,186,814
212,0,24,184,816
213,0,23,188,812
214,0,25,180,820
215,0,27,187,813
216,0,20,178,822
217,0,31,182,818
218,0,24,184,816
219,0,25,184,816
220,0,24,188,812
221,0,16,175,825
222,0,20,171,829
223,0,20,166,834
224,0,33,176,824
225,0,19,165,835
226,0,17,159,841
227,0,25,159,841
228,0,23,168,832
229,0,25,172,828
230,0,27,178,822
231,0,25,175,825
