t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,93,93,907
8,0,68,161,839
9,0,17,178,822
10,0,18,196,804
11,0,27,223,777
12,0,24,247,753
13,0,25,272,728
14,0,33,212,788
15,0,26,233,767
16,0,22,180,820
17,0,23,189,811
18,0,32,194,806
19,0,20,189,811
20,0,19,182,818
21,0,21,178,822
22,0,24,172,828
23,0,21,169,831
24,0,23,169,831
25,0,24,164,836
26,0,16,155,845
27,0,25,162,838
28,0,20,164,836
29,0,27,167,833
30,0,21,164,836
31,0,28,168,832
32,0,27,176,824
33,0,25,178,822
34,0,24,184,816
35,0,29,188,812
36,0,28,194,806
37,0,24,192,808
38,0,26,190,810
39,0,21,183,817
40,0,31,199,801
41,0,29,197,803
42,0,21,190,810
43,0,25,188,812
44,0,20,178,822
45,0,18,173,827
46,0,22,169,831
47,0,21,167,833
48,0,23,159,841
49,0,18,158,842
50,0,26,157,843
51,0,28,165,835
52,0,29,176,824
53,0,25,181,819
54,0,21,181,819
55,0,27,186,814
56,0,25,190,810
57,0,36,203,797
58,0,28,204,796
59,0,21,188,812
60,0,24,195,805
61,0,21,189,811
62,0,31,194,806
63,0,25,197,803
64,0,21,180,820
65,0,22,177,823
66,0,22,174,826
67,0,23,172,828
68,0,25,173,827
69,0,23,173,827
70,0,27,176,824
71,0,17,166,834
72,0,22,167,833
73,0,21,166,834
74,0,24,164,836
75,0,23,165,835
76,0,27,168,832
77,0,23,169,831
78,0,26,174,826
79,0,25,179,821
80,0,19,175,825
81,0,22,174,826
82,0,16,166,834
83,0,30,173,827
84,0,19,164,836
85,0,18,155,845
86,0,20,155,845
87,0,23,153,847
88,0,33,168,832
89,0,24,175,825
90,0,34,187,813
91,0,27,188,812
92,0,29,198,802
93,0,28,205,795
94,0,15,198,802
95,0,24,196,804
96,0,26,199,801
97,0,28,190,810
98,0,18,182,818
99,0,21,175,825
100,0,18,164,836
101,0,29,167,833
102,0,19,166,834
103,0,27,167,833
104,0,29,171,829
105,0,22,175,825
106,0,26,178,822
107,0,26,188,812
108,0,24,183,817
109,0,25,184,816
110,0,20,181,819
111,0,21,177,823
112,0,23,174,826
113,0,27,176,824
114,0,36,183,817
115,0,30,193,807
116,0,30,196,804
117,0,31,206,794
118,0,22,210,790
119,0,20,205,795
120,0,16,193,807
121,0,22,188,812
122,0,24,178,822
123,0,23,172,828
124,0,23,159,841
125,0,23,159,841
126,0,26,166,834
127,0,22,170,830
128,0,34,182,818
129,0,28,184,816
130,0,19,183,817
131,0,27,186,814
132,0,28,192,808
133,0,25,192,808
134,0,29,199,801
135,0,20,193,807
136,0,23,183,817
137,0,23,182,818
138,0,16,174,826
139,0,22,173,827
140,0,25,167,833
141,0,26,169,831
142,0,21,161,839
143,0,28,173,827
144,0,26,177,823
145,0,22,180,820
146,0,17,173,827
147,0,29,180,820
148,0,26,178,822
149,0,26,179,821
150,0,25,180,820
151,0,17,174,826
152,0,26,176,824
153,0,16,172,828
154,0,26,176,824
155,0,24,170,830
156,0,21,163,837
157,0,30,169,831
158,0,22,171,829
159,0,23,174,826
160,0,20,173,827
161,0,21,172,828
162,0,26,173,827
163,0,17,167,833
164,0,31,174,826
165,0,34,180,820
166,0,21,181,819
167,0,25,178,822
168,0,23,186,814
169,0,15,176,824
170,0,17,174,826
171,0,27,169,831
172,0,24,164,836
173,0,21,160,840
174,0,23,156,844
175,0,22,160,840
176,0,16,154,846
177,0,24,163,837
178,0,29,170,830
179,0,25,173,827
180,0,28,176,824
181,0,14,168,832
182,0,30,175,825
183,0,28,187,813
184,0,18,184,816
185,0,22,178,822
186,0,25,179,821
187,0,25,176,824
188,0,15,167,833
189,0,33,177,823
190,0,25,173,827
191,0,17,169,831
192,0,20,171,829
193,0,33,181,819
194,0,14,166,834
195,0,31,178,822
196,0,25,178,822
197,0,24,176,824
198,0,22,176,824
199,0,27,186,814
200,0,26,179,821
201,0,19,179,821
202,0,21,174,826
203,0,21,174,826
204,0,21,163,837
205,0,26,167,833
206,0,27,170,830
207,0,21,168,832
208,0,20,165,835
209,0,37,184,816
210,0,25,187,813
211,0,22,186,814
212,0,22,185,815
213,0,27,185,815
214,0,22,184,816
215,0,27,187,813
216,0,24,177,823
217,0,25,178,822
218,0,19,174,826
219,0,30,184,816
220,0,20,179,821
221,0,17,169,831
222,0,25,169,831
223,0,23,169,831
224,0,26,172,828
225,0,20,166,834
226,0,16,157,843
227,0,25,162,838
228,0,23,168,832
229,0,28,175,825
230,0,26,171,829
231,0,29,178,822
