t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,5,32,32,968
8,4,24,56,944
9,1,8,63,937
10,0,10,73,927
11,1,9,82,918
12,2,17,99,901
13,0,14,113,887
14,0,17,98,902
15,6,13,107,893
16,3,10,91,909
17,2,7,92,908
18,3,8,88,912
19,0,11,85,915
20,0,12,84,916
21,0,11,78,922
22,0,15,77,923
23,0,9,76,924
24,0,13,83,917
25,0,14,88,912
26,0,14,91,909
27,1,7,87,913
28,1,9,84,916
29,0,11,83,917
30,0,18,89,911
31,0,16,95,905
32,0,15,91,909
33,1,12,89,911
34,2,12,95,905
35,2,7,93,907
36,1,8,92,908
37,1,9,82,918
38,0,12,78,922
39,5,9,73,927
40,0,13,74,926
41,3,10,73,927
42,4,9,75,925
43,4,9,73,927
44,0,10,78,922
45,1,17,80,920
46,1,10,83,917
47,1,13,83,917
48,1,16,86,914
49,0,11,92,908
50,1,10,88,912
51,1,11,92,908
52,1,12,88,912
53,1,10,83,917
54,0,16,92,908
55,2,9,82,918
56,2,4,73,927
57,3,13,80,920
58,4,9,76,924
59,2,5,70,930
60,0,15,72,928
61,4,12,73,927
62,0,7,71,929
63,0,8,71,929
64,0,13,74,926
65,0,11,75,925
66,0,7,76,924
67,0,12,71,929
68,0,11,74,926
69,0,11,75,925
70,0,15,86,914
71,4,12,82,918
72,2,11,83,917
73,0,13,88,912
74,1,14,92,908
75,0,10,90,910
76,1,8,85,915
77,1,12,86,914
78,0,12,86,914
79,0,14,84,916
80,4,9,81,919
81,0,11,80,920
82,6,11,79,921
83,0,9,82,918
84,2,14,83,917
85,1,8,79,921
86,0,10,74,926
87,0,15,81,919
88,3,14,85,915
89,0,13,86,914
90,5,13,91,909
91,1,10,88,912
92,0,13,90,910
93,0,13,92,908
94,3,15,95,905
95,0,6,89,911
96,1,8,80,920
97,2,7,77,923
98,3,15,81,919
99,2,7,77,923
100,2,10,71,929
101,0,14,72,928
102,1,17,80,920
103,2,10,82,918
104,0,11,85,915
105,0,11,88,912
106,1,9,84,916
107,0,16,91,909
108,2,9,85,915
109,2,12,83,917
110,0,12,82,918
111,1,16,89,911
112,2,11,86,914
113,0,11,91,909
114,2,10,83,917
115,0,10,86,914
116,0,4,75,925
117,1,17,86,914
118,2,6,75,925
119,2,14,77,923
120,0,10,73,927
121,0,12,75,925
122,2,12,77,923
123,1,11,83,917
124,0,17,90,910
125,0,13,90,910
126,0,8,88,912
127,1,11,86,914
128,2,4,79,921
129,5,10,78,922
130,1,9,74,926
131,0,11,70,930
132,0,7,61,939
133,0,13,67,933
134,3,14,72,928
135,3,9,74,926
136,5,17,82,918
137,4,8,80,920
138,1,11,82,918
139,0,8,81,919
140,1,15,87,913
141,1,7,82,918
142,1,13,82,918
143,1,10,78,922
144,1,10,76,924
145,0,8,76,924
146,0,16,80,920
147,0,10,83,917
148,0,16,85,915
149,0,12,88,912
150,2,12,86,914
151,4,6,84,916
152,0,14,89,911
153,0,9,83,917
154,0,14,85,915
155,4,11,82,918
156,2,16,84,916
157,1,15,90,910
158,3,12,93,907
159,0,14,97,903
160,2,10,95,905
161,0,15,101,899
162,1,12,97,903
163,1,10,93,907
164,4,9,85,915
165,0,7,78,922
166,3,10,77,923
167,0,10,75,925
168,1,11,73,927
169,3,10,70,930
170,3,7,65,935
171,1,12,69,931
172,0,12,72,928
173,1,14,80,920
174,3,9,80,920
175,0,14,80,920
176,2,12,81,919
177,4,10,85,915
178,3,5,80,920
179,2,11,81,919
180,0,10,77,923
181,0,13,78,922
182,2,21,85,915
183,3,8,79,921
184,4,8,78,922
185,4,10,82,918
186,4,8,81,919
187,2,10,81,919
188,2,12,82,918
189,0,11,76,924
190,1,8,71,929
191,2,14,77,923
192,1,6,74,926
193,0,15,78,922
194,0,15,81,919
195,0,14,87,913
196,1,12,85,915
197,0,6,86,914
198,0,12,83,917
199,0,10,87,913
200,0,16,90,910
201,0,12,87,913
202,3,11,82,918
203,1,14,84,916
204,1,16,94,906
205,1,14,96,904
206,1,10,93,907
207,0,12,95,905
208,1,9,89,911
209,0,16,93,907
210,2,12,91,909
211,3,9,88,912
212,1,8,80,920
213,2,11,79,921
214,2,15,83,917
215,3,9,83,917
216,2,10,78,922
217,2,11,77,923
218,3,15,83,917
219,1,11,85,915
220,0,9,82,918
221,0,12,81,919
222,1,15,87,913
223,3,11,88,912
224,0,14,93,907
225,2,6,82,918
226,1,10,83,917
227,1,14,84,916
228,0,13,87,913
229,0,11,85,915
230,0,7,80,920
231,0,9,76,924
