t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,7,30,30,970
8,4,24,54,946
9,1,8,61,939
10,0,10,71,929
11,1,9,80,920
12,2,17,97,903
13,0,14,111,889
14,1,16,97,903
15,7,12,105,895
16,3,11,90,910
17,2,6,90,910
18,3,8,86,914
19,0,12,84,916
20,0,11,82,918
21,0,11,77,923
22,0,15,76,924
23,0,10,77,923
24,2,10,80,920
25,0,15,87,913
26,0,13,88,912
27,1,7,85,915
28,1,9,82,918
29,0,11,81,919
30,0,18,86,914
31,1,15,93,907
32,0,17,91,909
33,2,9,87,913
34,2,12,93,907
35,2,7,91,909
36,1,8,90,910
37,2,9,80,920
38,0,11,76,924
39,5,10,70,930
40,0,12,72,928
41,4,9,71,929
42,5,10,74,926
43,3,10,73,927
44,1,8,75,925
45,1,17,79,921
46,1,11,82,918
47,1,12,82,918
48,2,15,84,916
49,1,10,89,911
50,1,9,84,916
51,1,13,90,910
52,1,11,86,914
53,1,9,80,920
54,0,16,88,912
55,3,9,79,921
56,3,4,72,928
57,3,14,80,920
58,4,7,73,927
59,2,5,69,931
60,0,17,72,928
61,4,10,72,928
62,0,6,68,932
63,0,10,71,929
64,0,13,72,928
65,0,10,76,924
66,0,8,76,924
67,0,11,70,930
68,0,11,73,927
69,2,8,73,927
70,1,16,84,916
71,4,13,80,920
72,0,12,83,917
73,1,13,87,913
74,1,14,90,910
75,1,6,86,914
76,2,8,84,916
77,1,13,85,915
78,0,11,84,916
79,0,16,83,917
80,4,7,77,923
81,3,10,75,925
82,5,10,76,924
83,0,9,80,920
84,3,13,79,921
85,0,8,76,924
86,0,10,71,929
87,2,16,77,923
88,2,12,82,918
89,3,15,85,915
90,3,12,90,910
91,1,9,87,913
92,0,15,91,909
93,1,11,91,909
94,3,13,93,907
95,1,5,85,915
96,1,9,78,922
97,4,8,74,926
98,1,14,79,921
99,2,9,75,925
100,3,9,69,931
101,1,12,70,930
102,2,16,79,921
103,1,11,81,919
104,0,9,83,917
105,0,12,85,915
106,1,10,80,920
107,2,15,87,913
108,2,9,86,914
109,2,12,81,919
110,0,10,80,920
111,2,19,90,910
112,1,7,84,916
113,1,14,89,911
114,2,8,81,919
115,0,10,83,917
116,3,5,74,926
117,0,14,83,917
118,2,8,76,924
119,2,10,71,929
120,0,11,68,932
121,1,12,74,926
122,1,15,76,924
123,1,9,79,921
124,2,15,86,914
125,1,14,89,911
126,0,7,87,913
127,0,10,84,916
128,3,5,78,922
129,5,10,75,925
130,0,10,72,928
131,1,9,68,932
132,2,10,63,937
133,0,9,64,936
134,2,14,71,929
135,4,11,74,926
136,5,14,79,921
137,3,8,78,922
138,2,13,80,920
139,0,8,80,920
140,3,12,84,916
141,0,8,81,919
142,1,13,80,920
143,1,10,77,923
144,2,8,75,925
145,0,10,73,927
146,0,14,76,924
147,0,15,87,913
148,0,12,83,917
149,1,11,86,914
150,2,11,84,916
151,4,8,83,917
152,2,14,89,911
153,0,6,80,920
154,0,13,77,923
155,5,16,83,917
156,1,12,83,917
157,3,17,90,910
158,2,10,90,910
159,1,13,93,907
160,3,11,95,905
161,0,15,100,900
162,0,11,94,906
163,3,9,92,908
164,3,7,76,924
165,1,11,79,921
166,3,7,74,926
167,0,11,74,926
168,3,8,67,933
169,3,9,65,935
170,2,7,61,939
171,0,15,70,930
172,0,12,69,931
173,4,9,76,924
174,1,12,76,924
175,2,15,79,921
176,2,10,81,919
177,4,9,84,916
178,2,5,76,924
179,2,13,78,922
180,0,9,78,922
181,2,17,83,917
182,3,14,79,921
183,3,10,78,922
184,3,11,80,920
185,4,6,82,918
186,6,6,77,923
187,1,15,81,919
188,0,14,83,917
189,3,8,76,924
190,2,7,72,928
191,1,12,72,928
192,1,9,75,925
193,1,20,86,914
194,0,12,84,916
195,0,8,79,921
196,0,12,82,918
197,1,7,81,919
198,1,11,84,916
199,1,11,84,916
200,1,14,81,919
201,1,11,76,924
202,0,15,84,916
203,2,16,88,912
204,2,12,93,907
205,3,16,95,905
206,2,5,91,909
207,0,9,89,911
208,0,16,92,908
209,0,12,91,909
210,3,13,86,914
211,2,8,83,917
212,3,8,75,925
213,2,11,79,921
214,4,14,82,918
215,2,9,80,920
216,2,5,73,927
217,0,18,76,924
218,5,11,81,919
219,1,9,78,922
220,0,9,79,921
221,0,20,84,916
222,4,9,86,914
223,0,12,90,910
224,0,11,89,911
225,4,6,79,921
226,1,13,83,917
227,1,13,86,914
228,0,10,83,917
229,0,9,76,924
230,0,12,80,920
231,1,7,74,926
