t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,11,114,114,886
8,23,104,218,782
9,13,43,256,744
10,4,62,305,695
11,14,35,332,668
12,21,36,362,638
13,0,36,398,602
14,9,38,316,684
15,5,37,336,664
16,9,28,256,744
17,7,31,256,744
18,7,34,230,770
19,6,26,218,782
20,7,24,207,793
21,19,33,205,795
22,7,23,195,805
23,12,25,186,814
24,15,23,181,819
25,10,26,177,823
26,13,24,179,821
27,6,32,185,815
28,11,34,186,814
29,7,30,191,809
30,10,32,201,799
31,9,37,211,789
32,15,39,223,777
33,8,33,226,774
34,13,24,225,775
35,7,21,215,785
36,17,42,229,771
37,17,20,219,781
38,19,21,204,796
39,17,25,194,806
40,18,27,188,812
41,12,26,183,817
42,13,25,188,812
43,13,35,183,817
44,18,26,183,817
45,17,33,199,801
46,7,28,203,797
47,14,31,202,798
48,7,39,216,784
49,11,26,213,787
50,12,28,204,796
51,10,37,216,784
52,14,31,215,785
53,17,22,205,795
54,13,33,213,787
55,14,23,206,794
56,9,22,198,802
57,10,30,201,799
58,12,23,191,809
59,12,34,191,809
60,18,33,194,806
61,13,20,193,807
62,16,23,185,815
63,10,24,188,812
64,14,21,190,810
65,13,30,188,812
66,20,26,186,814
67,18,22,178,822
68,17,35,187,813
69,18,28,192,808
70,17,31,197,803
71,15,25,200,800
72,20,28,200,800
73,21,24,197,803
74,18,23,191,809
75,18,31,205,795
76,20,27,194,806
77,14,22,184,816
78,25,21,180,820
79,13,22,175,825
80,7,24,177,823
81,16,28,175,825
82,14,28,180,820
83,24,24,175,825
84,22,29,179,821
85,19,23,182,818
86,21,27,187,813
87,17,32,193,807
88,14,32,204,796
89,13,32,202,798
90,13,26,209,791
91,19,20,194,806
92,16,30,205,795
93,23,26,196,804
94,25,30,200,800
95,21,28,194,806
96,25,18,177,823
97,15,22,175,825
98,13,37,191,809
99,16,20,184,816
100,19,21,182,818
101,20,23,179,821
102,22,29,177,823
103,25,19,166,834
104,25,27,173,827
105,22,30,172,828
106,19,24,175,825
107,19,25,174,826
108,22,26,183,817
109,20,29,190,810
110,24,20,186,814
111,24,24,187,813
112,29,20,180,820
113,14,26,183,817
114,22,23,180,820
115,14,34,189,811
116,18,19,182,818
117,14,29,185,815
118,24,23,181,819
119,10,34,193,807
120,13,25,196,804
121,15,24,195,805
122,19,26,194,806
123,19,27,193,807
124,14,26,194,806
125,10,17,185,815
126,9,25,175,825
127,11,26,177,823
128,13,28,179,821
129,18,28,183,817
130,19,36,194,806
131,18,31,201,799
132,21,28,208,792
133,29,29,215,785
134,15,19,208,792
135,12,20,200,800
136,12,23,196,804
137,25,29,187,813
138,22,26,186,814
139,14,27,175,825
140,13,28,180,820
141,24,23,180,820
142,23,27,193,807
143,18,17,183,817
144,13,30,186,814
145,10,27,187,813
146,13,23,185,815
147,19,24,177,823
148,19,24,178,822
149,16,19,176,824
150,19,28,179,821
151,22,23,180,820
152,28,19,166,834
153,24,18,166,834
154,26,25,167,833
155,22,19,158,842
156,15,16,155,845
157,15,23,156,844
158,10,18,141,859
159,16,30,151,849
160,22,28,163,837
161,16,31,173,827
162,30,25,176,824
163,23,29,185,815
164,17,17,185,815
165,17,26,193,807
166,16,26,189,811
167,11,36,201,799
168,12,23,189,811
169,8,19,182,818
170,12,23,179,821
171,15,23,186,814
172,16,20,181,819
173,14,22,176,824
174,20,27,168,832
175,17,36,183,817
176,19,33,189,811
177,15,20,188,812
178,16,25,189,811
179,17,18,188,812
180,17,30,195,805
181,13,22,196,804
182,15,21,188,812
183,23,26,174,826
184,16,30,179,821
185,16,26,182,818
186,7,21,183,817
187,18,24,183,817
188,12,22,178,822
189,21,23,181,819
190,30,22,182,818
191,28,24,179,821
192,21,30,179,821
193,21,29,183,817
194,12,27,187,813
195,13,23,185,815
196,24,20,187,813
197,22,26,189,811
198,19,20,186,814
199,17,22,177,823
200,20,19,168,832
201,13,26,169,831
202,11,25,168,832
203,14,19,166,834
204,13,34,176,824
205,22,26,181,819
206,25,16,173,827
207,14,22,176,824
208,17,27,178,822
209,12,30,185,815
210,10,26,193,807
211,15,16,170,830
212,15,21,172,828
213,20,27,178,822
214,19,34,193,807
215,30,23,189,811
216,23,25,191,809
217,14,32,190,810
218,20,28,198,802
219,18,19,195,805
220,17,30,202,798
221,12,35,203,797
222,12,20,197,803
223,18,24,191,809
224,30,25,189,811
225,29,19,181,819
226,24,22,181,819
227,19,22,180,820
228,20,27,173,827
229,20,28,171,829
230,23,22,173,827
231,22,18,161,839
