t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,6,191,191,809
8,33,181,372,628
9,18,45,415,585
10,24,61,455,545
11,30,48,492,508
12,61,24,509,491
13,8,89,592,408
14,43,50,424,576
15,0,85,467,533
16,11,33,300,700
17,5,30,294,706
18,18,21,261,739
19,11,21,252,748
20,5,27,246,754
21,77,57,251,749
22,59,59,252,748
23,75,35,220,780
24,165,30,224,776
25,167,31,230,770
26,194,25,228,772
27,172,54,261,739
28,211,28,233,767
29,203,54,254,746
30,245,25,221,779
31,259,22,215,785
32,278,18,204,796
33,287,30,208,792
34,296,20,195,805
35,327,36,200,800
36,330,22,179,821
37,345,33,183,817
38,365,19,169,831
39,380,24,170,830
40,382,23,177,823
41,390,29,171,829
42,408,16,152,848
43,410,35,167,833
44,431,17,155,845
45,436,19,157,843
46,455,16,143,857
47,464,15,137,863
48,471,21,141,859
49,483,29,147,853
50,493,23,144,856
51,505,22,144,856
52,506,21,145,855
53,525,19,146,854
54,532,12,142,858
55,527,21,144,856
56,538,16,129,871
57,552,15,122,878
58,570,9,106,894
59,571,22,115,885
60,581,16,103,897
61,594,16,108,892
62,601,11,105,895
63,604,27,118,882
64,616,12,109,891
65,623,13,114,886
66,615,19,121,879
67,624,15,112,888
68,632,10,98,902
69,638,15,99,901
70,642,10,87,913
71,654,17,84,916
72,663,9,85,915
73,663,12,85,915
74,672,8,73,927
75,682,9,72,928
76,690,8,73,927
77,696,20,85,915
78,702,7,78,922
79,705,18,88,912
80,708,4,77,923
81,716,11,78,922
82,724,9,75,925
83,730,12,81,919
84,736,7,69,931
85,736,11,69,931
86,741,5,61,939
87,745,9,61,939
88,750,15,68,932
89,755,6,66,934
90,758,6,60,940
91,764,7,57,943
92,766,8,55,945
93,771,11,58,942
94,771,8,59,941
95,775,8,54,946
96,778,8,54,946
97,781,7,54,946
98,784,4,54,946
99,783,9,59,941
100,786,2,46,954
101,795,6,49,951
102,801,10,47,953
103,802,8,49,951
104,802,6,45,955
105,802,9,50,950
106,807,4,46,954
107,814,6,46,954
108,818,5,46,954
109,820,6,44,956
110,822,6,40,960
111,823,7,43,957
112,830,5,41,959
113,832,8,46,954
114,837,1,40,960
115,841,9,46,954
116,841,6,44,956
117,846,5,43,957
118,850,7,43,957
119,850,8,46,954
120,853,1,39,961
121,851,10,47,953
122,851,3,43,957
123,856,7,43,957
124,857,8,45,955
125,861,2,40,960
126,862,3,36,964
127,863,4,36,964
128,863,4,33,967
129,867,6,36,964
130,870,3,34,966
131,872,3,29,971
132,873,2,26,974
133,875,5,29,971
134,875,2,28,972
135,875,7,30,970
136,876,2,29,971
137,876,7,31,969
138,881,4,31,969
139,883,2,30,970
140,886,4,29,971
141,888,4,30,970
142,889,6,29,971
143,894,6,33,967
144,896,2,30,970
145,897,2,30,970
146,899,2,28,972
147,899,6,32,968
148,900,1,30,970
149,902,5,29,971
150,902,2,23,977
151,904,5,25,975
152,906,1,23,977
153,906,3,25,975
154,908,1,22,978
155,909,1,19,981
156,910,1,16,984
157,912,2,15,985
158,915,3,16,984
159,918,4,18,982
160,917,4,19,981
161,921,3,20,980
162,921,1,19,981
163,922,3,21,979
164,921,5,24,976
165,921,4,26,974
166,922,3,25,975
167,923,3,24,976
168,924,1,22,978
169,925,4,24,976
170,925,2,23,977
171,928,0,19,981
172,929,2,18,982
173,929,4,17,983
174,934,3,16,984
175,935,1,16,984
176,935,2,14,986
177,934,1,14,986
178,933,3,17,983
179,936,5,20,980
180,936,3,19,981
181,938,2,18,982
182,936,3,20,980
183,938,1,20,980
184,937,2,20,980
185,937,0,18,982
186,938,3,19,981
187,943,3,15,985
188,944,2,15,985
189,946,1,13,987
190,948,1,13,987
191,948,3,15,985
192,949,1,14,986
193,950,3,16,984
194,954,1,14,986
195,955,0,13,987
196,955,1,12,988
197,956,2,13,987
198,959,1,11,989
199,958,3,12,988
200,958,0,11,989
201,958,3,12,988
202,959,0,11,989
203,960,1,11,989
204,960,4,15,985
205,961,0,13,987
206,959,1,12,988
207,960,0,11,989
208,961,0,11,989
209,961,1,10,990
210,961,5,14,986
211,963,2,15,985
212,962,4,15,985
213,963,2,15,985
214,963,1,14,986
215,965,0,14,986
216,964,1,14,986
217,963,1,11,989
218,964,1,10,990
219,965,0,8,992
220,965,0,8,992
221,967,0,7,993
222,965,3,9,991
223,966,1,9,991
224,966,2,9,991
225,966,1,9,991
226,966,0,9,991
227,965,2,11,989
228,967,1,11,989
229,967,1,10,990
230,968,2,11,989
231,969,0,9,991
