t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,13,13,987
8,0,4,17,983
9,0,2,19,981
10,0,2,21,979
11,0,1,22,978
12,0,1,23,977
13,0,1,24,976
14,0,1,12,988
15,0,1,11,989
16,0,1,8,992
17,0,1,7,993
18,0,0,6,994
19,0,1,6,994
20,0,1,6,994
21,0,0,5,995
22,0,2,6,994
23,0,3,8,992
24,0,3,10,990
25,0,3,13,987
26,0,0,12,988
27,0,0,11,989
28,0,2,13,987
29,0,0,11,989
30,0,2,10,990
31,0,0,8,992
32,0,0,4,996
33,0,0,4,996
34,0,0,4,996
35,0,0,2,998
36,0,0,2,998
37,0,0,0,1000
38,0,0,0,1000
39,0,0,0,1000
40,0,0,0,1000
41,0,0,0,1000
42,0,0,0,1000
43,0,0,0,1000
44,0,0,0,1000
45,0,0,0,1000
46,0,0,0,1000
47,0,0,0,1000
48,0,0,0,1000
49,0,0,0,1000
50,0,0,0,1000
51,0,0,0,1000
52,0,0,0,1000
53,0,0,0,1000
54,0,0,0,1000
55,0,0,0,1000
56,0,0,0,1000
57,0,0,0,1000
58,0,0,0,1000
59,0,0,0,1000
60,0,0,0,1000
61,0,0,0,1000
62,0,0,0,1000
63,0,0,0,1000
64,0,0,0,1000
65,0,0,0,1000
66,0,0,0,1000
67,0,0,0,1000
68,0,0,0,1000
69,0,0,0,1000
70,0,0,0,1000
71,0,0,0,1000
72,0,0,0,1000
73,0,0,0,1000
74,0,0,0,1000
75,0,0,0,1000
76,0,0,0,1000
77,0,0,0,1000
78,0,0,0,1000
79,0,0,0,1000
80,0,0,0,1000
81,0,0,0,1000
82,0,0,0,1000
83,0,0,0,1000
84,0,0,0,1000
85,0,0,0,1000
86,0,0,0,1000
87,0,0,0,1000
88,0,0,0,1000
89,0,0,0,1000
90,0,0,0,1000
91,0,0,0,1000
92,0,0,0,1000
93,0,0,0,1000
94,0,0,0,1000
95,0,0,0,1000
96,0,0,0,1000
97,0,0,0,1000
98,0,0,0,1000
99,0,0,0,1000
100,0,0,0,1000
101,0,0,0,1000
102,0,0,0,1000
103,0,0,0,1000
104,0,0,0,1000
105,0,0,0,1000
106,0,2,2,998
107,0,9,11,989
108,0,9,20,980
109,0,7,27,973
110,0,0,27,973
111,0,1,28,972
112,0,1,29,971
113,0,0,27,973
114,0,1,21,979
115,0,2,12,988
116,0,2,8,992
117,0,1,8,992
118,0,3,11,989
119,0,2,11,989
120,0,0,11,989
121,0,1,11,989
122,0,0,11,989
123,0,4,11,989
124,0,4,14,986
125,0,0,11,989
126,0,0,9,991
127,0,1,10,990
128,0,3,12,988
129,0,3,15,985
130,0,0,12,988
131,0,1,8,992
132,0,4,12,988
133,0,0,12,988
134,0,2,13,987
135,0,3,13,987
136,0,0,10,990
137,0,1,11,989
138,0,0,10,990
139,0,1,10,990
140,0,1,8,992
141,0,2,8,992
142,0,2,8,992
143,0,3,10,990
144,0,2,11,989
145,0,4,15,985
146,0,0,15,985
147,0,2,15,985
148,0,1,14,986
149,0,1,13,987
150,0,1,11,989
151,0,1,10,990
152,0,1,7,993
153,0,2,9,991
154,0,1,8,992
155,0,5,12,988
156,0,2,13,987
157,0,1,13,987
158,0,2,14,986
159,0,2,15,985
160,0,3,16,984
161,0,1,16,984
162,0,3,16,984
163,0,0,12,988
164,0,2,13,987
165,0,0,11,989
166,0,3,12,988
167,0,1,11,989
168,0,2,11,989
169,0,2,12,988
170,0,3,13,987
171,0,1,12,988
172,0,2,14,986
173,0,0,11,989
174,0,3,14,986
175,0,0,11,989
176,0,5,14,986
177,0,3,14,986
178,0,1,14,986
179,0,3,15,985
180,0,1,16,984
181,0,2,15,985
182,0,0,15,985
183,0,3,13,987
184,0,2,12,988
185,0,1,12,988
186,0,3,13,987
187,0,2,13,987
188,0,3,15,985
189,0,0,14,986
190,0,0,12,988
191,0,2,11,989
192,0,3,13,987
193,0,0,10,990
194,0,0,8,992
195,0,3,9,991
196,0,3,11,989
197,0,1,12,988
198,0,3,14,986
199,0,3,13,987
200,0,5,18,982
201,0,2,20,980
202,0,1,18,982
203,0,1,16,984
204,0,1,17,983
205,0,2,16,984
206,0,3,17,983
207,0,3,13,987
208,0,1,12,988
209,0,1,12,988
210,0,0,11,989
211,0,1,11,989
212,0,2,12,988
213,0,2,10,990
214,0,2,9,991
215,0,1,9,991
216,0,5,14,986
217,0,1,14,986
218,0,4,17,983
219,0,1,16,984
220,0,1,16,984
221,0,2,16,984
222,0,0,14,986
223,0,2,12,988
224,0,8,18,982
