t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,7,7,993
8,0,4,11,989
9,0,4,15,985
10,0,1,16,984
11,0,1,17,983
12,0,1,18,982
13,0,1,19,981
14,0,1,13,987
15,0,1,12,988
16,0,3,9,991
17,0,1,9,991
18,0,0,8,992
19,0,2,9,991
20,0,2,10,990
21,0,0,9,991
22,0,3,11,989
23,0,5,14,986
24,0,1,13,987
25,0,3,16,984
26,0,1,15,985
27,0,0,13,987
28,0,2,15,985
29,0,0,12,988
30,0,2,10,990
31,0,0,8,992
32,0,0,5,995
33,0,0,4,996
34,0,0,4,996
35,0,0,2,998
36,0,0,2,998
37,0,0,0,1000
38,0,0,0,1000
39,0,0,0,1000
40,0,0,0,1000
41,0,0,0,1000
42,0,0,0,1000
43,0,0,0,1000
44,0,0,0,1000
45,0,0,0,1000
46,0,0,0,1000
47,0,0,0,1000
48,0,0,0,1000
49,0,0,0,1000
50,0,0,0,1000
51,0,0,0,1000
52,0,0,0,1000
53,0,0,0,1000
54,0,0,0,1000
55,0,0,0,1000
56,0,0,0,1000
57,0,0,0,1000
58,0,0,0,1000
59,0,0,0,1000
60,0,0,0,1000
61,0,0,0,1000
62,0,0,0,1000
63,0,0,0,1000
64,0,0,0,1000
65,0,0,0,1000
66,0,0,0,1000
67,0,0,0,1000
68,0,0,0,1000
69,0,0,0,1000
70,0,0,0,1000
71,0,0,0,1000
72,0,0,0,1000
73,0,0,0,1000
74,0,0,0,1000
75,0,0,0,1000
76,0,0,0,1000
77,0,0,0,1000
78,0,0,0,1000
79,0,0,0,1000
80,0,0,0,1000
81,0,0,0,1000
82,0,0,0,1000
83,0,0,0,1000
84,0,1,1,999
85,0,2,3,997
86,0,3,6,994
87,0,0,6,994
88,0,0,6,994
89,0,3,9,991
90,0,2,11,989
91,0,1,11,989
92,0,1,10,990
93,0,0,7,993
94,0,4,11,989
95,0,1,12,988
96,0,1,10,990
97,0,1,9,991
98,0,0,9,991
99,0,1,8,992
100,0,4,12,988
101,0,3,12,988
102,0,1,11,989
103,0,1,11,989
104,0,1,11,989
105,0,2,13,987
106,0,0,12,988
107,0,0,8,992
108,0,5,11,989
109,0,13,22,978
110,0,8,29,971
111,0,9,37,963
112,0,9,45,955
113,0,7,51,949
114,0,6,57,943
115,0,6,58,942
116,0,6,54,946
117,0,13,59,941
118,0,9,59,941
119,0,6,57,943
120,0,9,57,943
121,0,7,57,943
122,0,2,54,946
123,0,11,60,940
124,0,8,54,946
125,0,11,56,944
126,0,8,58,942
127,0,1,48,952
128,0,6,49,951
129,0,7,52,948
130,0,7,50,950
131,0,13,55,945
132,0,7,54,946
133,0,14,56,944
134,0,7,62,938
135,0,7,64,936
136,0,5,64,936
137,0,6,60,940
138,0,8,57,943
139,0,8,56,944
140,0,6,50,950
141,0,9,51,949
142,0,3,46,954
143,0,9,50,950
144,0,10,56,944
145,0,4,51,949
146,0,7,52,948
147,0,7,49,951
148,0,8,50,950
149,0,9,54,946
150,0,4,49,951
151,0,8,50,950
152,0,10,53,947
153,0,5,52,948
154,0,5,50,950
155,0,9,54,946
156,0,10,52,948
157,0,9,56,944
158,0,6,56,944
159,0,9,58,942
160,0,7,55,945
161,0,11,62,938
162,0,5,58,942
163,0,9,58,942
164,0,15,64,936
165,0,6,66,934
166,0,12,65,935
167,0,8,68,932
168,0,9,65,935
169,0,10,69,931
170,0,4,66,934
171,0,8,59,941
172,0,13,64,936
173,0,8,61,939
174,0,6,63,937
175,0,4,54,946
176,0,6,51,949
177,0,9,55,945
178,0,8,54,946
179,0,5,47,953
180,0,7,47,953
181,0,5,45,955
182,0,9,52,948
183,0,8,53,947
184,0,8,51,949
185,0,5,50,950
186,0,5,48,952
187,0,11,52,948
188,0,6,52,948
189,0,6,53,947
190,0,7,49,951
191,0,5,47,953
192,0,3,44,956
193,0,12,50,950
194,0,6,48,952
195,0,6,48,952
196,0,6,45,955
197,0,7,50,950
198,0,11,52,948
199,0,7,56,944
200,0,8,53,947
201,0,9,54,946
202,0,7,55,945
203,0,5,56,944
204,0,6,54,946
205,0,8,54,946
206,0,8,52,948
207,0,6,50,950
208,0,13,54,946
209,0,3,49,951
210,0,9,54,946
211,0,12,60,940
212,0,8,62,938
213,0,6,59,941
214,0,4,57,943
215,0,3,46,954
216,0,11,56,944
217,0,4,48,952
218,0,7,46,954
219,0,8,46,954
220,0,7,44,956
221,0,4,45,955
222,0,6,48,952
223,0,15,51,949
224,0,7,54,946
225,0,4,52,948
226,0,5,51,949
