t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,6,61,61,939
8,8,45,106,894
9,1,13,119,881
10,3,13,131,869
11,2,19,150,850
12,3,21,171,829
13,0,22,193,807
14,1,27,159,841
15,2,25,182,818
16,3,20,149,851
17,2,18,158,842
18,2,15,155,845
19,0,13,148,852
20,1,19,145,855
21,1,16,139,861
22,1,21,132,868
23,3,22,129,871
24,2,10,124,876
25,7,17,122,878
26,2,16,129,871
27,1,23,134,866
28,0,19,134,866
29,2,22,134,866
30,2,17,134,866
31,5,16,132,868
32,1,21,137,863
33,4,16,139,861
34,0,24,146,854
35,3,16,136,864
36,1,18,132,868
37,3,23,141,859
38,2,18,143,857
39,2,19,138,862
40,1,17,141,859
41,2,12,128,872
42,1,21,131,869
43,2,20,135,865
44,2,16,126,874
45,3,20,133,867
46,0,20,133,867
47,1,23,139,861
48,5,13,138,862
49,3,17,138,862
50,4,21,140,860
51,2,17,137,863
52,2,20,142,858
53,2,19,138,862
54,0,25,136,864
55,2,19,144,856
56,0,19,145,855
57,3,19,146,854
58,2,16,143,857
59,2,17,142,858
60,2,17,137,863
61,2,18,133,867
62,0,20,129,871
63,2,21,135,865
64,2,12,127,873
65,5,15,126,874
66,2,18,125,875
67,4,21,132,868
68,0,16,128,872
69,2,16,124,876
70,1,21,131,869
71,2,21,130,870
72,1,12,132,868
73,5,11,120,880
74,2,11,113,887
75,2,19,115,885
76,0,17,117,883
77,0,16,111,889
78,1,18,113,887
79,4,21,118,882
80,1,20,129,871
81,5,27,142,858
82,3,25,151,849
83,1,21,156,844
84,0,13,151,849
85,4,12,144,856
86,6,23,149,851
87,1,26,157,843
88,3,13,144,856
89,2,14,132,868
90,0,25,131,869
91,1,17,130,870
92,3,23,140,860
93,4,20,142,858
94,3,14,136,864
95,1,19,136,864
96,2,18,141,859
97,1,16,137,863
98,3,18,131,869
99,3,14,126,874
100,2,15,120,880
101,1,22,126,874
102,1,24,131,869
103,3,24,136,864
104,0,24,146,854
105,5,18,146,854
106,6,17,150,850
107,0,12,144,856
108,4,18,140,860
109,0,19,140,860
110,0,19,137,863
111,1,16,122,878
112,3,20,126,874
113,5,10,122,878
114,5,22,128,872
115,4,23,137,863
116,3,18,132,868
117,2,19,135,865
118,5,13,130,870
119,2,17,125,875
120,4,22,137,863
121,1,17,139,861
122,5,16,134,866
123,0,14,124,876
124,1,19,125,875
125,2,18,126,874
126,0,22,134,866
127,4,18,129,871
128,4,20,134,866
129,2,14,132,868
130,0,12,128,872
131,0,27,136,864
132,1,16,138,862
133,3,22,136,864
134,1,18,131,869
135,2,13,128,872
136,1,11,126,874
137,3,18,129,871
138,2,22,136,864
139,0,16,124,876
140,3,19,121,879
141,0,18,125,875
142,2,18,125,875
143,1,15,131,869
144,2,19,135,865
145,1,17,129,871
146,1,23,136,864
147,1,23,142,858
148,0,13,134,866
149,6,17,134,866
150,1,8,126,874
151,2,17,123,877
152,3,18,124,876
153,0,16,118,882
154,4,14,110,890
155,0,15,109,891
156,1,21,116,884
157,2,13,115,885
158,4,22,126,874
159,5,17,125,875
160,2,23,133,867
161,4,11,125,875
162,0,26,137,863
163,1,16,139,861
164,2,16,137,863
165,2,14,134,866
166,1,16,133,867
167,3,14,125,875
168,1,17,122,878
169,0,25,128,872
170,2,15,121,879
171,1,21,129,871
172,1,17,130,870
173,4,20,131,869
174,1,19,138,862
175,1,21,144,856
176,1,19,142,858
177,3,18,142,858
178,3,20,143,857
179,0,16,138,862
180,3,16,136,864
181,2,17,134,866
182,1,15,127,873
183,3,20,130,870
184,2,19,127,873
185,3,19,131,869
186,3,22,134,866
187,1,17,137,863
188,1,18,137,863
189,1,21,140,860
190,4,17,142,858
191,6,14,135,865
192,1,18,128,872
193,4,17,127,873
194,0,19,130,870
195,3,19,131,869
196,2,11,124,876
197,2,15,116,884
198,2,16,119,881
199,4,20,123,877
200,2,9,116,884
201,2,19,114,886
202,1,19,118,882
203,3,18,124,876
204,1,20,125,875
205,4,22,129,871
206,1,22,136,864
207,7,17,139,861
208,1,18,144,856
209,3,16,143,857
210,1,10,129,871
211,2,20,136,864
212,1,15,131,869
213,6,18,119,881
214,5,19,118,882
215,4,20,124,876
216,1,17,125,875
217,0,23,136,864
218,3,12,130,870
219,4,12,126,874
220,4,23,134,866
221,2,22,138,862
222,0,17,138,862
223,2,15,132,868
224,3,13,128,872
225,2,23,132,868
226,1,16,133,867
227,2,17,124,876
228,3,19,129,871
229,0,21,127,873
230,2,17,134,866
231,4,19,134,866
