t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,67,67,933
8,0,53,120,880
9,1,12,132,868
10,3,12,144,856
11,1,20,164,836
12,3,21,185,815
13,0,22,207,793
14,0,28,168,832
15,0,27,192,808
16,0,21,153,847
17,0,21,165,835
18,0,18,166,834
19,0,10,155,845
20,0,19,152,848
21,0,18,147,853
22,0,20,139,861
23,0,24,137,863
24,0,15,133,867
25,0,26,136,864
26,0,15,144,856
27,0,24,151,849
28,0,15,148,852
29,0,24,146,854
30,0,21,153,847
31,1,18,148,852
32,0,22,147,853
33,0,22,152,848
34,0,18,150,850
35,0,21,149,851
36,0,22,149,851
37,0,26,157,843
38,0,18,159,841
39,0,20,153,847
40,0,21,153,847
41,0,14,147,853
42,0,18,144,856
43,0,18,141,859
44,0,21,137,863
45,0,21,142,858
46,0,19,141,859
47,0,20,142,858
48,0,24,148,852
49,2,17,150,850
50,1,20,151,849
51,0,17,147,853
52,0,25,153,847
53,0,21,151,849
54,0,22,152,848
55,0,22,151,849
56,0,22,158,842
57,0,20,156,844
58,0,18,157,843
59,0,18,151,849
60,0,21,151,849
61,1,18,145,855
62,0,20,146,854
63,0,19,139,861
64,0,20,140,860
65,0,18,141,859
66,0,16,138,862
67,0,21,139,861
68,0,22,142,858
69,0,15,137,863
70,0,20,139,861
71,0,24,147,853
72,0,21,149,851
73,0,11,142,858
74,0,13,133,867
75,0,13,123,877
76,0,20,127,873
77,0,16,122,878
78,0,17,118,882
79,0,21,122,878
80,0,23,126,874
81,0,18,136,864
82,0,31,150,850
83,0,29,165,835
84,0,21,169,831
85,0,13,163,837
86,1,16,158,842
87,3,25,165,835
88,0,25,170,830
89,0,16,158,842
90,0,14,144,856
91,0,25,140,860
92,0,17,140,860
93,0,24,148,852
94,0,24,153,847
95,0,15,146,854
96,0,20,147,853
97,0,22,153,847
98,0,17,150,850
99,0,19,145,855
100,1,16,140,860
101,0,14,132,868
102,0,21,136,864
103,0,28,144,856
104,0,23,143,857
105,0,23,151,849
106,0,25,157,843
107,0,16,159,841
108,0,14,156,844
109,2,21,154,846
110,0,16,150,850
111,0,20,145,855
112,0,20,140,860
113,0,21,135,865
114,0,15,134,866
115,0,21,141,859
116,3,28,150,850
117,2,16,144,856
118,1,20,147,853
119,2,19,148,852
120,0,17,141,859
121,0,28,153,847
122,0,19,155,845
123,0,19,151,849
124,0,11,141,859
125,0,18,137,863
126,0,22,144,856
127,0,22,145,855
128,0,14,136,864
129,0,25,137,863
130,0,17,139,861
131,0,15,140,860
132,0,23,145,855
133,0,22,150,850
134,0,17,141,859
135,0,23,145,855
136,0,14,139,861
137,0,18,137,863
138,0,11,136,864
139,0,27,141,859
140,0,15,137,863
141,0,20,133,867
142,0,20,131,869
143,0,15,129,871
144,0,19,134,866
145,0,22,143,857
146,0,19,141,859
147,0,20,139,861
148,0,24,148,852
149,0,23,150,850
150,0,13,145,855
151,0,18,147,853
152,0,12,136,864
153,0,16,132,868
154,0,24,136,864
155,0,14,128,872
156,0,19,121,879
157,0,14,121,879
158,0,19,124,876
159,0,20,130,870
160,0,23,139,861
161,2,19,137,863
162,2,22,144,856
163,0,15,140,860
164,0,26,149,851
165,0,17,151,849
166,0,19,150,850
167,0,16,144,856
168,0,16,143,857
169,0,16,137,863
170,0,18,131,869
171,0,23,136,864
172,0,15,129,871
173,0,21,134,866
174,0,19,136,864
175,0,24,139,861
176,0,18,144,856
177,0,23,151,849
178,0,17,147,853
179,0,23,153,847
180,0,22,155,845
181,0,17,149,851
182,0,19,146,854
183,0,18,145,855
184,0,15,138,862
185,0,26,147,853
186,0,18,141,859
187,0,20,140,860
188,0,25,148,852
189,0,21,152,848
190,0,18,152,848
191,0,20,151,849
192,0,21,154,846
193,2,17,150,850
194,0,18,143,857
195,0,21,140,860
196,0,17,141,859
197,2,20,141,859
198,0,14,136,864
199,0,16,132,868
200,0,17,130,870
201,0,25,135,865
202,0,13,130,870
203,0,11,120,880
204,0,24,126,874
205,0,18,135,865
206,0,25,142,858
207,0,22,144,856
208,0,21,144,856
209,0,25,150,850
210,1,17,158,842
211,1,20,159,841
212,1,14,152,848
213,0,22,153,847
214,0,14,143,857
215,0,18,142,858
216,1,22,129,871
217,1,23,138,862
218,1,22,143,857
219,0,16,141,859
220,1,22,145,855
221,0,14,143,857
222,0,18,143,857
223,0,26,151,849
224,0,21,150,850
225,0,17,148,852
226,0,17,145,855
227,1,16,140,860
228,0,23,143,857
229,0,16,142,858
230,0,19,133,867
231,0,21,136,864
