t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,93,93,907
8,0,69,162,838
9,0,18,180,820
10,0,18,198,802
11,0,26,224,776
12,0,26,250,750
13,0,25,275,725
14,0,34,216,784
15,0,26,237,763
16,0,22,182,818
17,0,23,191,809
18,0,33,197,803
19,0,19,192,808
20,0,19,183,817
21,0,20,178,822
22,0,25,172,828
23,0,22,171,829
24,0,24,171,829
25,0,23,163,837
26,0,16,156,844
27,0,25,163,837
28,0,18,164,836
29,0,26,165,835
30,0,22,163,837
31,0,28,165,835
32,0,28,175,825
33,0,26,178,822
34,0,24,183,817
35,0,29,190,810
36,0,27,194,806
37,0,24,195,805
38,0,24,190,810
39,0,21,181,819
40,0,29,195,805
41,0,29,193,807
42,0,20,183,817
43,0,24,181,819
44,0,20,172,828
45,0,18,169,831
46,0,22,166,834
47,0,19,162,838
48,0,24,156,844
49,0,17,154,846
50,0,27,156,844
51,0,27,163,837
52,0,29,174,826
53,0,26,180,820
54,0,18,178,822
55,0,28,184,816
56,0,27,190,810
57,0,35,203,797
58,0,26,201,799
59,0,21,187,813
60,0,25,193,807
61,0,21,189,811
62,0,30,193,807
63,0,25,195,805
64,0,20,177,823
65,0,23,176,824
66,0,21,173,827
67,0,26,174,826
68,0,25,174,826
69,0,20,173,827
70,0,24,169,831
71,0,16,163,837
72,0,25,167,833
73,0,20,163,837
74,0,24,161,839
75,0,24,160,840
76,0,27,165,835
77,0,21,169,831
78,0,27,175,825
79,0,24,178,822
80,0,20,174,826
81,0,20,172,828
82,0,19,166,834
83,0,30,173,827
84,0,17,164,836
85,0,20,156,844
86,0,18,155,845
87,0,33,162,838
88,0,29,175,825
89,0,24,180,820
90,0,34,192,808
91,0,27,193,807
92,0,32,205,795
93,0,27,212,788
94,0,14,201,799
95,0,24,196,804
96,0,28,199,801
97,0,30,198,802
98,0,15,182,818
99,0,20,176,824
100,0,22,165,835
101,0,26,168,832
102,0,19,166,834
103,0,29,170,830
104,0,31,173,827
105,0,20,175,825
106,0,24,178,822
107,0,25,185,815
108,0,26,185,815
109,0,25,185,815
110,0,22,184,816
111,0,21,174,826
112,0,21,173,827
113,0,34,185,815
114,0,27,181,819
115,0,30,193,807
116,0,31,195,805
117,0,26,200,800
118,0,25,205,795
119,0,18,198,802
120,0,17,187,813
121,0,22,180,820
122,0,22,176,824
123,0,23,167,833
124,0,26,160,840
125,0,20,157,843
126,0,28,167,833
127,0,21,167,833
128,0,35,182,818
129,0,27,186,814
130,0,25,189,811
131,0,24,190,810
132,0,28,195,805
133,0,24,193,807
134,0,33,205,795
135,0,19,198,802
136,0,22,187,813
137,0,24,185,815
138,0,12,171,829
139,0,23,170,830
140,0,28,170,830
141,0,23,167,833
142,0,21,159,841
143,0,27,170,830
144,0,29,178,822
145,0,22,180,820
146,0,17,175,825
147,0,31,181,819
148,0,24,179,821
149,0,28,184,816
150,0,21,180,820
151,0,17,173,827
152,0,25,175,825
153,0,17,169,831
154,0,28,175,825
155,0,25,171,829
156,0,19,159,841
157,0,30,169,831
158,0,20,170,830
159,0,24,176,824
160,0,18,171,829
161,0,20,168,832
162,0,27,167,833
163,0,22,170,830
164,0,30,176,824
165,0,33,180,820
166,0,17,180,820
167,0,26,177,823
168,0,22,186,814
169,0,13,173,827
170,0,18,167,833
171,0,30,166,834
172,0,20,159,841
173,0,27,162,838
174,0,20,157,843
175,0,21,158,842
176,0,20,160,840
177,0,22,168,832
178,0,32,173,827
179,0,24,177,823
180,0,27,179,821
181,0,16,170,830
182,0,30,179,821
183,0,25,189,811
184,0,21,186,814
185,0,19,177,823
186,0,25,174,826
187,0,20,171,829
188,0,18,162,838
189,0,32,172,828
190,0,26,170,830
191,0,15,163,837
192,0,20,167,833
193,0,29,169,831
194,0,19,168,832
195,0,32,180,820
196,0,23,176,824
197,0,25,175,825
198,0,23,179,821
199,0,27,189,811
200,0,24,180,820
201,0,21,182,818
202,0,20,172,828
203,0,19,172,828
204,0,20,160,840
205,0,29,168,832
206,0,26,165,835
207,0,19,166,834
208,0,23,166,834
209,0,37,183,817
210,0,24,186,814
211,0,24,190,810
212,0,21,186,814
213,0,28,187,813
214,0,25,190,810
215,0,24,188,812
216,0,23,177,823
217,0,26,181,819
218,0,21,176,824
219,0,29,187,813
220,0,16,174,826
221,0,20,165,835
222,0,24,169,831
223,0,25,172,828
224,0,26,172,828
225,0,18,163,837
226,0,21,159,841
227,0,21,165,835
228,0,22,170,830
229,0,24,168,832
230,0,29,168,832
231,0,26,172,828
