t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,194,194,806
8,5,187,381,619
9,5,24,405,595
10,4,43,443,557
11,3,39,477,523
12,10,45,518,482
13,0,60,575,425
14,0,46,417,583
15,0,48,458,542
16,0,32,299,701
17,0,30,300,700
18,0,32,294,706
19,0,32,290,710
20,0,20,260,740
21,0,82,295,705
22,0,22,269,731
23,2,36,276,724
24,9,102,339,661
25,3,64,376,624
26,4,73,405,595
27,0,59,442,558
28,0,55,403,597
29,3,46,426,574
30,0,35,435,565
31,0,39,429,571
32,0,52,370,630
33,0,35,345,655
34,0,29,308,692
35,3,86,342,658
36,3,36,330,670
37,0,48,344,656
38,0,46,346,654
39,2,51,352,648
40,19,99,408,592
41,4,66,438,562
42,9,70,411,589
43,0,49,422,578
44,0,51,425,575
45,0,45,415,585
46,0,41,406,594
47,0,39,401,599
48,0,52,358,642
49,7,84,385,615
50,2,52,376,624
51,1,62,400,600
52,4,48,390,610
53,1,48,398,602
54,0,49,403,597
55,0,60,418,582
56,6,87,407,593
57,10,57,426,574
58,2,75,445,555
59,0,42,418,582
60,3,51,424,576
61,0,50,422,578
62,2,51,420,580
63,12,82,448,552
64,8,61,418,582
65,11,49,407,593
66,12,60,399,601
67,8,66,426,574
68,0,66,429,571
69,0,69,435,565
70,4,50,389,611
71,4,55,408,592
72,10,83,430,570
73,20,41,415,585
74,10,73,436,564
75,5,59,428,572
76,13,63,415,585
77,16,104,452,548
78,6,76,470,530
79,6,61,469,531
80,8,71,455,545
81,8,66,474,526
82,20,42,448,552
83,25,66,462,538
84,37,46,400,600
85,20,81,427,573
86,10,77,412,588
87,6,80,412,588
88,6,95,424,576
89,8,60,417,583
90,12,72,428,572
91,16,87,460,540
92,13,67,470,530
93,18,71,478,522
94,44,55,469,531
95,41,69,476,524
96,49,81,451,549
97,44,82,465,535
98,44,57,408,592
99,47,70,414,586
100,57,60,381,619
101,63,62,384,616
102,82,55,376,624
103,61,103,408,592
104,114,76,376,624
105,162,44,353,647
106,179,58,364,636
107,199,45,339,661
108,226,42,326,674
109,255,39,318,682
110,248,69,325,675
111,270,62,292,708
112,332,34,255,745
113,325,54,274,726
114,368,19,228,772
115,379,30,234,766
116,383,35,232,768
117,389,52,247,753
118,426,34,219,781
119,465,35,214,786
120,500,34,205,795
121,504,32,195,805
122,535,23,181,819
123,531,38,195,805
124,558,26,177,823
125,579,18,163,837
126,589,30,167,833
127,602,31,163,837
128,622,20,147,853
129,632,21,149,851
130,647,15,136,864
131,658,21,132,868
132,670,20,126,874
133,681,18,119,881
134,693,18,118,882
135,700,18,113,887
136,725,12,103,897
137,734,18,104,896
138,751,7,94,906
139,743,13,98,902
140,763,15,94,906
141,771,11,84,916
142,780,14,81,919
143,781,12,78,922
144,787,14,78,922
145,792,11,74,926
146,797,11,75,925
147,800,13,77,923
148,812,14,77,923
149,820,10,73,927
150,830,10,70,930
151,828,11,70,930
152,835,10,63,937
153,833,12,64,936
154,838,13,60,940
155,836,11,61,939
156,842,9,57,943
157,851,8,55,945
158,854,9,55,945
159,858,11,55,945
160,865,10,52,948
161,872,6,46,954
162,878,11,51,949
163,881,9,47,953
164,880,10,47,953
165,883,7,46,954
166,889,8,48,952
167,895,6,44,956
168,900,5,41,959
169,897,9,43,957
170,905,5,40,960
171,910,1,37,963
172,914,3,38,962
173,908,6,39,961
174,913,8,37,963
175,912,8,37,963
176,916,7,35,965
177,918,5,29,971
178,919,7,30,970
179,921,4,29,971
180,921,3,31,969
181,921,6,34,966
182,928,3,30,970
183,932,1,27,973
184,935,2,27,973
185,936,1,23,977
186,940,1,22,978
187,938,0,19,981
188,937,1,18,982
189,938,2,18,982
190,944,2,18,982
191,944,2,19,981
192,945,7,24,976
193,950,3,23,977
194,948,4,26,974
195,951,0,23,977
196,953,1,24,976
197,956,2,25,975
198,955,1,23,977
199,957,1,21,979
200,960,2,20,980
201,960,2,18,982
202,961,2,18,982
203,961,3,19,981
204,965,0,17,983
205,964,0,16,984
206,967,1,17,983
207,964,4,20,980
208,965,2,17,983
209,964,3,18,982
210,963,6,22,978
211,968,1,18,982
212,970,1,18,982
213,965,2,20,980
214,967,0,19,981
215,967,0,19,981
216,967,1,19,981
217,967,1,17,983
218,969,2,19,981
219,969,2,18,982
220,970,1,16,984
221,972,1,16,984
222,972,0,15,985
223,973,1,16,984
224,973,3,18,982
225,974,3,18,982
226,975,4,21,979
227,976,3,23,977
228,978,3,24,976
229,978,2,23,977
230,979,1,23,977
231,979,1,23,977
