0,9,0,9
1,12,0,12
2,9,0,9
3,4,0,4
4,9,0,9
5,11,1,12
6,7,0,7
7,3,0,3
8,5,1,6
9,3,0,3
10,8,0,8
11,3,0,3
12,5,1,6
13,9,0,9
14,4,0,4
15,4,0,4
16,5,0,5
17,12,1,13
18,8,0,8
19,3,0,3
20,7,0,7
21,7,0,7
22,5,2,7
23,5,1,6
24,5,0,5
25,4,1,5
26,2,1,3
27,2,1,3
28,7,1,8
29,10,2,12
30,3,2,5
31,9,3,12
32,7,1,8
33,3,1,4
34,7,1,8
35,8,3,11
36,2,3,5
37,9,1,10
38,6,2,8
39,3,3,6
40,8,1,9
41,3,4,7
42,4,2,6
43,10,2,12
44,7,4,11
45,5,1,6
46,5,3,8
47,2,0,2
48,6,1,7
49,9,1,10
50,5,3,8
51,7,2,9
52,3,3,6
53,6,6,12
54,7,4,11
55,5,0,5
56,7,5,12
57,2,3,5
58,6,3,9
59,5,3,8
60,6,5,11
61,3,2,5
62,4,4,8
63,5,7,12
64,4,3,7
65,2,2,4
66,3,3,6
67,4,3,7
68,4,2,6
69,2,5,7
70,7,4,11
71,4,3,7
72,5,5,10
73,2,6,8
74,2,1,3
75,2,7,9
76,0,3,3
77,3,8,11
78,3,0,3
79,1,5,6
80,5,3,8
81,2,3,5
82,2,1,3
83,5,8,13
84,1,3,4
85,1,6,7
86,4,5,9
87,5,3,8
88,1,2,3
89,5,3,8
90,1,4,5
91,3,5,8
92,2,4,6
93,0,2,2
94,5,1,6
95,0,9,9
96,1,5,6
97,3,5,8
98,2,5,7
99,1,4,5
100,2,5,7
101,5,6,11
102,2,4,6
103,2,6,8
104,3,6,9
105,3,3,6
106,0,2,2
107,5,6,11
108,5,2,7
109,3,4,7
110,1,5,6
111,3,6,9
112,1,8,9
113,0,2,2
114,0,7,7
115,1,6,7
116,4,2,6
117,4,5,9
118,3,10,13
119,0,6,6
120,3,3,6
121,1,2,3
122,2,8,10
123,1,6,7
124,1,6,7
125,0,9,9
126,1,2,3
127,2,4,6
128,0,6,6
129,0,5,5
130,1,11,12
131,0,4,4
132,0,6,6
133,2,8,10
134,0,3,3
135,2,7,9
136,1,10,11
137,0,5,5
138,2,6,8
139,1,9,10
140,0,8,8
141,0,10,10
142,0,3,3
143,0,11,11
144,0,10,10
145,0,4,4
146,0,6,6
147,0,12,12
148,0,10,10
