t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,119,119,881
8,3,104,223,777
9,3,12,235,765
10,12,23,258,742
11,9,29,287,713
12,17,33,311,689
13,1,49,359,641
14,5,34,267,733
15,0,35,291,709
16,2,26,211,789
17,0,41,237,763
18,0,21,234,766
19,1,26,229,771
20,1,23,218,782
21,0,29,215,785
22,0,26,206,794
23,0,24,197,803
24,0,22,187,813
25,0,24,181,819
26,0,31,184,816
27,0,31,197,803
28,3,26,193,807
29,0,21,192,808
30,0,31,197,803
31,2,28,198,802
32,0,34,208,792
33,2,32,211,789
34,1,24,209,791
35,12,30,212,788
36,4,28,213,787
37,1,44,227,773
38,1,37,225,775
39,4,29,223,777
40,3,30,223,777
41,2,31,221,779
42,3,30,224,776
43,6,26,225,775
44,7,35,228,772
45,3,33,219,781
46,5,38,216,784
47,4,30,210,790
48,5,34,219,781
49,7,34,223,777
50,3,39,230,770
51,4,31,229,771
52,9,31,227,773
53,15,32,221,779
54,10,24,216,784
55,9,30,213,787
56,12,35,207,793
57,2,30,206,794
58,3,28,193,807
59,4,28,190,810
60,5,32,188,812
61,7,29,198,802
62,6,46,218,782
63,16,29,207,793
64,10,32,217,783
65,6,32,224,776
66,9,33,224,776
67,8,25,216,784
68,4,35,218,782
69,9,27,202,798
70,11,40,214,786
71,12,27,210,790
72,12,33,211,789
73,14,30,205,795
74,11,31,211,789
75,12,24,204,796
76,19,29,201,799
77,8,36,200,800
78,6,34,197,803
79,7,36,203,797
80,15,30,206,794
81,12,33,209,791
82,17,29,213,787
83,17,33,212,788
84,18,29,213,787
85,17,29,206,794
86,18,27,200,800
87,10,32,196,804
88,11,28,193,807
89,10,31,191,809
90,14,32,185,815
91,10,37,193,807
92,11,28,189,811
93,14,29,195,805
94,13,26,188,812
95,10,29,187,813
96,5,35,199,801
97,10,35,200,800
98,10,36,197,803
99,13,35,204,796
100,17,22,193,807
101,11,29,199,801
102,13,34,205,795
103,19,24,192,808
104,18,25,193,807
105,23,30,180,820
106,17,35,182,818
107,13,42,198,802
108,21,35,202,798
109,18,34,202,798
110,21,35,213,787
111,19,36,227,773
112,14,34,229,771
113,22,32,227,773
114,15,31,213,787
115,11,27,212,788
116,8,28,208,792
117,8,28,199,801
118,11,24,187,813
119,21,25,176,824
120,22,38,185,815
121,16,31,183,817
122,21,32,182,818
123,29,39,194,806
124,23,39,204,796
125,36,32,205,795
126,20,51,231,769
127,23,44,229,771
128,23,33,223,777
129,27,32,220,780
130,29,29,220,780
131,27,36,217,783
132,23,30,221,779
133,23,31,215,785
134,27,43,209,791
135,21,27,197,803
136,22,31,195,805
137,21,20,184,816
138,26,27,174,826
139,35,28,175,825
140,31,44,192,808
141,32,30,181,819
142,31,43,191,809
143,33,31,186,814
144,35,24,184,816
145,43,27,193,807
146,42,19,191,809
147,32,34,194,806
148,27,39,193,807
149,31,37,182,818
150,44,22,170,830
151,36,24,167,833
152,39,23,160,840
153,32,31,170,830
154,43,29,166,834
155,28,30,167,833
156,35,25,156,844
157,34,26,156,844
158,50,18,152,848
159,46,22,153,847
160,38,26,158,842
161,44,34,160,840
162,41,33,157,843
163,41,28,157,843
164,44,28,151,849
165,51,35,163,837
166,61,14,149,851
167,51,20,157,843
168,57,19,152,848
169,36,20,147,853
170,46,22,139,861
171,42,21,138,862
172,40,22,134,866
173,42,26,130,870
174,64,21,128,872
175,57,19,127,873
176,62,24,128,872
177,68,21,132,868
178,62,28,136,864
179,52,26,141,859
180,44,23,137,863
181,57,22,130,870
182,57,22,135,865
183,63,26,141,859
184,57,20,132,868
185,58,17,129,871
186,53,17,125,875
187,71,14,122,878
188,70,16,118,882
189,62,17,114,886
190,58,26,125,875
191,52,19,123,877
192,68,13,107,893
193,66,21,114,886
194,62,14,114,886
195,73,16,119,881
196,84,15,115,885
197,86,26,118,882
198,83,18,117,883
199,86,23,122,878
200,72,20,118,882
201,68,19,121,879
202,80,17,120,880
203,86,13,113,887
204,63,16,106,894
205,64,19,110,890
206,79,13,103,897
207,80,15,101,899
208,70,20,107,893
209,78,17,106,894
210,73,15,106,894
211,79,20,110,890
212,80,14,105,895
213,72,14,104,896
214,75,14,97,903
215,70,18,99,901
216,65,16,100,900
217,55,14,100,900
218,61,18,97,903
219,59,15,96,904
220,55,18,104,896
221,54,14,103,897
222,65,12,97,903
223,63,14,96,904
224,62,14,98,902
225,73,20,103,897
226,83,15,105,895
227,78,18,107,893
228,77,19,109,891
229,75,14,109,891
230,73,10,105,895
231,70,12,102,898
