0,14,0,14
1,6,0,6
2,12,0,12
3,9,0,9
4,14,0,14
5,8,1,9
6,10,2,12
7,10,2,12
8,10,1,11
9,9,0,9
10,7,2,9
11,8,1,9
12,9,0,9
13,9,0,9
14,14,0,14
15,7,0,7
16,7,0,7
17,14,0,14
18,11,0,11
19,9,1,10
20,6,1,7
21,7,3,10
22,9,1,10
23,11,1,12
24,11,2,13
25,16,1,17
26,11,2,13
27,8,4,12
28,3,2,5
29,3,2,5
30,13,2,15
31,9,2,11
32,12,2,14
33,12,6,18
34,9,3,12
35,13,4,17
36,8,0,8
37,5,4,9
38,8,1,9
39,8,2,10
40,9,4,13
41,9,0,9
42,11,7,18
43,4,5,9
44,4,6,10
45,7,3,10
46,7,2,9
47,8,6,14
48,10,1,11
49,4,1,5
50,7,6,13
51,6,5,11
52,9,5,14
53,7,3,10
54,5,3,8
55,8,5,13
56,9,7,16
57,8,8,16
58,4,9,13
59,9,2,11
60,10,4,14
61,5,10,15
62,4,0,4
63,6,4,10
64,7,3,10
65,2,2,4
66,6,9,15
67,7,2,9
68,7,3,10
69,3,7,10
70,3,3,6
71,3,7,10
72,6,5,11
73,4,4,8
74,6,8,14
75,5,6,11
76,8,3,11
77,5,4,9
78,5,8,13
79,4,2,6
80,2,2,4
81,6,4,10
82,3,3,6
83,8,5,13
84,4,4,8
85,4,10,14
86,1,4,5
87,2,5,7
88,2,7,9
89,4,10,14
90,4,1,5
91,8,5,13
92,4,8,12
93,2,3,5
94,1,4,5
95,4,5,9
96,0,2,2
97,4,8,12
98,5,7,12
99,6,9,15
100,4,5,9
101,2,5,7
102,7,3,10
103,4,7,11
104,3,6,9
105,2,8,10
106,4,9,13
107,3,13,16
108,4,12,16
109,4,7,11
110,4,10,14
111,4,10,14
112,2,11,13
113,0,3,3
114,1,4,5
115,2,13,15
116,3,7,10
117,1,11,12
118,2,2,4
119,1,11,12
120,2,5,7
121,1,13,14
122,3,10,13
123,3,10,13
124,0,14,14
125,1,9,10
126,2,8,10
127,3,6,9
128,0,6,6
129,2,8,10
130,0,7,7
131,2,8,10
132,0,10,10
133,1,13,14
134,0,8,8
135,2,6,8
136,0,4,4
137,1,10,11
138,0,7,7
139,1,7,8
140,0,14,14
141,0,15,15
142,1,9,10
143,0,9,9
144,0,12,12
145,0,11,11
146,1,11,12
147,0,11,11
148,0,15,15
149,0,11,11
