t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,8,8,992
8,0,0,8,992
9,0,1,9,991
10,0,1,10,990
11,0,5,15,985
12,0,4,19,981
13,0,4,23,977
14,0,4,19,981
15,0,3,22,978
16,0,2,23,977
17,0,4,26,974
18,0,4,25,975
19,0,2,23,977
20,0,4,24,976
21,0,3,22,978
22,0,6,25,975
23,0,3,26,974
24,0,3,25,975
25,0,5,26,974
26,0,8,32,968
27,0,4,32,968
28,0,2,32,968
29,0,2,27,973
30,0,0,24,976
31,0,6,29,971
32,0,1,23,977
33,0,1,16,984
34,0,1,13,987
35,0,3,15,985
36,0,1,13,987
37,0,2,15,985
38,0,2,12,988
39,0,5,15,985
40,0,3,17,983
41,0,3,19,981
42,0,4,20,980
43,0,5,24,976
44,0,3,25,975
45,0,3,26,974
46,0,3,24,976
47,0,2,23,977
48,0,3,23,977
49,0,0,20,980
50,0,8,22,978
51,0,1,22,978
52,0,1,18,982
53,0,1,17,983
54,0,7,21,979
55,0,3,21,979
56,0,6,27,973
57,0,2,22,978
58,0,2,22,978
59,0,6,27,973
60,0,3,29,971
61,0,5,27,973
62,0,3,27,973
63,0,2,24,976
64,0,4,25,975
65,0,3,27,973
66,0,0,21,979
67,0,5,23,977
68,0,1,18,982
69,0,1,16,984
70,0,3,18,982
71,0,4,17,983
72,0,4,18,982
73,0,6,24,976
74,0,3,22,978
75,0,4,25,975
76,0,5,29,971
77,0,8,35,965
78,0,3,33,967
79,0,4,33,967
80,0,1,30,970
81,0,3,29,971
82,0,5,30,970
83,0,5,30,970
84,0,5,27,973
85,0,1,24,976
86,0,1,21,979
87,0,1,21,979
88,0,4,23,977
89,0,3,20,980
90,0,3,19,981
91,0,1,14,986
92,0,3,16,984
93,0,4,19,981
94,0,4,22,978
95,0,0,18,982
96,0,3,19,981
97,0,2,17,983
98,0,2,18,982
99,0,6,21,979
100,0,1,18,982
101,0,3,18,982
102,0,3,20,980
103,0,2,19,981
104,0,1,18,982
105,0,1,17,983
106,0,4,15,985
107,0,3,17,983
108,0,3,17,983
109,0,3,17,983
110,0,2,17,983
111,0,4,20,980
112,0,3,22,978
113,0,4,22,978
114,0,3,22,978
115,0,4,23,977
116,0,0,20,980
117,0,2,21,979
118,0,3,20,980
119,0,3,19,981
120,0,3,19,981
121,0,4,19,981
122,0,4,21,979
123,0,2,21,979
124,0,5,24,976
125,0,2,23,977
126,0,4,24,976
127,0,3,24,976
128,0,6,27,973
129,0,2,24,976
130,0,3,26,974
131,0,3,24,976
132,0,2,25,975
133,0,4,23,977
134,0,3,23,977
135,0,3,20,980
136,0,0,18,982
137,0,4,19,981
138,0,3,19,981
139,0,2,19,981
140,0,6,21,979
141,0,2,20,980
142,0,2,19,981
143,0,2,21,979
144,0,5,24,976
145,0,3,22,978
146,0,3,23,977
147,0,4,22,978
148,0,4,23,977
149,0,2,24,976
150,0,1,23,977
151,0,1,18,982
152,0,3,18,982
153,0,3,18,982
154,0,3,17,983
155,0,2,15,985
156,0,4,18,982
157,0,1,17,983
158,0,5,21,979
159,0,1,19,981
160,0,4,20,980
161,0,2,19,981
162,0,4,21,979
163,0,2,20,980
164,0,2,20,980
165,0,5,21,979
166,0,5,24,976
167,0,4,24,976
168,0,1,24,976
169,0,4,23,977
170,0,5,26,974
171,0,2,26,974
172,0,1,22,978
173,0,1,18,982
174,0,5,20,980
175,0,6,24,976
176,0,2,22,978
177,0,3,20,980
178,0,3,21,979
179,0,0,20,980
180,0,2,21,979
181,0,3,19,981
182,0,3,17,983
183,0,2,17,983
184,0,2,15,985
185,0,6,19,981
186,0,3,21,979
187,0,0,19,981
188,0,2,18,982
189,0,1,16,984
190,0,5,19,981
191,0,6,23,977
192,0,6,23,977
193,0,4,24,976
194,0,4,28,972
195,0,3,29,971
196,0,0,28,972
197,0,0,24,976
198,0,2,20,980
199,0,1,14,986
200,0,2,13,987
201,0,3,12,988
202,0,5,13,987
203,0,5,18,982
204,0,3,21,979
205,0,2,21,979
206,0,5,25,975
207,0,0,23,977
208,0,4,24,976
209,0,3,23,977
210,0,4,22,978
211,0,2,21,979
212,0,4,23,977
213,0,4,22,978
214,0,2,23,977
215,0,6,26,974
216,0,1,23,977
217,0,5,24,976
218,0,4,26,974
219,0,7,30,970
220,0,2,27,973
221,0,7,33,967
222,0,6,33,967
223,0,1,32,968
224,0,5,32,968
225,0,6,34,966
226,0,2,33,967
227,0,3,30,970
228,0,5,29,971
229,0,1,24,976
230,0,5,27,973
231,0,2,25,975
