t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,10,190,190,810
8,22,175,365,635
9,14,35,400,600
10,4,54,437,563
11,5,52,479,521
12,3,44,517,483
13,0,54,566,434
14,1,53,426,574
15,0,39,455,545
16,2,34,311,689
17,8,19,305,695
18,3,29,281,719
19,8,32,267,733
20,2,32,246,754
21,6,67,256,744
22,0,37,247,753
23,0,35,240,760
24,3,80,296,704
25,4,45,320,680
26,7,27,320,680
27,0,58,347,653
28,0,56,336,664
29,5,41,337,663
30,7,45,352,648
31,3,54,359,641
32,4,44,316,684
33,0,45,331,669
34,0,42,331,669
35,0,54,330,670
36,0,40,329,671
37,5,35,319,681
38,0,39,313,687
39,0,37,305,695
40,7,52,312,688
41,1,43,314,686
42,0,46,300,700
43,3,39,291,709
44,8,50,314,686
45,0,48,312,688
46,1,49,329,671
47,6,46,334,666
48,10,42,321,679
49,2,69,350,650
50,0,56,348,652
51,5,35,335,665
52,1,45,337,663
53,3,41,335,665
54,0,39,322,678
55,8,51,330,670
56,1,64,342,658
57,1,49,334,666
58,2,47,334,666
59,5,55,351,649
60,1,49,362,638
61,3,30,344,656
62,12,47,346,654
63,1,68,358,642
64,0,63,356,644
65,1,43,349,651
66,11,41,339,661
67,3,44,344,656
68,2,48,337,663
69,6,32,329,671
70,1,60,333,667
71,3,46,319,681
72,6,62,328,672
73,13,48,330,670
74,3,61,348,652
75,6,56,361,639
76,4,59,374,626
77,4,57,373,627
78,1,57,388,612
79,5,51,380,620
80,15,40,363,637
81,1,65,387,613
82,3,48,370,630
83,4,46,357,643
84,8,43,342,658
85,0,41,333,667
86,0,57,330,670
87,4,38,326,674
88,2,56,337,663
89,4,35,320,680
90,9,41,312,688
91,7,71,339,661
92,4,62,358,642
93,4,52,359,641
94,5,55,359,641
95,13,47,360,640
96,2,49,356,644
97,10,57,369,631
98,10,54,363,637
99,3,61,365,635
100,6,57,362,638
101,4,50,364,636
102,7,58,363,637
103,6,42,359,641
104,2,64,369,631
105,2,57,373,627
106,5,51,378,622
107,3,47,366,634
108,11,49,358,642
109,8,51,361,639
110,8,52,362,638
111,5,53,363,637
112,3,48,338,662
113,0,44,321,679
114,2,45,322,678
115,6,50,329,671
116,4,60,338,662
117,8,48,351,649
118,4,47,342,658
119,2,70,364,636
120,10,53,376,624
121,0,53,370,630
122,0,53,368,632
123,1,43,362,638
124,6,43,356,644
125,1,53,372,628
126,8,46,349,651
127,6,45,345,655
128,8,68,351,649
129,0,66,376,624
130,0,57,366,634
131,3,34,362,638
132,4,42,355,645
133,1,66,379,621
134,1,44,374,626
135,7,42,359,641
136,6,67,373,627
137,4,50,352,648
138,3,56,359,641
139,5,43,368,632
140,1,55,358,642
141,0,48,354,646
142,1,53,367,633
143,1,47,372,628
144,0,51,368,632
145,4,41,355,645
146,4,33,339,661
147,5,62,355,645
148,4,59,357,643
149,0,55,354,646
150,0,42,342,658
151,3,39,337,663
152,1,51,347,653
153,6,47,351,649
154,2,59,363,637
155,2,43,345,655
156,0,60,355,645
157,0,50,356,644
158,0,47,363,637
159,2,35,361,639
160,3,44,356,644
161,3,41,340,660
162,0,49,343,657
163,4,49,334,666
164,3,47,327,673
165,4,49,322,678
166,0,43,325,675
167,3,51,334,666
168,6,51,345,655
169,3,43,336,664
170,6,62,346,654
171,9,57,357,643
172,1,64,374,626
173,2,56,379,621
174,0,46,375,625
175,1,49,380,620
176,3,53,381,619
177,2,44,375,625
178,4,51,371,629
179,1,48,374,626
180,2,49,365,635
181,0,56,364,636
182,0,47,359,641
183,3,40,348,652
184,0,62,369,631
185,0,49,365,635
186,0,47,369,631
187,1,41,362,638
188,2,48,354,646
189,2,56,363,637
190,3,54,371,629
191,3,38,357,643
192,0,52,350,650
193,5,46,351,649
194,3,46,356,644
195,5,65,369,631
196,0,54,365,635
197,0,61,368,632
198,2,50,374,626
199,2,51,380,620
200,0,49,387,613
201,0,42,379,621
202,4,57,381,619
203,9,46,372,628
204,4,72,388,612
205,5,56,373,627
206,3,56,380,620
207,3,48,388,612
208,1,41,381,619
209,0,54,377,623
210,6,37,363,637
211,2,56,368,632
212,10,46,347,653
213,3,64,351,649
214,7,44,351,649
215,4,39,343,657
216,0,64,367,633
217,0,49,357,643
218,0,56,372,628
219,0,46,370,630
220,4,60,381,619
221,1,64,398,602
222,4,56,407,593
223,1,42,400,600
224,1,44,385,615
225,4,57,390,610
226,0,46,376,624
227,1,57,382,618
228,0,45,363,637
229,2,51,359,641
230,2,52,362,638
231,0,52,375,625
