t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,199,199,801
8,5,184,383,617
9,0,27,410,590
10,0,39,444,556
11,0,43,487,513
12,0,37,524,476
13,0,45,569,431
14,0,51,421,579
15,0,38,450,550
16,0,34,295,705
17,0,26,291,709
18,0,22,272,728
19,0,29,262,738
20,0,24,242,758
21,1,62,258,742
22,0,29,245,755
23,0,30,239,761
24,0,86,298,702
25,0,46,316,684
26,0,27,321,679
27,0,46,335,665
28,0,46,321,679
29,0,46,334,666
30,0,44,351,649
31,0,43,353,647
32,0,48,315,685
33,0,33,318,682
34,0,39,319,681
35,0,52,320,680
36,0,36,324,676
37,0,37,306,694
38,0,37,303,697
39,0,36,293,707
40,0,64,316,684
41,0,34,314,686
42,0,39,301,699
43,0,41,299,701
44,0,49,319,681
45,0,44,318,682
46,0,41,329,671
47,0,47,336,664
48,0,35,317,683
49,0,60,330,670
50,0,48,341,659
51,0,36,327,673
52,0,42,328,672
53,0,40,323,677
54,0,48,329,671
55,0,41,333,667
56,0,71,345,655
57,0,42,341,659
58,0,54,361,639
59,0,39,353,647
60,0,28,341,659
61,0,51,350,650
62,0,37,341,659
63,0,67,356,644
64,0,45,336,664
65,0,42,330,670
66,0,42,334,666
67,0,37,335,665
68,0,33,327,673
69,0,50,333,667
70,0,44,311,689
71,0,53,320,680
72,0,67,347,653
73,0,45,343,657
74,0,44,355,645
75,0,54,373,627
76,0,41,363,637
77,0,66,389,611
78,2,47,385,615
79,0,50,388,612
80,0,48,369,631
81,0,46,370,630
82,0,40,360,640
83,0,33,353,647
84,0,35,325,675
85,0,46,316,684
86,0,43,317,683
87,0,42,309,691
88,0,63,322,678
89,0,49,329,671
90,0,37,332,668
91,0,58,351,649
92,0,59,374,626
93,0,52,379,621
94,0,34,370,630
95,0,47,375,625
96,0,41,352,648
97,0,51,356,644
98,0,50,358,642
99,0,54,352,648
100,0,47,356,644
101,0,43,349,651
102,0,42,349,651
103,0,49,353,647
104,0,70,382,618
105,0,65,388,612
106,0,45,384,616
107,0,43,375,625
108,0,39,373,627
109,0,51,383,617
110,0,34,367,633
111,0,37,363,637
112,0,42,310,690
113,1,56,313,687
114,2,57,335,665
115,0,52,347,653
116,0,44,345,655
117,0,50,346,654
118,0,45,367,633
119,0,62,383,617
120,0,78,407,593
121,0,39,391,609
122,0,37,377,623
123,0,48,373,627
124,0,45,376,624
125,0,41,366,634
126,0,38,348,652
127,2,63,360,640
128,2,54,344,656
129,1,53,356,644
130,0,45,360,640
131,0,50,361,639
132,0,45,364,636
133,0,62,384,616
134,0,47,373,627
135,0,52,376,624
136,0,74,398,602
137,0,47,396,604
138,0,34,387,613
139,0,43,379,621
140,0,48,361,639
141,0,57,373,627
142,0,47,380,620
143,0,56,382,618
144,0,52,360,640
145,0,47,364,636
146,2,38,369,631
147,5,66,388,612
148,0,58,381,619
149,1,53,376,624
150,0,36,369,631
151,0,39,353,647
152,0,74,380,620
153,0,42,378,622
154,0,40,355,645
155,0,65,365,635
156,0,45,366,634
157,0,47,368,632
158,0,42,376,624
159,0,55,385,615
160,0,53,371,629
161,0,62,387,613
162,0,55,389,611
163,0,31,362,638
164,0,34,352,648
165,1,38,343,657
166,0,44,340,660
167,0,44,334,666
168,5,66,332,668
169,0,59,337,663
170,0,53,349,651
171,4,55,370,630
172,0,45,379,621
173,0,56,384,616
174,0,43,390,610
175,0,70,419,581
176,0,67,414,586
177,0,39,390,610
178,3,45,394,606
179,5,46,382,618
180,0,52,388,612
181,0,42,369,631
182,0,47,361,639
183,0,51,347,653
184,0,80,382,618
185,0,47,381,619
186,0,47,383,617
187,2,44,376,624
188,2,42,376,624
189,1,65,395,605
190,0,48,395,605
191,0,45,378,622
192,0,45,352,648
193,0,50,356,644
194,4,55,368,632
195,0,52,379,621
196,0,50,371,629
197,0,47,357,643
198,0,47,364,636
199,0,52,375,625
200,0,77,406,594
201,3,51,394,606
202,2,47,394,606
203,0,58,396,604
204,0,51,399,601
205,2,53,399,601
206,0,40,397,603
207,0,45,386,614
208,0,62,373,627
209,3,55,381,619
210,0,50,378,622
211,2,65,382,618
212,1,57,396,604
213,0,53,401,599
214,0,47,410,590
215,0,48,401,599
216,1,72,416,584
217,2,52,409,591
218,3,48,403,597
219,0,55,395,605
220,1,36,372,628
221,4,45,366,634
222,0,54,380,620
223,0,51,379,621
224,1,64,364,636
225,3,52,367,633
226,0,54,378,622
227,0,65,397,603
228,0,44,401,599
229,0,47,389,611
230,0,38,384,616
231,0,66,394,606
