t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,66,66,934
8,0,54,120,880
9,0,14,134,866
10,0,15,149,851
11,0,22,171,829
12,0,23,194,806
13,0,22,216,784
14,0,29,179,821
15,0,26,202,798
16,0,19,159,841
17,0,23,171,829
18,0,19,170,830
19,0,10,157,843
20,0,19,152,848
21,0,16,146,854
22,0,19,137,863
23,0,22,135,865
24,0,18,131,869
25,0,25,134,866
26,0,16,142,858
27,0,23,148,852
28,0,15,148,852
29,0,28,150,850
30,0,22,156,844
31,0,18,155,845
32,0,24,154,846
33,0,21,156,844
34,0,20,159,841
35,0,21,157,843
36,0,18,149,851
37,0,27,158,842
38,0,18,159,841
39,0,24,157,843
40,0,19,152,848
41,0,15,149,851
42,0,19,145,855
43,0,15,141,859
44,0,22,141,859
45,0,14,135,865
46,0,21,136,864
47,0,24,138,862
48,0,21,146,854
49,0,22,148,852
50,0,23,155,845
51,0,17,152,848
52,0,19,151,849
53,0,27,164,836
54,0,21,157,843
55,0,23,157,843
56,0,18,158,842
57,0,19,152,848
58,0,22,155,845
59,0,14,150,850
60,0,22,150,850
61,0,18,142,858
62,0,18,141,859
63,0,19,135,865
64,0,20,140,860
65,0,16,135,865
66,0,18,135,865
67,0,18,135,865
68,0,27,142,858
69,0,12,135,865
70,0,20,138,862
71,0,21,143,857
72,0,21,143,857
73,0,13,142,858
74,0,18,137,863
75,0,11,125,875
76,0,20,128,872
77,0,15,125,875
78,0,18,121,879
79,0,16,121,879
80,0,25,128,872
81,0,21,136,864
82,0,27,146,854
83,0,28,159,841
84,0,24,168,832
85,0,13,161,839
86,0,15,157,843
87,0,30,170,830
88,0,27,176,824
89,0,12,162,838
90,0,18,151,849
91,0,19,145,855
92,0,21,146,854
93,0,22,151,849
94,0,22,148,852
95,0,17,143,857
96,0,20,146,854
97,0,20,148,852
98,0,20,152,848
99,0,21,149,851
100,0,14,140,860
101,0,14,134,866
102,0,25,141,859
103,0,22,144,856
104,0,26,146,854
105,0,21,152,848
106,0,28,156,844
107,0,19,164,836
108,0,11,157,843
109,0,18,152,848
110,0,19,149,851
111,0,14,142,858
112,0,21,140,860
113,0,20,129,871
114,0,19,129,871
115,0,15,132,868
116,0,36,152,848
117,0,22,152,848
118,0,19,156,844
119,0,22,158,842
120,0,18,159,841
121,0,25,163,837
122,0,19,166,834
123,0,18,159,841
124,0,15,145,855
125,0,18,140,860
126,0,23,147,853
127,0,18,141,859
128,0,18,141,859
129,0,24,138,862
130,0,22,149,851
131,0,13,143,857
132,0,13,139,861
133,0,25,145,855
134,0,16,139,861
135,0,25,142,858
136,0,18,137,863
137,0,13,131,869
138,0,13,130,870
139,0,21,135,865
140,0,24,146,854
141,0,18,137,863
142,0,24,135,865
143,0,16,137,863
144,0,22,142,858
145,0,18,148,852
146,0,21,152,848
147,0,15,144,856
148,0,27,151,849
149,0,24,153,847
150,0,12,143,857
151,0,21,147,853
152,0,13,141,859
153,0,16,133,867
154,0,23,143,857
155,0,16,131,869
156,0,14,123,877
157,0,19,125,875
158,0,18,125,875
159,0,18,130,870
160,0,20,134,866
161,0,22,136,864
162,0,26,146,854
163,0,17,145,855
164,0,21,150,850
165,0,24,156,844
166,0,12,152,848
167,0,17,148,852
168,0,17,145,855
169,0,15,137,863
170,0,19,131,869
171,0,22,136,864
172,0,17,127,873
173,0,17,127,873
174,0,27,143,857
175,0,11,134,866
176,0,26,145,855
177,0,19,147,853
178,0,23,147,853
179,0,21,154,846
180,0,20,156,844
181,0,17,144,856
182,0,19,149,851
183,0,20,147,853
184,0,17,145,855
185,0,20,139,861
186,0,23,142,858
187,0,16,138,862
188,0,27,149,851
189,0,21,152,848
190,0,19,153,847
191,0,18,149,851
192,0,24,157,843
193,0,18,152,848
194,0,17,148,852
195,0,23,144,856
196,0,18,144,856
197,0,20,147,853
198,0,19,145,855
199,0,14,139,861
200,0,18,135,865
201,0,17,136,864
202,0,22,136,864
203,0,11,126,874
204,0,20,128,872
205,0,19,130,870
206,0,20,136,864
207,0,19,136,864
208,0,23,138,862
209,0,23,144,856
210,0,20,148,852
211,0,17,150,850
212,0,23,155,845
213,0,10,143,857
214,0,24,151,849
215,0,16,145,855
216,0,19,134,866
217,0,26,137,863
218,0,20,144,856
219,0,20,144,856
220,0,19,146,854
221,0,20,148,852
222,0,15,146,854
223,0,24,151,849
224,0,26,155,845
225,0,16,150,850
226,0,16,148,852
227,0,15,143,857
228,0,25,148,852
229,0,15,145,855
230,0,18,134,866
231,0,25,138,862
