t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,2,135,135,865
8,11,89,224,776
9,2,30,252,748
10,3,41,283,717
11,6,27,308,692
12,2,34,339,661
13,0,45,378,622
14,0,43,284,716
15,0,30,311,689
16,2,23,236,764
17,4,31,242,758
18,2,19,224,776
19,6,28,217,783
20,3,36,221,779
21,1,24,202,798
22,3,23,181,819
23,4,32,191,809
24,2,37,196,804
25,1,28,199,801
26,5,38,217,783
27,3,32,215,785
28,3,38,220,780
29,2,33,227,773
30,2,35,240,760
31,1,37,237,763
32,1,34,244,756
33,1,29,237,763
34,3,31,234,766
35,1,29,232,768
36,2,21,221,779
37,0,38,220,780
38,0,24,212,788
39,0,25,202,798
40,2,33,207,793
41,1,32,211,789
42,3,40,218,782
43,2,24,216,784
44,1,35,229,771
45,1,25,218,782
46,2,23,212,788
47,6,25,211,789
48,1,40,214,786
49,3,34,205,795
50,1,39,216,784
51,7,27,209,791
52,0,42,229,771
53,0,29,226,774
54,1,28,230,770
55,0,25,230,770
56,1,30,220,780
57,1,33,223,777
58,4,32,222,778
59,0,32,226,774
60,2,32,216,784
61,4,34,221,779
62,2,36,231,769
63,1,29,233,767
64,2,38,236,764
65,2,28,236,764
66,3,26,223,777
67,2,32,225,775
68,3,32,225,775
69,2,28,213,787
70,2,37,222,778
71,1,30,216,784
72,2,31,215,785
73,0,39,224,776
74,4,31,231,769
75,2,25,226,774
76,1,39,232,768
77,0,21,216,784
78,2,23,211,789
79,3,25,206,794
80,1,26,199,801
81,4,29,189,811
82,3,34,202,798
83,1,26,191,809
84,2,34,196,804
85,1,29,204,796
86,1,25,208,792
87,2,35,218,782
88,2,39,225,775
89,3,32,223,777
90,2,31,227,773
91,3,22,220,780
92,2,39,231,769
93,2,23,220,780
94,3,27,217,783
95,1,43,223,777
96,1,37,228,772
97,5,30,221,779
98,1,34,234,766
99,2,34,234,766
100,6,31,234,766
101,6,29,242,758
102,4,30,227,773
103,2,37,226,774
104,4,30,224,776
105,1,29,221,779
106,2,30,215,785
107,3,27,207,793
108,3,31,211,789
109,2,32,216,784
110,6,27,206,794
111,5,26,201,799
112,0,38,205,795
113,2,27,200,800
114,2,32,211,789
115,2,33,210,790
116,2,35,216,784
117,1,36,224,776
118,1,35,228,772
119,3,31,225,775
120,4,37,235,765
121,4,27,238,762
122,5,31,233,767
123,1,26,220,780
124,3,26,216,784
125,2,27,204,796
126,2,29,202,798
127,5,26,193,807
128,4,32,197,803
129,4,34,199,801
130,5,31,202,798
131,6,39,217,783
132,6,42,226,774
133,4,37,236,764
134,3,35,240,760
135,6,30,238,762
136,2,33,238,762
137,5,42,244,756
138,3,42,256,744
139,5,27,239,761
140,1,41,239,761
141,0,26,230,770
142,6,34,235,765
143,5,25,234,766
144,4,31,225,775
145,5,37,220,780
146,3,28,216,784
147,3,29,206,794
148,0,33,212,788
149,2,26,199,801
150,2,22,201,799
151,2,33,207,793
152,2,30,203,797
153,7,32,205,795
154,7,32,205,795
155,3,44,211,789
156,6,33,221,779
157,2,36,230,770
158,0,29,222,778
159,4,37,230,770
160,4,32,238,762
161,3,30,236,764
162,2,40,239,761
163,3,37,236,764
164,2,29,233,767
165,8,23,230,770
166,3,42,240,760
167,4,28,224,776
168,2,38,229,771
169,5,29,218,782
170,4,30,217,783
171,6,29,210,790
172,7,34,211,789
173,9,37,217,783
174,5,29,206,794
175,6,38,212,788
176,10,32,213,787
177,5,37,225,775
178,4,22,214,786
179,4,41,220,780
180,8,34,224,776
181,10,33,228,772
182,10,28,216,784
183,10,37,224,776
184,6,33,215,785
185,1,33,219,781
186,10,31,214,786
187,7,36,217,783
188,3,25,206,794
189,10,22,201,799
190,6,33,204,796
191,8,26,192,808
192,5,34,201,799
193,1,30,197,803
194,7,39,205,795
195,8,34,206,794
196,14,29,212,788
197,13,18,199,801
198,4,27,204,796
199,8,35,203,797
200,4,42,220,780
201,12,30,209,791
202,12,32,205,795
203,13,28,206,794
204,13,28,207,793
205,18,24,208,792
206,13,41,220,780
207,9,24,210,790
208,7,31,202,798
209,13,35,205,795
210,17,26,196,804
211,17,34,203,797
212,16,24,199,801
213,23,34,200,800
214,21,22,182,818
215,23,24,181,819
216,23,21,177,823
217,15,22,165,835
218,9,34,172,828
219,10,25,165,835
220,19,27,163,837
221,19,31,171,829
222,16,16,163,837
223,22,30,169,831
224,22,18,169,831
225,12,25,172,828
226,17,25,172,828
227,17,21,161,839
228,16,32,165,835
229,17,30,179,821
230,15,27,179,821
231,29,25,181,819
