t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,2,135,135,865
8,3,96,231,769
9,1,22,251,749
10,3,32,281,719
11,5,26,306,694
12,2,33,336,664
13,0,42,373,627
14,0,45,281,719
15,0,30,307,693
16,1,23,226,774
17,1,32,234,766
18,1,18,224,776
19,4,27,218,782
20,1,35,222,778
21,1,19,201,799
22,3,21,179,821
23,4,33,189,811
24,2,37,194,806
25,1,36,204,796
26,4,33,214,786
27,1,33,214,786
28,1,33,219,781
29,2,29,226,774
30,3,34,238,762
31,1,42,241,759
32,1,34,240,760
33,1,28,234,766
34,0,33,230,770
35,1,25,231,769
36,1,24,225,775
37,0,36,224,776
38,0,22,213,787
39,1,28,203,797
40,1,33,209,791
41,0,34,214,786
42,0,44,225,775
43,0,24,223,777
44,0,31,237,763
45,0,20,221,779
46,1,25,220,780
47,4,22,214,786
48,1,41,217,783
49,1,33,206,794
50,0,36,210,790
51,2,34,212,788
52,0,34,229,771
53,0,25,225,775
54,1,28,229,771
55,0,24,226,774
56,1,31,219,781
57,1,33,222,778
58,1,36,220,780
59,0,29,223,777
60,1,33,219,781
61,2,32,223,777
62,1,34,233,767
63,1,27,233,767
64,1,38,236,764
65,2,28,237,763
66,3,24,218,782
67,1,34,225,775
68,3,30,220,780
69,0,30,213,787
70,0,38,226,774
71,1,29,218,782
72,2,32,219,781
73,0,37,231,769
74,5,26,230,770
75,1,26,225,775
76,1,39,229,771
77,0,23,216,784
78,3,20,203,797
79,1,25,203,797
80,1,27,191,809
81,2,32,192,808
82,1,33,204,796
83,1,26,192,808
84,1,34,196,804
85,0,31,211,789
86,0,25,214,786
87,1,31,220,780
88,1,44,232,768
89,0,32,233,767
90,2,27,229,771
91,2,23,226,774
92,0,40,233,767
93,0,19,219,781
94,2,31,221,779
95,0,40,224,776
96,1,33,223,777
97,4,29,220,780
98,2,32,230,770
99,1,34,227,773
100,1,38,235,765
101,3,26,243,757
102,0,29,226,774
103,1,35,225,775
104,3,27,227,773
105,0,28,224,776
106,1,30,222,778
107,1,27,210,790
108,2,30,209,791
109,0,33,219,781
110,1,32,216,784
111,1,27,210,790
112,0,31,213,787
113,1,26,209,791
114,0,27,215,785
115,2,31,212,788
116,1,37,220,780
117,1,34,224,776
118,0,34,222,778
119,1,28,218,782
120,1,37,231,769
121,1,25,232,768
122,3,28,230,770
123,0,22,216,784
124,1,26,212,788
125,1,25,198,802
126,2,32,204,796
127,1,31,198,802
128,2,32,203,797
129,2,34,206,794
130,2,28,210,790
131,3,43,228,772
132,0,37,234,766
133,1,36,243,757
134,3,28,242,758
135,1,33,240,760
136,2,32,238,762
137,0,42,251,749
138,0,41,256,744
139,1,23,243,757
140,1,34,240,760
141,0,20,231,769
142,2,36,232,768
143,0,28,235,765
144,2,30,223,777
145,0,39,220,780
146,0,21,211,789
147,0,30,210,790
148,1,33,220,780
149,1,18,205,795
150,1,24,204,796
151,3,33,205,795
152,0,33,203,797
153,1,34,205,795
154,2,27,207,793
155,0,39,208,792
156,3,29,221,779
157,0,34,233,767
158,0,22,221,779
159,1,37,230,770
160,2,33,233,767
161,1,29,232,768
162,0,37,233,767
163,1,37,236,764
164,0,27,232,768
165,0,32,240,760
166,1,31,243,757
167,1,28,230,770
168,0,38,236,764
169,4,23,223,777
170,1,30,223,777
171,5,29,218,782
172,2,32,208,792
173,4,41,222,778
174,1,23,211,789
175,2,41,220,780
176,3,27,216,784
177,2,35,230,770
178,3,21,217,783
179,2,39,224,776
180,1,37,227,773
181,2,35,238,762
182,2,35,231,769
183,4,32,236,764
184,1,26,230,770
185,1,27,230,770
186,3,31,229,771
187,2,34,227,773
188,1,25,211,789
189,3,28,209,791
190,0,33,208,792
191,6,21,193,807
192,5,29,203,797
193,1,28,200,800
194,3,39,206,794
195,3,34,209,791
196,2,35,220,780
197,3,23,207,793
198,3,29,213,787
199,3,35,220,780
200,1,39,236,764
201,2,36,236,764
202,1,35,233,767
203,1,34,236,764
204,2,28,235,765
205,2,30,242,758
206,3,40,250,750
207,3,30,243,757
208,5,31,231,769
209,1,37,237,763
210,2,36,234,766
211,3,26,230,770
212,0,32,226,774
213,1,42,238,762
214,1,27,228,772
215,5,32,230,770
216,1,29,234,766
217,3,26,218,782
218,2,25,219,781
219,2,30,214,786
220,2,29,205,795
221,0,37,208,792
222,1,37,214,786
223,1,19,202,798
224,2,32,209,791
225,3,27,213,787
226,3,25,212,788
227,0,41,223,777
228,1,26,212,788
229,1,37,214,786
230,3,32,219,781
231,4,24,215,785
