t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,2,135,135,865
8,3,96,231,769
9,1,22,251,749
10,2,33,282,718
11,1,29,310,690
12,1,29,337,663
13,0,37,373,627
14,0,44,281,719
15,0,30,307,693
16,1,23,226,774
17,1,32,233,767
18,1,18,220,780
19,4,27,214,786
20,1,35,220,780
21,1,19,200,800
22,3,21,179,821
23,4,33,189,811
24,2,37,194,806
25,1,36,204,796
26,4,33,214,786
27,1,34,215,785
28,1,32,219,781
29,2,29,226,774
30,2,35,239,761
31,1,41,241,759
32,1,34,241,759
33,1,28,235,765
34,0,32,229,771
35,1,25,231,769
36,1,24,225,775
37,0,36,223,777
38,0,23,213,787
39,1,27,202,798
40,1,33,208,792
41,0,34,214,786
42,0,44,225,775
43,0,24,223,777
44,0,31,237,763
45,0,20,221,779
46,1,25,219,781
47,2,26,218,782
48,1,38,218,782
49,1,30,206,794
50,1,37,211,789
51,1,35,214,786
52,0,34,230,770
53,0,23,225,775
54,1,28,226,774
55,0,24,222,778
56,1,31,219,781
57,1,33,222,778
58,1,37,220,780
59,0,28,220,780
60,1,33,219,781
61,2,32,223,777
62,1,34,233,767
63,1,28,234,766
64,1,37,236,764
65,2,29,238,762
66,3,25,219,781
67,1,34,227,773
68,3,29,221,779
69,0,31,215,785
70,0,37,226,774
71,1,29,219,781
72,2,31,219,781
73,0,36,228,772
74,5,27,228,772
75,1,27,225,775
76,1,38,227,773
77,0,24,215,785
78,2,20,203,797
79,1,25,204,796
80,1,25,192,808
81,2,32,192,808
82,1,33,203,797
83,1,27,193,807
84,1,33,195,805
85,0,33,213,787
86,0,24,214,786
87,1,30,218,782
88,1,44,232,768
89,0,32,233,767
90,2,28,229,771
91,2,22,226,774
92,0,40,232,768
93,0,19,217,783
94,2,32,222,778
95,0,39,224,776
96,1,33,223,777
97,4,29,220,780
98,2,32,229,771
99,1,35,228,772
100,1,38,236,764
101,3,25,243,757
102,0,30,226,774
103,0,35,226,774
104,0,29,230,770
105,0,25,225,775
106,1,26,222,778
107,1,27,208,792
108,2,30,209,791
109,0,33,219,781
110,1,32,214,786
111,1,27,206,794
112,0,32,211,789
113,1,26,209,791
114,0,27,216,784
115,2,30,212,788
116,1,37,220,780
117,1,34,224,776
118,0,35,223,777
119,1,27,217,783
120,1,38,231,769
121,1,25,233,767
122,3,28,230,770
123,0,22,217,783
124,1,25,212,788
125,1,25,197,803
126,2,33,205,795
127,1,31,198,802
128,2,31,202,798
129,2,34,205,795
130,2,29,210,790
131,3,44,230,770
132,0,35,234,766
133,2,39,245,755
134,2,27,243,757
135,1,32,240,760
136,1,33,240,760
137,0,40,250,750
138,0,39,253,747
139,0,24,243,757
140,1,34,240,760
141,0,19,227,773
142,2,36,231,769
143,0,27,231,769
144,2,32,223,777
145,0,38,221,779
146,0,20,210,790
147,0,30,209,791
148,1,34,220,780
149,1,18,205,795
150,1,23,203,797
151,1,37,207,793
152,0,31,204,796
153,1,31,206,794
154,2,26,207,793
155,0,39,207,793
156,1,32,222,778
157,0,33,234,766
158,0,20,220,780
159,1,37,225,775
160,2,34,232,768
161,1,30,233,767
162,0,37,235,765
163,1,36,235,765
164,0,27,231,769
165,0,33,242,758
166,1,30,244,756
167,1,27,229,771
168,0,38,234,766
169,2,25,223,777
170,1,28,222,778
171,5,26,216,784
172,0,35,209,791
173,3,41,220,780
174,1,21,211,789
175,2,37,220,780
176,1,32,219,781
177,2,31,226,774
178,1,22,217,783
179,0,40,226,774
180,0,36,228,772
181,2,32,235,765
182,1,34,232,768
183,2,34,237,763
184,1,25,234,766
185,0,26,233,767
186,1,31,229,771
187,0,33,226,774
188,1,24,212,788
189,1,27,211,789
190,0,30,206,794
191,3,22,194,806
192,0,33,208,792
193,1,24,200,800
194,1,38,210,790
195,0,35,212,788
196,3,29,219,781
197,2,21,208,792
198,2,30,217,783
199,0,37,220,780
200,1,39,234,766
201,2,32,232,768
202,0,35,231,769
203,0,33,231,769
204,2,27,236,764
205,0,32,245,755
206,3,38,247,753
207,1,31,242,758
208,0,34,235,765
209,0,32,238,762
210,1,32,236,764
211,0,26,233,767
212,0,30,227,773
213,1,38,238,762
214,0,27,228,772
215,1,37,233,767
216,1,24,230,770
217,0,25,214,786
218,0,28,218,782
219,1,26,213,787
220,1,26,204,796
221,0,37,210,790
222,0,35,210,790
223,1,18,198,802
224,1,32,209,791
225,3,27,211,789
226,1,28,211,789
227,0,36,220,780
228,1,24,210,790
229,1,37,212,788
230,1,34,220,780
231,2,27,220,780
