0,22,0,22
1,16,0,16
2,15,0,15
3,12,1,13
4,18,0,18
5,14,1,15
6,12,0,12
7,20,1,21
8,5,0,5
9,6,0,6
10,19,2,21
11,21,0,21
12,12,2,14
13,10,2,12
14,11,1,12
15,16,0,16
16,12,0,12
17,20,3,23
18,11,3,14
19,18,3,21
20,12,1,13
21,16,3,19
22,6,2,8
23,22,3,25
24,15,3,18
25,15,1,16
26,19,5,24
27,21,3,24
28,13,2,15
29,14,5,19
30,20,2,22
31,14,2,16
32,12,3,15
33,20,1,21
34,16,4,20
35,13,1,14
36,9,2,11
37,12,4,16
38,13,3,16
39,3,2,5
40,10,4,14
41,10,4,14
42,6,3,9
43,8,5,13
44,9,7,16
45,14,5,19
46,17,6,23
47,6,4,10
48,15,5,20
49,6,5,11
50,16,3,19
51,17,7,24
52,12,6,18
53,8,5,13
54,15,9,24
55,17,8,25
56,16,5,21
57,11,7,18
58,14,4,18
59,8,4,12
60,12,11,23
61,5,5,10
62,13,8,21
63,12,10,22
64,14,10,24
65,5,3,8
66,7,6,13
67,7,5,12
68,10,8,18
69,13,11,24
70,5,7,12
71,11,13,24
72,8,8,16
73,11,11,22
74,14,9,23
75,8,4,12
76,10,12,22
77,7,5,12
78,10,10,20
79,2,7,9
80,3,2,5
81,7,8,15
82,5,7,12
83,8,11,19
84,9,12,21
85,12,9,21
86,9,13,22
87,10,17,27
88,2,5,7
89,8,8,16
90,8,19,27
91,3,3,6
92,8,18,26
93,10,13,23
94,6,10,16
95,8,10,18
96,7,17,24
97,9,10,19
98,4,8,12
99,4,10,14
100,2,8,10
101,3,6,9
102,8,15,23
103,0,5,5
104,7,10,17
105,3,9,12
106,4,8,12
107,5,18,23
108,8,15,23
109,3,8,11
110,5,18,23
111,4,15,19
112,7,13,20
113,3,13,16
114,2,15,17
115,1,8,9
116,3,17,20
117,2,15,17
118,6,9,15
119,5,15,20
120,2,6,8
121,3,18,21
122,4,16,20
123,1,15,16
124,4,10,14
125,3,9,12
126,2,13,15
127,4,18,22
128,1,10,11
129,3,18,21
130,1,21,22
131,1,17,18
132,1,17,18
133,1,5,6
134,4,19,23
135,1,19,20
136,0,6,6
137,1,17,18
138,1,22,23
139,0,12,12
140,2,12,14
141,1,20,21
142,3,26,29
143,0,16,16
144,1,19,20
145,1,22,23
146,1,11,12
147,0,24,24
148,0,23,23
149,0,11,11
