t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,137,137,863
8,0,97,234,766
9,0,20,254,746
10,0,32,286,714
11,1,26,312,688
12,1,27,339,661
13,0,39,377,623
14,0,41,280,720
15,0,30,306,694
16,0,24,223,777
17,0,32,228,772
18,0,17,218,782
19,0,29,216,784
20,0,33,222,778
21,0,16,201,799
22,0,22,184,816
23,0,34,196,804
24,0,33,197,803
25,0,30,205,795
26,0,34,217,783
27,0,26,208,792
28,0,31,216,784
29,0,30,224,776
30,0,34,235,765
31,0,36,234,766
32,0,33,234,766
33,0,27,229,771
34,0,33,229,771
35,0,25,233,767
36,0,22,224,776
37,0,37,224,776
38,0,19,211,789
39,0,28,201,799
40,0,39,215,785
41,0,30,215,785
42,0,41,224,776
43,0,26,225,775
44,0,30,235,765
45,0,22,224,776
46,0,24,222,778
47,0,25,217,783
48,0,36,214,786
49,0,29,204,796
50,0,31,207,793
51,0,36,211,789
52,0,34,225,775
53,0,23,224,776
54,0,29,224,776
55,0,23,222,778
56,0,32,216,784
57,0,34,226,774
58,0,34,224,776
59,0,28,223,777
60,0,30,219,781
61,0,38,228,772
62,0,34,237,763
63,0,26,240,760
64,0,37,240,760
65,0,27,236,764
66,0,24,223,777
67,0,31,229,771
68,0,29,225,775
69,0,27,213,787
70,0,39,224,776
71,0,30,221,779
72,0,31,221,779
73,0,35,228,772
74,0,31,234,766
75,0,23,228,772
76,0,35,233,767
77,0,19,216,784
78,0,23,207,793
79,0,25,204,796
80,0,25,197,803
81,0,30,188,812
82,0,33,200,800
83,0,22,190,810
84,0,31,196,804
85,0,33,209,791
86,0,24,211,789
87,0,26,213,787
88,0,46,230,770
89,0,35,231,769
90,0,23,223,777
91,0,29,227,773
92,0,32,235,765
93,0,26,224,776
94,0,26,225,775
95,0,38,222,778
96,0,36,230,770
97,0,31,226,774
98,0,33,235,765
99,0,31,233,767
100,0,39,243,757
101,0,27,248,752
102,0,28,240,760
103,0,34,232,768
104,1,26,233,767
105,1,23,225,775
106,0,27,218,782
107,0,31,213,787
108,0,24,199,801
109,0,29,208,792
110,0,37,209,791
111,0,25,206,794
112,0,27,205,795
113,0,26,206,794
114,0,31,210,790
115,0,32,216,784
116,0,29,217,783
117,0,36,222,778
118,0,33,224,776
119,0,29,223,777
120,0,34,227,773
121,0,33,238,762
122,0,26,237,763
123,0,22,222,778
124,0,23,216,784
125,0,28,209,791
126,0,20,198,802
127,0,35,200,800
128,0,36,206,794
129,0,26,199,801
130,0,31,210,790
131,0,38,221,779
132,0,42,239,761
133,0,31,245,755
134,0,33,251,749
135,0,35,252,748
136,0,23,239,761
137,0,35,250,750
138,0,39,253,747
139,0,30,240,760
140,0,26,235,765
141,0,32,229,771
142,0,24,221,779
143,0,35,232,768
144,0,23,221,779
145,0,33,219,781
146,0,30,215,785
147,0,25,209,791
148,0,35,218,782
149,0,27,217,783
150,0,19,203,797
151,0,24,201,799
152,0,36,207,793
153,0,29,208,792
154,0,27,205,795
155,0,34,205,795
156,0,34,214,786
157,0,28,220,780
158,0,28,225,775
159,0,32,225,775
160,0,29,224,776
161,0,34,229,771
162,0,30,232,768
163,0,40,235,765
164,0,36,238,762
165,0,24,238,762
166,0,32,240,760
167,0,30,242,758
168,0,32,235,765
169,0,32,234,766
170,0,27,227,773
171,0,23,217,783
172,0,31,214,786
173,0,29,214,786
174,0,38,218,782
175,0,20,212,788
176,0,43,224,776
177,0,27,221,779
178,0,29,229,771
179,0,29,221,779
180,0,34,231,769
181,0,30,232,768
182,0,39,238,762
183,0,33,236,764
184,0,35,239,761
185,0,20,232,768
186,0,28,233,767
187,0,31,229,771
188,0,30,226,774
189,0,19,212,788
190,0,29,209,791
191,0,24,192,808
192,0,26,194,806
193,0,34,202,798
194,0,20,198,802
195,0,39,206,794
196,0,33,211,789
197,0,32,223,777
198,0,24,215,785
199,0,28,221,779
200,0,41,229,771
201,0,34,240,760
202,0,34,239,761
203,0,32,241,759
204,0,31,235,765
205,0,27,237,763
206,0,28,242,758
207,0,42,246,754
208,0,29,240,760
209,0,29,232,768
210,0,33,233,767
211,0,30,233,767
212,0,25,226,774
213,0,27,225,775
214,0,42,235,765
215,0,27,227,773
216,0,36,228,772
217,0,24,230,770
218,0,22,211,789
219,0,29,219,781
220,0,27,218,782
221,0,28,208,792
222,0,34,211,789
223,0,32,208,792
224,0,20,199,801
225,0,31,209,791
226,0,28,214,786
227,0,28,213,787
228,0,32,220,780
229,0,26,209,791
230,0,37,216,784
231,0,33,224,776
