t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,137,137,863
8,5,92,229,771
9,1,23,252,748
10,1,37,284,716
11,4,25,308,692
12,1,31,338,662
13,0,40,374,626
14,0,44,280,720
15,0,30,306,694
16,0,24,230,770
17,0,32,236,764
18,1,16,221,779
19,2,28,218,782
20,1,33,221,779
21,0,18,202,798
22,0,23,182,818
23,0,34,193,807
24,0,33,196,804
25,0,29,203,797
26,0,36,219,781
27,0,26,211,789
28,1,31,218,782
29,0,29,224,776
30,0,35,236,764
31,0,35,234,766
32,0,33,237,763
33,0,26,227,773
34,2,32,226,774
35,0,27,231,769
36,0,22,222,778
37,1,37,221,779
38,0,20,211,789
39,0,29,199,801
40,1,37,213,787
41,0,33,217,783
42,2,40,224,776
43,3,23,222,778
44,1,33,232,768
45,1,26,226,774
46,0,26,224,776
47,2,24,217,783
48,0,35,213,787
49,0,33,206,794
50,0,32,211,789
51,2,34,216,784
52,0,37,229,771
53,0,24,225,775
54,0,27,223,777
55,0,26,227,773
56,0,31,218,782
57,0,32,224,776
58,0,35,225,775
59,0,28,224,776
60,0,31,218,782
61,1,35,227,773
62,1,33,233,767
63,1,31,239,761
64,0,37,242,758
65,0,30,238,762
66,0,22,222,778
67,0,32,230,770
68,0,29,226,774
69,0,27,219,781
70,2,32,218,782
71,0,34,219,781
72,0,31,217,783
73,0,36,224,776
74,0,35,236,764
75,0,19,224,776
76,0,38,232,768
77,0,15,216,784
78,0,26,210,790
79,0,26,207,793
80,0,24,200,800
81,0,30,187,813
82,0,31,199,801
83,0,26,192,808
84,2,30,199,801
85,0,34,211,789
86,0,26,212,788
87,0,22,210,790
88,0,46,229,771
89,0,37,232,768
90,0,22,222,778
91,0,33,230,770
92,0,31,236,764
93,2,19,218,782
94,0,30,225,775
95,0,36,218,782
96,0,41,230,770
97,0,30,227,773
98,0,33,232,768
99,0,33,231,769
100,2,34,242,758
101,4,25,246,754
102,2,32,242,758
103,0,34,226,774
104,2,27,227,773
105,1,26,222,778
106,0,30,218,782
107,2,28,212,788
108,0,26,205,795
109,0,29,211,789
110,1,37,212,788
111,0,26,207,793
112,0,30,210,790
113,1,24,204,796
114,0,32,213,787
115,0,33,218,782
116,0,29,219,781
117,0,34,223,777
118,0,35,225,775
119,0,31,225,775
120,2,31,227,773
121,0,33,239,761
122,0,26,234,766
123,0,21,219,781
124,1,25,215,785
125,0,22,205,795
126,0,24,193,807
127,0,37,199,801
128,0,32,201,799
129,0,28,199,801
130,0,34,213,787
131,0,36,222,778
132,2,42,244,756
133,0,27,240,760
134,0,41,254,746
135,4,28,246,754
136,0,30,246,754
137,0,36,248,752
138,0,35,247,753
139,0,36,245,755
140,3,18,231,769
141,0,39,231,769
142,0,24,226,774
143,1,36,232,768
144,0,25,222,778
145,0,34,223,777
146,2,29,214,786
147,0,28,217,783
148,0,35,221,779
149,0,31,224,776
150,0,16,206,794
151,0,25,204,796
152,0,36,209,791
153,0,26,208,792
154,0,34,212,788
155,0,25,202,798
156,0,38,209,791
157,0,29,220,780
158,0,30,228,772
159,0,28,224,776
160,0,30,224,776
161,0,34,229,771
162,0,28,230,770
163,0,39,235,765
164,0,40,235,765
165,0,24,238,762
166,6,26,235,765
167,0,34,242,758
168,2,38,232,768
169,0,34,238,762
170,1,27,228,772
171,0,29,222,778
172,0,27,217,783
173,0,30,220,780
174,2,36,226,774
175,0,20,211,789
176,0,40,221,779
177,1,32,222,778
178,0,31,228,772
179,0,24,216,784
180,2,33,225,775
181,1,35,231,769
182,0,38,239,761
183,3,31,230,770
184,1,38,239,761
185,0,26,233,767
186,0,24,230,770
187,0,32,230,770
188,0,31,231,769
189,0,24,217,783
190,0,26,211,789
191,0,28,206,794
192,0,25,196,804
193,0,28,204,796
194,0,21,196,804
195,1,37,205,795
196,0,33,207,793
197,1,33,219,781
198,1,24,211,789
199,1,29,215,785
200,1,32,217,783
201,0,38,234,766
202,0,35,236,764
203,0,31,231,769
204,1,33,233,767
205,0,30,239,761
206,2,26,237,763
207,0,38,243,757
208,0,37,245,755
209,0,29,234,766
210,0,32,235,765
211,0,30,235,765
212,0,27,232,768
213,0,28,225,775
214,0,43,246,754
215,0,27,230,770
216,0,31,227,773
217,0,29,233,767
218,0,21,216,784
219,2,25,216,784
220,1,30,217,783
221,0,22,200,800
222,0,36,202,798
223,0,37,209,791
224,0,21,198,802
225,1,26,202,798
226,1,30,212,788
227,0,25,210,790
228,4,34,215,785
229,0,32,217,783
230,1,30,210,790
231,0,43,224,776
