t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,1,136,136,864
8,2,97,233,767
9,0,22,254,746
10,0,33,286,714
11,0,28,314,686
12,0,27,341,659
13,0,37,378,622
14,0,41,283,717
15,0,30,309,691
16,0,25,227,773
17,0,33,233,767
18,0,17,221,779
19,0,29,218,782
20,0,33,224,776
21,0,18,206,794
22,0,23,189,811
23,3,30,196,804
24,0,36,201,799
25,0,29,203,797
26,0,39,220,780
27,0,28,214,786
28,0,33,221,779
29,0,30,229,771
30,0,33,241,759
31,0,31,235,765
32,1,34,240,760
33,0,29,232,768
34,0,33,228,772
35,0,23,227,773
36,0,22,219,781
37,0,36,218,782
38,0,22,211,789
39,0,25,200,800
40,1,36,210,790
41,0,31,209,791
42,0,44,222,778
43,0,24,223,777
44,0,29,229,771
45,0,27,227,773
46,0,23,220,780
47,0,26,221,779
48,0,35,217,783
49,1,30,208,792
50,0,34,212,788
51,0,35,219,781
52,0,36,229,771
53,0,23,227,773
54,0,27,226,774
55,0,28,229,771
56,0,26,216,784
57,1,32,223,777
58,0,37,224,776
59,0,28,221,779
60,0,32,215,785
61,0,31,225,775
62,0,34,227,773
63,0,33,239,761
64,0,33,238,762
65,1,31,240,760
66,0,25,225,775
67,0,30,229,771
68,0,33,231,769
69,0,25,223,777
70,0,29,216,784
71,0,36,220,780
72,0,29,218,782
73,0,32,221,779
74,1,38,235,765
75,1,21,223,777
76,0,41,235,765
77,0,14,217,783
78,0,27,213,787
79,0,24,206,794
80,0,25,205,795
81,1,26,190,810
82,0,36,200,800
83,0,23,188,812
84,0,32,197,803
85,0,34,211,789
86,0,25,213,787
87,0,21,208,792
88,0,40,224,776
89,0,38,226,774
90,0,25,221,779
91,0,32,227,773
92,0,32,232,768
93,0,22,219,781
94,0,26,221,779
95,0,35,223,777
96,0,40,229,771
97,0,35,233,767
98,0,34,236,764
99,0,32,236,764
100,0,34,244,756
101,0,30,254,746
102,0,28,250,750
103,0,28,230,770
104,0,29,232,768
105,0,25,223,777
106,0,27,217,783
107,0,26,211,789
108,0,26,199,801
109,0,28,205,795
110,0,31,206,794
111,0,29,202,798
112,0,27,202,798
113,0,31,205,795
114,0,30,212,788
115,0,29,215,785
116,0,28,214,786
117,0,32,219,781
118,0,38,227,773
119,0,34,230,770
120,0,32,227,773
121,0,31,236,764
122,0,25,234,766
123,0,23,224,776
124,0,25,222,778
125,0,23,209,791
126,0,25,199,801
127,0,34,199,801
128,0,32,200,800
129,0,28,200,800
130,2,31,210,790
131,0,35,217,783
132,0,45,239,761
133,0,29,237,763
134,0,36,249,751
135,0,26,239,761
136,0,30,242,758
137,0,33,243,757
138,0,34,245,755
139,0,40,243,757
140,0,21,233,767
141,0,36,232,768
142,0,20,226,774
143,0,39,235,765
144,0,24,226,774
145,0,30,224,776
146,0,32,215,785
147,0,23,212,788
148,0,33,213,787
149,1,29,218,782
150,0,19,201,799
151,0,23,197,803
152,0,36,204,796
153,0,24,198,802
154,0,39,209,791
155,0,25,204,796
156,0,39,212,788
157,0,30,224,776
158,0,30,232,768
159,0,28,230,770
160,0,31,230,770
161,0,35,234,766
162,0,28,234,766
163,0,39,239,761
164,0,38,236,764
165,0,26,240,760
166,0,32,243,757
167,0,28,244,756
168,0,30,231,769
169,0,32,234,766
170,0,25,223,777
171,0,26,214,786
172,0,29,214,786
173,0,30,209,791
174,0,40,219,781
175,0,22,211,789
176,0,37,224,776
177,0,33,225,775
178,1,27,230,770
179,1,23,220,780
180,0,36,226,774
181,0,36,231,769
182,0,32,233,767
183,0,30,226,774
184,0,35,230,770
185,0,24,228,772
186,0,25,229,771
187,0,34,229,771
188,0,34,229,771
189,0,22,216,784
190,0,28,214,786
191,0,30,211,789
192,0,24,203,797
193,0,29,211,789
194,0,21,202,798
195,0,39,211,789
196,0,34,214,786
197,0,32,223,777
198,0,24,213,787
199,0,26,215,785
200,0,34,220,780
201,0,39,237,763
202,0,31,235,765
203,0,31,229,771
204,0,38,236,764
205,0,28,238,762
206,0,24,239,761
207,0,36,242,758
208,0,35,241,759
209,0,33,238,762
210,0,30,238,762
211,0,34,235,765
212,0,26,234,766
213,0,26,226,774
214,0,42,245,755
215,0,30,236,764
216,0,28,227,773
217,1,32,234,766
218,0,23,221,779
219,0,26,216,784
220,0,31,221,779
221,0,24,210,790
222,0,34,207,793
223,0,40,220,780
224,0,18,205,795
225,0,29,207,793
226,0,32,218,782
227,0,21,214,786
228,0,37,223,777
229,0,29,220,780
230,0,28,211,789
231,0,39,221,779
