t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,69,69,931
8,6,71,140,860
9,3,14,154,846
10,3,31,179,821
11,4,31,207,793
12,4,32,236,764
13,2,39,271,729
14,3,45,243,757
15,2,43,280,720
16,3,31,234,766
17,0,23,238,762
18,1,24,226,774
19,0,17,220,780
20,0,28,221,779
21,0,49,223,777
22,0,27,211,789
23,1,23,201,799
24,14,62,236,764
25,4,44,258,742
26,6,42,269,731
27,0,42,277,723
28,8,31,257,743
29,6,48,278,722
30,5,48,292,708
31,2,49,304,696
32,2,33,273,727
33,3,37,284,716
34,5,34,268,732
35,17,42,275,725
36,6,46,285,715
37,6,47,277,723
38,12,33,260,740
39,25,36,249,751
40,25,69,290,710
41,21,64,300,700
42,33,67,292,708
43,10,72,326,674
44,13,77,326,674
45,15,71,348,652
46,14,53,361,639
47,19,52,365,635
48,23,40,339,661
49,17,73,371,629
50,17,52,342,658
51,7,75,344,656
52,5,60,322,678
53,16,41,315,685
54,16,42,311,689
55,28,40,302,698
56,48,47,294,706
57,53,50,292,708
58,60,91,322,678
59,70,84,326,674
60,67,80,328,672
61,47,96,348,652
62,43,106,350,650
63,53,113,379,621
64,65,83,374,626
65,64,87,379,621
66,78,73,349,651
67,92,77,360,640
68,77,93,371,629
69,74,102,378,622
70,73,100,363,637
71,61,109,362,638
72,82,88,346,654
73,96,91,348,652
74,117,69,337,663
75,100,82,341,659
76,109,87,337,663
77,120,92,332,668
78,142,89,314,686
79,173,85,293,707
80,169,102,300,700
81,180,110,306,694
82,211,85,303,697
83,194,103,317,683
84,213,92,305,695
85,229,83,300,700
86,247,80,299,701
87,287,55,287,713
88,290,51,275,725
89,303,50,265,735
90,310,42,256,744
91,328,46,244,756
92,350,38,216,784
93,360,46,203,797
94,368,47,196,804
95,378,50,186,814
96,405,29,154,846
97,418,31,155,845
98,425,41,164,836
99,453,36,158,842
100,482,36,159,841
101,489,48,161,839
102,511,36,148,852
103,542,39,148,852
104,559,32,139,861
105,560,32,142,858
106,560,34,144,856
107,570,36,142,858
108,572,35,135,865
109,600,28,123,877
110,626,12,114,886
111,630,23,118,882
112,644,13,106,894
113,646,18,107,893
114,649,11,103,897
115,663,11,96,904
116,676,5,88,912
117,684,12,92,908
118,687,9,85,915
119,695,10,81,919
120,705,15,79,921
121,713,10,72,928
122,724,2,62,938
123,731,8,62,938
124,726,11,64,936
125,738,7,58,942
126,742,8,57,943
127,750,8,50,950
128,759,8,49,951
129,764,7,50,950
130,765,10,54,946
131,774,9,52,948
132,777,7,51,949
133,785,6,50,950
134,794,5,49,951
135,804,5,46,954
136,805,5,43,957
137,806,10,45,955
138,813,7,43,957
139,819,7,40,960
140,815,5,41,959
141,817,6,39,961
142,822,4,38,962
143,827,4,39,961
144,827,5,39,961
145,833,5,36,964
146,837,2,30,970
147,839,3,28,972
148,839,4,27,973
149,846,2,22,978
150,846,3,23,977
151,849,3,21,979
152,851,3,22,978
153,857,1,20,980
154,859,5,24,976
155,862,5,27,973
156,862,4,28,972
157,863,8,33,967
158,868,3,30,970
159,870,5,32,968
160,874,6,32,968
161,878,3,28,972
162,878,1,26,974
163,881,1,25,975
164,880,4,23,977
165,881,2,21,979
166,882,3,21,979
167,887,4,24,976
168,891,2,23,977
169,893,3,23,977
170,892,1,23,977
171,892,3,25,975
172,895,2,25,975
173,897,0,24,976
174,897,2,23,977
175,895,3,23,977
176,897,2,21,979
177,900,1,19,981
178,898,2,20,980
179,905,2,18,982
180,907,2,20,980
181,908,1,19,981
182,906,3,20,980
183,909,2,22,978
184,909,3,22,978
185,911,1,23,977
186,915,2,23,977
187,916,1,24,976
188,919,2,24,976
189,917,4,24,976
190,916,4,23,977
191,922,1,21,979
192,922,2,21,979
193,922,0,20,980
194,921,2,21,979
195,923,3,22,978
196,924,2,22,978
197,927,1,19,981
198,926,1,18,982
199,928,0,16,984
200,931,2,18,982
201,932,1,19,981
202,937,1,17,983
203,936,3,19,981
204,939,2,19,981
205,939,0,18,982
206,940,1,19,981
207,940,2,19,981
208,939,2,19,981
209,944,1,19,981
210,944,2,21,979
211,946,0,19,981
212,946,0,18,982
213,948,1,19,981
214,947,3,21,979
215,949,0,16,984
216,947,1,16,984
217,948,1,16,984
218,948,0,15,985
219,948,1,16,984
220,947,1,17,983
221,951,3,20,980
222,950,3,22,978
223,956,0,19,981
224,955,0,18,982
225,953,3,21,979
226,953,0,20,980
227,954,1,20,980
228,954,0,15,985
229,956,1,15,985
230,955,2,17,983
231,956,3,19,981
