t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,227,227,773
8,0,245,472,528
9,0,46,518,482
10,11,48,566,434
11,25,49,615,385
12,72,29,633,367
13,0,136,759,241
14,60,49,534,466
15,0,85,588,412
16,0,68,361,639
17,0,22,341,659
18,0,23,322,678
19,0,14,300,700
20,0,11,277,723
21,24,183,403,597
22,0,44,394,606
23,0,57,366,634
24,136,104,424,576
25,148,25,427,573
26,171,30,435,565
27,53,172,590,410
28,182,27,408,592
29,193,59,391,609
30,286,30,343,657
31,192,66,380,620
32,253,22,287,713
33,228,36,302,698
34,250,18,259,741
35,400,28,263,737
36,418,11,252,748
37,362,118,353,647
38,404,46,257,743
39,426,18,215,785
40,452,45,238,762
41,465,33,245,755
42,465,16,220,780
43,442,56,264,736
44,469,27,226,774
45,444,47,240,760
46,581,11,190,810
47,572,31,199,801
48,597,13,151,849
49,628,11,148,852
50,630,22,140,860
51,656,32,138,862
52,671,4,110,890
53,702,20,124,876
54,703,20,124,876
55,722,12,113,887
56,729,22,122,878
57,698,49,163,837
58,735,11,123,877
59,741,24,127,873
60,753,13,117,883
61,756,5,112,888
62,774,2,101,899
63,772,15,113,887
64,770,15,102,898
65,779,31,116,884
66,796,5,87,913
67,810,7,84,916
68,808,13,85,915
69,814,8,81,919
70,812,9,80,920
71,799,23,90,910
72,812,12,71,929
73,829,10,69,931
74,838,16,76,924
75,836,14,75,925
76,848,9,70,930
77,843,10,76,924
78,846,4,68,932
79,864,14,79,921
80,864,10,77,923
81,864,14,83,917
82,871,5,71,929
83,864,17,79,921
84,870,6,64,936
85,872,10,65,935
86,875,8,59,941
87,871,10,53,947
88,872,10,49,951
89,870,9,50,950
90,876,11,50,950
91,878,8,54,946
92,888,7,58,942
93,888,11,67,933
94,889,5,58,942
95,896,9,60,940
96,896,7,55,945
97,902,7,56,944
98,901,7,50,950
99,893,12,53,947
100,900,3,39,961
101,907,5,39,961
102,906,9,42,958
103,910,5,37,963
104,907,8,37,963
105,907,7,38,962
106,907,12,43,957
107,914,7,47,953
108,919,4,47,953
109,913,11,53,947
110,915,8,45,955
111,913,13,54,946
112,912,9,51,949
113,915,6,48,952
114,916,5,43,957
115,914,8,40,960
116,915,2,38,962
117,921,2,38,962
118,916,8,34,966
119,921,5,27,973
120,923,7,29,971
121,916,11,37,963
122,926,8,31,969
123,927,10,36,964
124,922,14,43,957
125,923,12,46,954
126,925,10,46,954
127,927,6,48,952
128,920,14,52,948
129,929,10,49,951
130,927,5,46,954
131,921,8,52,948
132,920,8,43,957
133,925,7,36,964
134,924,5,33,967
135,922,7,35,965
136,926,8,32,968
137,927,7,28,972
138,920,12,36,964
139,924,6,33,967
140,924,14,39,961
141,924,8,45,955
142,923,10,48,952
143,930,3,47,953
144,928,5,46,954
145,923,14,55,945
146,924,7,48,952
147,926,7,46,954
148,925,2,40,960
149,925,6,39,961
150,924,6,31,969
151,925,3,32,968
152,922,8,34,966
153,922,8,30,970
154,927,5,28,972
155,923,5,32,968
156,922,13,40,960
157,925,10,45,955
158,925,7,46,954
159,922,6,50,950
160,924,6,43,957
161,928,10,49,951
162,925,6,48,952
163,921,9,50,950
164,922,4,40,960
165,922,6,36,964
166,924,2,30,970
167,928,2,31,969
168,924,10,34,966
169,921,10,31,969
170,923,10,32,968
171,926,4,31,969
172,933,3,30,970
173,940,1,29,971
174,944,1,29,971
175,943,4,31,969
176,943,9,29,971
177,951,8,28,972
178,952,2,21,979
179,957,2,19,981
180,957,1,18,982
181,957,1,18,982
182,958,2,19,981
183,962,1,17,983
184,961,7,17,983
185,968,2,16,984
186,970,1,15,985
187,972,0,14,986
188,971,1,15,985
189,972,1,15,985
190,974,0,14,986
191,977,2,16,984
192,972,8,15,985
193,981,1,14,986
194,979,0,13,987
195,978,1,13,987
196,978,1,13,987
197,979,1,12,988
198,980,0,11,989
199,981,4,14,986
200,986,1,8,992
201,989,0,8,992
202,988,1,8,992
203,988,0,7,993
204,989,0,7,993
205,990,0,7,993
206,987,1,8,992
207,992,0,7,993
208,990,2,9,991
209,991,0,8,992
210,989,1,9,991
211,988,2,9,991
212,989,0,7,993
213,987,2,9,991
214,989,0,7,993
215,989,1,7,993
216,990,1,6,994
217,991,0,5,995
218,991,1,6,994
219,994,0,5,995
220,993,0,5,995
221,995,0,5,995
222,995,0,5,995
223,996,0,5,995
224,997,1,6,994
225,996,1,6,994
226,996,0,5,995
227,997,0,5,995
228,997,0,5,995
229,997,0,5,995
230,997,0,5,995
231,997,0,5,995
