t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,51,51,949
8,0,27,78,922
9,0,8,86,914
10,0,15,101,899
11,0,30,131,869
12,0,30,161,839
13,0,21,182,818
14,0,22,153,847
15,0,25,174,826
16,0,22,169,831
17,0,20,173,827
18,0,23,179,821
19,0,22,170,830
20,0,23,165,835
21,0,33,178,822
22,0,25,178,822
23,0,21,171,829
24,0,37,190,810
25,0,29,200,800
26,0,17,193,807
27,0,20,192,808
28,0,26,183,817
29,0,21,177,823
30,0,21,178,822
31,0,26,180,820
32,0,24,168,832
33,0,26,170,830
34,0,27,184,816
35,0,40,196,804
36,0,27,199,801
37,0,22,200,800
38,0,26,202,798
39,0,28,203,797
40,0,35,215,785
41,0,23,209,791
42,0,27,197,803
43,0,31,201,799
44,0,25,204,796
45,0,26,204,796
46,0,35,211,789
47,0,37,223,777
48,0,26,218,782
49,0,44,235,765
50,0,33,245,755
51,0,30,246,754
52,0,32,248,752
53,0,29,244,756
54,0,29,245,755
55,0,23,226,774
56,0,30,219,781
57,0,26,207,793
58,0,23,205,795
59,0,36,207,793
60,0,36,215,785
61,0,28,211,789
62,0,31,219,781
63,0,59,257,743
64,0,33,259,741
65,0,34,268,732
66,0,29,268,732
67,0,45,274,726
68,0,36,282,718
69,0,32,282,718
70,0,30,259,741
71,0,23,237,763
72,0,38,250,750
73,0,40,253,747
74,0,44,263,737
75,0,36,257,743
76,0,35,262,738
77,0,54,281,719
78,0,43,300,700
79,0,40,311,689
80,0,35,306,694
81,0,38,296,704
82,0,42,308,692
83,0,47,316,684
84,0,37,295,705
85,0,34,290,710
86,0,32,288,712
87,0,43,285,715
88,0,47,300,700
89,0,38,293,707
90,0,32,287,713
91,0,59,302,698
92,0,44,311,689
93,0,34,312,688
94,0,39,311,689
95,0,48,313,687
96,0,42,317,683
97,0,47,330,670
98,0,36,311,689
99,0,39,306,694
100,0,35,301,699
101,0,42,308,692
102,0,47,311,689
103,0,35,294,706
104,0,40,294,706
105,0,61,314,686
106,0,40,325,675
107,0,45,326,674
108,0,50,334,666
109,0,41,330,670
110,0,50,343,657
111,0,54,363,637
112,0,36,339,661
113,0,47,337,663
114,0,39,341,659
115,0,56,346,654
116,0,48,347,653
117,0,36,337,663
118,0,44,332,668
119,0,52,337,663
120,0,52,350,650
121,0,44,350,650
122,0,42,345,655
123,0,49,332,668
124,0,55,356,644
125,0,47,361,639
126,0,46,352,648
127,0,52,358,642
128,0,40,353,647
129,0,59,365,635
130,0,49,371,629
131,0,52,370,630
132,0,41,357,643
133,0,54,369,631
134,0,55,378,622
135,0,44,371,629
136,0,56,377,623
137,0,49,370,630
138,0,50,381,619
139,0,57,379,621
140,0,54,384,616
141,0,41,376,624
142,0,43,370,630
143,0,60,380,620
144,0,45,372,628
145,0,52,372,628
146,0,49,367,633
147,0,67,384,616
148,0,44,380,620
149,0,45,384,616
150,0,56,387,613
151,0,51,378,622
152,0,64,403,597
153,0,55,403,597
154,0,45,391,609
155,0,48,379,621
156,0,47,386,614
157,0,48,383,617
158,0,56,384,616
159,0,53,379,621
160,0,42,363,637
161,0,61,374,626
162,0,52,384,616
163,0,57,394,606
164,0,49,389,611
165,0,43,379,621
166,0,61,394,606
167,0,57,396,604
168,0,56,402,598
169,0,51,396,604
170,0,42,389,611
171,0,58,387,613
172,0,61,404,596
173,0,44,394,606
174,0,50,388,612
175,0,69,401,599
176,0,51,400,600
177,0,59,414,586
178,0,57,417,583
179,0,55,411,589
180,0,56,417,583
181,0,56,427,573
182,0,58,421,579
183,0,51,409,591
184,0,49,411,589
185,0,62,409,591
186,0,55,416,584
187,0,53,404,596
188,0,56,405,595
189,0,55,410,590
190,0,59,415,585
191,0,59,426,574
192,0,51,416,584
193,0,63,417,583
194,0,60,431,569
195,0,68,444,556
196,0,50,430,570
197,0,51,426,574
198,0,54,425,575
199,0,57,419,581
200,0,63,436,564
201,0,55,421,579
202,0,49,410,590
203,0,63,412,588
204,0,62,425,575
205,0,52,429,571
206,0,56,427,573
207,0,63,429,571
208,0,53,427,573
209,0,65,435,565
210,0,53,431,569
211,0,58,428,572
212,0,45,412,588
213,0,52,413,587
214,0,66,422,578
215,0,53,408,592
216,0,58,417,583
217,0,68,423,577
218,0,58,433,567
219,0,62,439,561
220,0,60,446,554
221,0,49,439,561
222,0,67,449,551
223,0,63,457,543
224,0,51,440,560
225,0,60,434,566
226,0,47,426,574
227,0,69,434,566
228,0,55,431,569
229,0,51,421,579
230,0,60,424,576
231,0,66,427,573
