t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,17,59,59,941
8,12,88,147,853
9,8,39,169,831
10,0,36,195,805
11,0,14,203,797
12,0,9,212,788
13,0,4,216,784
14,0,4,161,839
15,0,2,153,847
16,0,6,74,926
17,0,4,60,940
18,0,5,42,958
19,0,5,35,965
20,0,4,31,969
21,0,3,29,971
22,0,4,32,968
23,0,2,27,973
24,0,6,29,971
25,0,1,25,975
26,0,6,26,974
27,0,5,28,972
28,0,3,28,972
29,0,7,30,970
30,0,4,32,968
31,0,4,31,969
32,0,5,34,966
33,0,1,29,971
34,0,3,29,971
35,0,4,28,972
36,0,2,23,977
37,0,1,20,980
38,0,1,17,983
39,0,3,16,984
40,0,1,15,985
41,0,2,14,986
42,0,4,15,985
43,0,1,14,986
44,0,2,14,986
45,0,2,15,985
46,0,2,14,986
47,0,2,15,985
48,0,2,15,985
49,0,1,12,988
50,0,3,14,986
51,0,1,13,987
52,0,3,14,986
53,0,2,14,986
54,0,1,13,987
55,0,0,11,989
56,0,1,11,989
57,0,2,10,990
58,0,1,10,990
59,0,4,11,989
60,0,0,9,991
61,0,2,10,990
62,0,2,12,988
63,0,1,12,988
64,0,2,12,988
65,0,0,11,989
66,0,2,9,991
67,0,1,10,990
68,0,0,8,992
69,0,0,6,994
70,0,1,6,994
71,0,2,6,994
72,0,1,7,993
73,0,2,7,993
74,0,4,10,990
75,0,0,10,990
76,0,2,12,988
77,0,2,13,987
78,0,1,12,988
79,0,1,12,988
80,0,2,12,988
81,0,2,10,990
82,0,0,10,990
83,0,1,9,991
84,0,2,9,991
85,0,1,9,991
86,0,0,8,992
87,0,4,10,990
88,0,1,9,991
89,0,5,14,986
90,0,0,13,987
91,0,2,14,986
92,0,2,14,986
93,0,1,15,985
94,0,1,12,988
95,0,1,12,988
96,0,1,9,991
97,0,2,10,990
98,0,1,9,991
99,0,2,9,991
100,0,3,11,989
101,0,2,12,988
102,0,0,12,988
103,0,1,11,989
104,0,1,10,990
105,0,3,12,988
106,0,2,12,988
107,0,2,11,989
108,0,3,12,988
109,0,4,16,984
110,0,0,15,985
111,0,1,15,985
112,0,1,13,987
113,0,1,12,988
114,0,3,13,987
115,0,1,11,989
116,0,0,7,993
117,0,1,8,992
118,0,4,11,989
119,0,2,12,988
120,0,15,26,974
121,0,32,55,945
122,0,64,118,882
123,0,95,213,787
124,24,75,287,713
125,27,121,404,596
126,13,120,498,502
127,15,95,560,440
128,3,75,589,411
129,3,62,590,410
130,8,42,551,449
131,0,55,523,477
132,8,42,476,524
133,7,34,415,585
134,0,40,358,642
135,3,46,328,672
136,7,56,314,686
137,14,69,336,664
138,33,64,354,646
139,16,129,418,582
140,16,126,472,528
141,5,123,547,453
142,7,95,582,418
143,0,100,627,373
144,13,55,618,382
145,5,58,623,377
146,10,58,603,397
147,5,59,559,441
148,5,56,500,500
149,0,54,455,545
150,16,42,399,601
151,15,57,382,618
152,14,64,376,624
153,6,92,401,599
154,4,85,425,575
155,3,101,459,541
156,2,98,494,506
157,12,89,539,461
158,9,79,571,429
159,11,84,599,401
160,3,79,598,402
161,4,57,561,439
162,0,66,556,444
163,18,56,525,475
164,12,57,494,506
165,6,68,473,527
166,7,59,446,554
167,8,71,430,570
168,6,85,450,550
169,4,82,458,542
170,3,61,454,546
171,6,77,476,524
172,3,78,493,507
173,0,87,520,480
174,1,83,533,467
175,0,72,532,468
176,6,65,522,478
177,10,60,522,478
178,4,66,537,463
179,0,84,552,448
180,1,59,528,472
181,7,62,501,499
182,2,82,509,491
183,3,76,496,504
184,4,59,492,508
185,0,55,491,509
186,0,34,445,555
187,0,66,436,564
188,0,83,453,547
189,0,79,456,544
190,0,85,463,537
191,2,75,485,515
192,0,63,502,498
193,1,74,539,461
194,0,72,571,429
195,2,81,581,419
196,16,67,574,426
197,15,82,564,436
198,4,84,552,448
199,12,50,511,489
200,3,43,471,529
201,0,56,445,555
202,4,43,407,593
203,0,65,392,608
204,5,84,402,598
205,1,89,420,580
206,1,86,451,549
207,7,89,511,489
208,1,82,544,456
209,11,74,567,433
210,10,79,610,390
211,5,101,628,372
212,6,84,624,376
213,1,62,592,408
214,0,39,531,469
215,0,46,485,515
216,0,39,447,553
217,0,36,415,585
218,0,46,374,626
219,2,64,346,654
220,7,78,362,638
221,4,103,423,577
222,11,97,463,537
223,12,96,519,481
224,6,89,566,434
225,6,99,606,394
226,9,91,653,347
227,1,89,671,329
228,0,56,629,371
229,1,52,584,416
230,0,41,533,467
231,0,29,468,532
