t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,64,64,936
8,0,81,145,855
9,0,32,177,823
10,0,22,199,801
11,0,9,208,792
12,0,8,216,784
13,0,5,221,779
14,0,3,160,840
15,0,5,149,851
16,0,5,69,931
17,0,8,57,943
18,0,4,46,954
19,0,9,44,956
20,0,11,46,954
21,0,14,56,944
22,0,16,69,931
23,0,5,67,933
24,0,21,81,919
25,0,12,89,911
26,0,16,97,903
27,0,11,102,898
28,0,17,102,898
29,0,11,98,902
30,0,7,97,903
31,0,12,99,901
32,0,10,94,906
33,0,12,87,913
34,0,12,87,913
35,0,18,87,913
36,0,19,92,908
37,0,16,102,898
38,0,17,108,892
39,0,10,108,892
40,0,22,117,883
41,0,22,128,872
42,0,20,131,869
43,0,19,133,867
44,0,16,133,867
45,0,12,132,868
46,0,15,129,871
47,0,19,138,862
48,0,18,133,867
49,0,19,128,872
50,0,21,129,871
51,0,23,135,865
52,0,21,139,861
53,0,21,149,851
54,0,24,153,847
55,0,15,150,850
56,0,32,162,838
57,0,29,172,828
58,0,23,176,824
59,0,24,178,822
60,0,19,176,824
61,0,22,176,824
62,0,21,176,824
63,0,26,184,816
64,0,22,173,827
65,0,24,169,831
66,0,21,167,833
67,0,24,170,830
68,0,31,176,824
69,0,26,183,817
70,0,30,188,812
71,0,25,188,812
72,0,32,199,801
73,0,29,205,795
74,0,26,214,786
75,0,28,210,790
76,0,30,214,786
77,0,31,216,784
78,0,30,214,786
79,0,29,224,776
80,0,24,214,786
81,0,27,214,786
82,0,28,212,788
83,0,32,215,785
84,0,38,218,782
85,0,36,225,775
86,0,27,226,774
87,0,25,224,776
88,0,41,241,759
89,0,36,243,757
90,0,35,254,746
91,0,38,256,744
92,0,35,254,746
93,0,33,259,741
94,0,29,259,741
95,0,32,264,736
96,0,34,253,747
97,0,33,251,749
98,0,32,242,758
99,0,35,244,756
100,0,36,244,756
101,0,35,251,749
102,0,41,263,737
103,0,34,257,743
104,0,46,274,726
105,0,49,284,716
106,0,40,297,703
107,0,37,303,697
108,0,32,296,704
109,0,32,289,711
110,0,37,286,714
111,0,37,292,708
112,0,37,275,725
113,0,37,269,731
114,0,29,258,742
115,0,36,261,739
116,0,44,274,726
117,0,41,275,725
118,0,42,284,716
119,0,43,286,714
120,0,49,300,700
121,0,45,312,688
122,0,42,322,678
123,0,33,317,683
124,0,41,314,686
125,0,39,313,687
126,0,40,304,696
127,0,42,311,689
128,0,34,296,704
129,0,40,295,705
130,0,36,289,711
131,0,42,290,710
132,0,45,298,702
133,0,47,301,699
134,0,43,307,693
135,0,37,305,695
136,0,45,313,687
137,0,45,316,684
138,0,51,330,670
139,0,39,330,670
140,0,44,323,677
141,0,43,325,675
142,0,33,315,685
143,0,47,331,669
144,0,45,329,671
145,0,47,325,675
146,0,38,315,685
147,0,46,317,683
148,0,47,323,677
149,0,42,327,673
150,0,40,327,673
151,0,37,317,683
152,0,55,325,675
153,0,51,333,667
154,0,58,347,653
155,0,43,350,650
156,0,36,340,660
157,0,46,348,652
158,0,44,350,650
159,0,52,359,641
160,0,46,353,647
161,0,54,351,649
162,0,38,335,665
163,0,39,337,663
164,0,45,339,661
165,0,42,333,667
166,0,52,339,661
167,0,41,332,668
168,0,59,339,661
169,0,54,347,653
170,0,49,359,641
171,0,47,369,631
172,0,46,368,632
173,0,51,370,630
174,0,43,368,632
175,0,54,374,626
176,0,44,363,637
177,0,48,363,637
178,0,39,346,654
179,0,43,341,659
180,0,61,354,646
181,0,45,352,648
182,0,55,358,642
183,0,46,358,642
184,0,49,362,638
185,0,59,376,624
186,0,59,392,608
187,0,55,397,603
188,0,46,390,610
189,0,56,395,605
190,0,44,388,612
191,0,49,398,602
192,0,44,383,617
193,0,53,378,622
194,0,50,365,635
195,0,42,359,641
196,0,60,367,633
197,0,49,368,632
198,0,47,369,631
199,0,49,372,628
200,0,59,382,618
201,0,64,388,612
202,0,58,404,596
203,0,55,411,589
204,0,46,400,600
205,0,52,408,592
206,0,44,398,602
207,0,51,401,599
208,0,54,391,609
209,0,51,384,616
210,0,48,370,630
211,0,45,367,633
212,0,55,375,625
213,0,52,377,623
214,0,54,383,617
215,0,55,382,618
216,0,59,394,606
217,0,63,401,599
218,0,58,414,586
219,0,51,424,576
220,0,45,407,593
221,0,54,410,590
222,0,55,405,595
223,0,57,415,585
224,0,60,412,588
225,0,70,424,576
226,0,54,420,580
227,0,58,430,570
228,0,74,455,545
229,0,69,464,536
230,0,59,470,530
231,0,63,473,527
