t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,65,0,0,1000
8,102,0,0,1000
9,97,0,0,1000
10,104,0,0,1000
11,100,0,0,1000
12,112,0,0,1000
13,127,0,0,1000
14,147,0,0,1000
15,159,0,0,1000
16,171,0,0,1000
17,170,0,0,1000
18,180,0,0,1000
19,181,0,0,1000
20,182,0,0,1000
21,199,0,0,1000
22,213,0,0,1000
23,228,0,0,1000
24,230,0,0,1000
25,241,0,0,1000
26,251,0,0,1000
27,263,0,0,1000
28,270,0,0,1000
29,274,0,0,1000
30,280,0,0,1000
31,288,0,0,1000
32,297,0,0,1000
33,312,0,0,1000
34,320,0,0,1000
35,324,0,0,1000
36,341,0,0,1000
37,350,0,0,1000
38,354,0,0,1000
39,359,0,0,1000
40,365,0,0,1000
41,376,0,0,1000
42,392,0,0,1000
43,394,0,0,1000
44,395,0,0,1000
45,401,0,0,1000
46,405,0,0,1000
47,408,0,0,1000
48,419,0,0,1000
49,431,0,0,1000
50,442,0,0,1000
51,440,0,0,1000
52,445,0,0,1000
53,443,0,0,1000
54,447,0,0,1000
55,460,0,0,1000
56,467,0,0,1000
57,473,0,0,1000
58,479,0,0,1000
59,489,0,0,1000
60,492,0,0,1000
61,490,0,0,1000
62,494,0,0,1000
63,498,0,0,1000
64,505,0,0,1000
65,512,0,0,1000
66,516,0,0,1000
67,527,0,0,1000
68,526,0,0,1000
69,530,0,0,1000
70,536,0,0,1000
71,539,0,0,1000
72,550,0,0,1000
73,550,0,0,1000
74,556,0,0,1000
75,565,0,0,1000
76,566,0,0,1000
77,573,0,0,1000
78,585,0,0,1000
79,582,0,0,1000
80,582,0,0,1000
81,589,0,0,1000
82,596,0,0,1000
83,606,0,0,1000
84,613,0,0,1000
85,617,0,0,1000
86,619,0,0,1000
87,621,0,0,1000
88,626,0,0,1000
89,624,0,0,1000
90,627,0,0,1000
91,640,0,0,1000
92,646,0,0,1000
93,653,0,0,1000
94,654,0,0,1000
95,656,0,0,1000
96,663,0,0,1000
97,669,0,0,1000
98,669,0,0,1000
99,670,0,0,1000
100,679,0,0,1000
101,681,0,0,1000
102,688,0,0,1000
103,690,0,0,1000
104,693,0,0,1000
105,695,0,0,1000
106,697,0,0,1000
107,699,0,0,1000
108,700,0,0,1000
109,708,0,0,1000
110,706,0,0,1000
111,707,0,0,1000
112,711,0,0,1000
113,713,0,0,1000
114,714,0,0,1000
115,720,0,0,1000
116,723,0,0,1000
117,724,0,0,1000
118,732,0,0,1000
119,730,0,0,1000
120,735,0,0,1000
121,741,0,0,1000
122,742,0,0,1000
123,749,0,0,1000
124,755,0,0,1000
125,756,0,0,1000
126,755,0,0,1000
127,758,0,0,1000
128,761,0,0,1000
129,762,0,0,1000
130,766,0,0,1000
131,770,0,0,1000
132,772,0,0,1000
133,772,0,0,1000
134,776,0,0,1000
135,781,0,0,1000
136,789,0,0,1000
137,789,0,0,1000
138,790,0,0,1000
139,790,0,0,1000
140,798,0,0,1000
141,798,0,0,1000
142,797,0,0,1000
143,802,0,0,1000
144,805,0,0,1000
145,807,0,0,1000
146,810,0,0,1000
147,809,0,0,1000
148,809,0,0,1000
149,815,0,0,1000
150,819,0,0,1000
151,820,0,0,1000
152,819,0,0,1000
153,822,0,0,1000
154,825,0,0,1000
155,828,0,0,1000
156,828,0,0,1000
157,824,0,0,1000
158,829,0,0,1000
159,832,0,0,1000
160,836,0,0,1000
161,836,0,0,1000
162,843,0,0,1000
163,843,0,0,1000
164,843,0,0,1000
165,845,0,0,1000
166,845,0,0,1000
167,846,0,0,1000
168,847,0,0,1000
169,852,0,0,1000
170,851,0,0,1000
171,850,0,0,1000
172,850,0,0,1000
173,855,0,0,1000
174,859,0,0,1000
175,856,0,0,1000
176,855,0,0,1000
177,855,0,0,1000
178,857,0,0,1000
179,861,0,0,1000
180,856,0,0,1000
181,858,0,0,1000
182,860,0,0,1000
183,864,0,0,1000
184,863,0,0,1000
185,865,0,0,1000
186,871,0,0,1000
187,873,0,0,1000
188,875,0,0,1000
189,875,0,0,1000
190,876,0,0,1000
191,878,0,0,1000
192,879,0,0,1000
193,881,0,0,1000
194,887,0,0,1000
195,889,0,0,1000
196,891,0,0,1000
197,892,0,0,1000
198,893,0,0,1000
199,894,0,0,1000
200,895,0,0,1000
201,899,0,0,1000
202,897,0,0,1000
203,899,0,0,1000
204,908,0,0,1000
205,906,0,0,1000
206,910,0,0,1000
207,912,0,0,1000
208,908,0,0,1000
209,910,0,0,1000
210,910,0,0,1000
211,913,0,0,1000
