t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,64,64,936
8,21,38,102,898
9,18,15,117,883
10,30,22,135,865
11,27,26,158,842
12,34,31,174,826
13,14,52,217,783
14,27,51,183,817
15,25,38,204,796
16,36,24,178,822
17,31,19,186,814
18,33,18,180,820
19,36,29,187,813
20,29,24,182,818
21,43,29,166,834
22,43,29,152,848
23,71,13,129,871
24,85,13,124,876
25,78,22,132,868
26,98,11,114,886
27,79,32,133,867
28,123,20,120,880
29,128,19,115,885
30,154,14,109,891
31,161,18,114,886
32,171,17,110,890
33,179,19,114,886
34,186,18,111,889
35,210,20,114,886
36,227,12,101,899
37,236,11,93,907
38,250,13,91,909
39,257,14,91,909
40,269,10,86,914
41,267,20,90,910
42,285,10,80,920
43,286,14,79,921
44,305,14,77,923
45,319,22,88,912
46,333,10,87,913
47,346,8,84,916
48,348,9,80,920
49,358,11,82,918
50,366,3,71,929
51,369,10,71,929
52,380,13,69,931
53,388,10,67,933
54,401,10,65,935
55,400,8,66,934
56,401,12,68,932
57,403,9,70,930
58,412,9,74,926
59,417,11,72,928
60,427,4,63,937
61,428,9,68,932
62,436,10,66,934
63,449,8,63,937
64,453,8,64,936
65,449,12,65,935
66,458,8,58,942
67,466,5,54,946
68,472,2,50,950
69,475,7,50,950
70,482,7,49,951
71,485,10,49,951
72,498,8,50,950
73,498,11,52,948
74,501,6,51,949
75,504,9,56,944
76,514,5,56,944
77,518,3,53,947
78,528,7,54,946
79,523,7,53,947
80,535,4,46,954
81,539,7,48,952
82,547,5,46,954
83,557,3,44,956
84,562,4,46,954
85,565,6,46,954
86,568,1,42,958
87,578,1,38,962
88,585,1,34,966
89,584,4,35,965
90,591,3,32,968
91,598,5,35,965
92,600,6,36,964
93,602,4,36,964
94,604,5,40,960
95,603,12,51,949
96,611,5,50,950
97,611,4,51,949
98,617,9,53,947
99,632,3,50,950
100,636,2,45,955
101,635,7,47,953
102,638,5,45,955
103,645,3,42,958
104,649,2,41,959
105,649,3,40,960
106,651,5,42,958
107,654,3,40,960
108,659,4,39,961
109,659,3,37,963
110,666,4,36,964
111,676,8,41,959
112,673,2,39,961
113,679,4,39,961
114,680,4,40,960
115,682,2,39,961
116,687,3,38,962
117,688,1,37,963
118,691,7,39,961
119,694,2,38,962
120,700,1,35,965
121,700,5,36,964
122,704,2,34,966
123,705,2,33,967
124,706,2,33,967
125,712,4,33,967
126,715,1,31,969
127,717,4,35,965
128,721,4,36,964
129,726,1,34,966
130,728,4,35,965
131,735,1,31,969
132,737,2,32,968
133,742,2,30,970
134,748,5,33,967
135,751,4,33,967
136,752,1,32,968
137,754,1,30,970
138,757,2,31,969
139,758,2,32,968
140,761,2,32,968
141,762,2,31,969
142,765,3,29,971
143,766,0,27,973
144,765,1,28,972
145,771,1,25,975
146,770,4,26,974
147,773,6,31,969
148,780,2,30,970
149,775,2,29,971
150,781,1,28,972
151,784,3,31,969
152,786,5,36,964
153,790,1,32,968
154,789,4,33,967
155,790,5,33,967
156,797,3,33,967
157,798,4,36,964
158,800,2,37,963
159,802,2,33,967
160,803,2,34,966
161,809,2,33,967
162,810,3,33,967
163,814,1,30,970
164,816,2,28,972
165,818,1,28,972
166,819,0,27,973
167,821,3,27,973
168,821,2,27,973
169,820,2,27,973
170,821,0,25,975
171,822,2,25,975
172,824,1,24,976
173,824,4,26,974
174,826,2,25,975
175,832,3,27,973
176,836,1,27,973
177,836,3,30,970
178,837,2,27,973
179,838,2,28,972
180,840,2,27,973
181,839,3,27,973
182,843,1,24,976
183,845,5,29,971
184,845,1,29,971
185,845,0,26,974
186,844,0,26,974
187,849,3,29,971
188,851,2,27,973
189,849,2,28,972
190,850,0,23,977
191,847,4,26,974
192,848,3,26,974
193,851,3,27,973
194,850,4,29,971
195,850,2,29,971
196,855,1,28,972
197,853,1,28,972
198,858,2,29,971
199,859,1,28,972
200,862,1,26,974
201,860,4,29,971
202,867,1,29,971
203,867,1,26,974
204,868,1,25,975
205,870,1,25,975
206,868,2,25,975
207,871,2,26,974
208,870,2,25,975
209,873,2,26,974
210,877,0,22,978
211,881,2,23,977
212,885,2,25,975
213,886,0,24,976
214,888,0,22,978
215,888,1,20,980
216,886,2,22,978
217,891,0,21,979
218,894,2,22,978
219,894,1,22,978
220,895,2,21,979
221,902,2,23,977
222,900,1,24,976
223,903,2,25,975
224,900,5,29,971
225,904,1,29,971
226,906,1,29,971
227,905,3,31,969
228,909,0,26,974
229,914,0,25,975
230,915,1,24,976
231,915,2,24,976
