0,4,0,4
1,10,0,10
2,7,0,7
3,6,0,6
4,3,0,3
5,5,1,6
6,11,0,11
7,9,1,10
8,6,0,6
9,4,1,5
10,7,1,8
11,2,1,3
12,10,0,10
13,9,0,9
14,8,1,9
15,8,0,8
16,3,2,5
17,8,0,8
18,8,1,9
19,5,0,5
20,9,1,10
21,8,2,10
22,6,1,7
23,2,2,4
24,8,1,9
25,5,2,7
26,3,1,4
27,7,4,11
28,2,0,2
29,6,2,8
30,8,2,10
31,2,0,2
32,4,2,6
33,3,2,5
34,5,0,5
35,4,0,4
36,1,3,4
37,3,3,6
38,6,3,9
39,5,1,6
40,0,1,1
41,2,2,4
42,5,1,6
43,7,2,9
44,4,1,5
45,5,2,7
46,3,1,4
47,7,1,8
48,5,5,10
49,0,2,2
50,4,0,4
51,4,2,6
52,5,6,11
53,3,2,5
54,4,4,8
55,2,1,3
56,5,2,7
57,5,7,12
58,6,2,8
59,1,4,5
60,4,8,12
61,6,6,12
62,4,4,8
63,4,7,11
64,2,7,9
65,2,3,5
66,2,3,5
67,2,3,5
68,3,5,8
69,6,3,9
70,3,3,6
71,2,3,5
72,5,3,8
73,2,3,5
74,3,7,10
75,4,1,5
76,4,4,8
77,4,2,6
78,5,5,10
79,0,6,6
80,1,5,6
81,4,4,8
82,3,2,5
83,1,7,8
84,2,9,11
85,2,4,6
86,2,2,4
87,1,3,4
88,3,1,4
89,2,5,7
90,2,4,6
91,2,2,4
92,3,3,6
93,2,4,6
94,0,9,9
95,3,1,4
96,3,5,8
97,1,5,6
98,2,4,6
99,1,2,3
100,1,2,3
101,1,2,3
102,0,6,6
103,2,4,6
104,2,5,7
105,1,5,6
106,4,6,10
107,1,2,3
108,2,2,4
109,1,5,6
110,1,4,5
111,2,1,3
112,0,5,5
113,2,4,6
114,0,3,3
115,0,3,3
116,1,8,9
117,0,4,4
118,0,10,10
119,0,1,1
120,0,3,3
121,1,4,5
122,0,11,11
123,1,5,6
124,2,3,5
125,0,4,4
126,1,4,5
127,0,5,5
128,0,7,7
129,0,2,2
130,1,7,8
131,1,9,10
132,0,4,4
133,0,5,5
134,0,8,8
135,0,3,3
136,0,9,9
137,0,5,5
138,0,6,6
