0,7,0,7
1,9,0,9
2,8,1,9
3,3,0,3
4,6,0,6
5,8,0,8
6,5,0,5
7,8,0,8
8,5,0,5
9,3,0,3
10,4,1,5
11,8,0,8
12,6,1,7
13,10,0,10
14,4,0,4
15,3,0,3
16,4,0,4
17,4,0,4
18,4,2,6
19,5,1,6
20,6,1,7
21,6,1,7
22,2,3,5
23,3,0,3
24,2,1,3
25,3,1,4
26,7,0,7
27,2,0,2
28,5,0,5
29,7,3,10
30,2,2,4
31,6,2,8
32,2,1,3
33,4,1,5
34,7,1,8
35,5,1,6
36,5,1,6
37,3,1,4
38,4,1,5
39,3,3,6
40,8,4,12
41,4,0,4
42,0,3,3
43,6,0,6
44,5,1,6
45,7,2,9
46,7,5,12
47,2,1,3
48,2,1,3
49,3,0,3
50,7,1,8
51,6,3,9
52,2,3,5
53,4,2,6
54,1,2,3
55,5,3,8
56,4,1,5
57,2,5,7
58,7,2,9
59,6,0,6
60,6,3,9
61,7,2,9
62,4,2,6
63,4,3,7
64,5,4,9
65,7,2,9
66,2,5,7
67,4,3,7
68,6,3,9
69,4,4,8
70,6,5,11
71,5,4,9
72,1,4,5
73,4,6,10
74,3,3,6
75,4,6,10
76,2,1,3
77,3,3,6
78,3,6,9
79,2,3,5
80,6,2,8
81,2,6,8
82,1,6,7
83,3,9,12
84,1,6,7
85,4,5,9
86,4,6,10
87,2,3,5
88,5,3,8
89,1,3,4
90,1,7,8
91,1,4,5
92,5,2,7
93,3,4,7
94,2,7,9
95,2,1,3
96,5,7,12
97,1,3,4
98,3,0,3
99,2,4,6
100,1,5,6
101,4,4,8
102,0,2,2
103,0,6,6
104,3,5,8
105,2,5,7
106,4,2,6
107,2,4,6
108,2,8,10
109,2,5,7
110,1,1,2
111,3,4,7
112,0,3,3
113,2,7,9
114,0,4,4
115,1,4,5
116,1,1,2
117,1,1,2
118,1,7,8
119,1,3,4
120,2,6,8
121,1,5,6
122,2,4,6
123,0,5,5
124,0,6,6
125,0,4,4
126,0,3,3
127,2,5,7
128,1,6,7
129,1,4,5
130,0,3,3
131,2,8,10
132,1,7,8
133,2,8,10
134,1,8,9
135,0,4,4
136,1,9,10
137,1,5,6
138,1,6,7
139,0,6,6
140,0,5,5
141,0,10,10
142,0,6,6
143,0,8,8
144,0,9,9
145,0,3,3
146,0,8,8
