t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,139,139,861
8,0,98,237,763
9,0,21,258,742
10,0,31,289,711
11,0,29,318,682
12,0,26,344,656
13,0,36,380,620
14,0,40,281,719
15,0,36,313,687
16,0,23,227,773
17,0,36,237,763
18,0,18,228,772
19,0,28,223,777
20,0,34,228,772
21,0,22,223,777
22,0,23,196,804
23,0,30,203,797
24,0,34,205,795
25,0,24,203,797
26,0,38,220,780
27,0,34,220,780
28,0,34,225,775
29,0,25,221,779
30,0,38,246,754
31,0,27,234,766
32,0,41,246,754
33,0,31,247,753
34,0,28,230,770
35,0,27,234,766
36,0,22,224,776
37,0,34,226,774
38,0,30,224,776
39,0,19,207,793
40,0,37,210,790
41,0,26,209,791
42,0,44,219,781
43,0,35,234,766
44,0,30,237,763
45,0,27,235,765
46,0,26,232,768
47,0,26,230,770
48,0,27,226,774
49,0,35,218,782
50,0,29,214,786
51,0,37,218,782
52,0,32,221,779
53,0,35,234,766
54,0,22,227,773
55,0,28,226,774
56,0,25,222,778
57,0,32,220,780
58,0,32,226,774
59,0,33,218,782
60,0,26,218,782
61,0,32,216,784
62,0,39,228,772
63,0,32,236,764
64,0,30,238,762
65,0,38,243,757
66,0,28,244,756
67,0,25,229,771
68,0,30,234,766
69,0,29,230,770
70,0,28,219,781
71,0,33,225,775
72,0,31,218,782
73,0,32,218,782
74,0,37,226,774
75,0,35,239,761
76,0,21,228,772
77,0,41,239,761
78,0,14,221,779
79,0,29,219,781
80,0,26,216,784
81,0,26,209,791
82,0,23,190,810
83,0,32,199,801
84,0,23,188,812
85,0,37,201,799
86,0,29,208,792
87,0,25,209,791
88,0,21,205,795
89,0,35,216,784
90,0,41,221,779
91,0,25,220,780
92,0,32,222,778
93,0,35,232,768
94,0,22,220,780
95,0,27,224,776
96,0,38,229,771
97,0,44,242,758
98,0,30,239,761
99,0,31,238,762
100,0,29,236,764
101,0,38,245,755
102,0,29,252,748
103,0,26,244,756
104,0,27,223,777
105,0,30,223,777
106,0,24,218,782
107,0,30,218,782
108,0,25,213,787
109,0,28,201,799
110,0,29,209,791
111,0,31,210,790
112,0,28,206,794
113,0,28,207,793
114,0,34,212,788
115,0,29,218,782
116,0,29,218,782
117,0,31,221,779
118,0,31,222,778
119,0,40,235,765
120,0,28,229,771
121,0,34,228,772
122,0,28,234,766
123,0,26,230,770
124,0,29,228,772
125,0,25,222,778
126,0,24,212,788
127,0,24,201,799
128,0,33,205,795
129,0,28,200,800
130,0,27,202,798
131,0,35,208,792
132,0,27,209,791
133,0,43,228,772
134,0,36,234,766
135,0,35,245,755
136,0,28,243,757
137,0,33,248,752
138,0,29,244,756
139,0,39,252,748
140,0,39,256,744
141,0,23,243,757
142,0,34,236,764
143,0,21,231,769
144,0,38,234,766
145,0,26,233,767
146,0,28,225,775
147,0,35,219,781
148,0,25,215,785
149,0,22,204,796
150,0,36,219,781
151,0,23,206,794
152,0,20,199,801
153,0,34,205,795
154,0,28,200,800
155,0,33,205,795
156,0,31,212,788
157,0,41,219,781
158,0,32,230,770
159,0,30,237,763
160,0,23,232,768
161,0,37,238,762
162,0,30,237,763
163,0,32,238,762
164,0,32,235,765
165,0,37,231,769
166,0,27,230,770
167,0,25,233,767
168,0,33,236,764
169,0,28,225,775
170,0,30,220,780
171,0,36,228,772
172,0,23,215,785
173,0,29,219,781
174,0,30,213,787
175,0,35,224,776
176,0,29,218,782
177,0,29,222,778
178,0,40,229,771
179,0,25,227,773
180,0,29,228,772
181,0,29,226,774
182,0,39,234,766
183,0,25,230,770
184,0,40,235,765
185,0,29,232,768
186,0,31,232,768
187,0,22,227,773
188,0,30,230,770
189,0,33,225,775
190,0,35,229,771
191,0,21,217,783
192,0,28,213,787
193,0,24,204,796
194,0,26,204,796
195,0,37,214,786
196,0,22,211,789
197,0,39,213,787
198,0,34,218,782
199,0,30,224,776
200,0,25,222,778
201,0,28,225,775
202,0,36,230,770
203,0,38,237,763
204,0,31,236,764
205,0,32,234,766
206,0,31,232,768
207,0,29,236,764
208,0,28,240,760
209,0,37,243,757
210,0,36,243,757
211,0,28,233,767
212,0,36,240,760
213,0,29,237,763
214,0,27,236,764
215,0,27,227,773
216,0,41,245,755
217,0,29,229,771
218,0,29,229,771
219,0,34,234,766
220,0,22,220,780
221,0,24,218,782
222,0,30,218,782
223,0,22,209,791
224,0,33,202,798
225,0,38,214,786
226,0,17,197,803
227,0,27,198,802
228,0,30,207,793
229,0,22,206,794
230,0,39,216,784
231,0,30,218,782
