t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,72,72,928
8,0,71,143,857
9,0,18,161,839
10,0,35,196,804
11,0,34,230,770
12,0,34,264,736
13,0,37,301,699
14,0,36,265,735
15,0,29,287,713
16,0,26,235,765
17,0,15,226,774
18,0,23,218,782
19,0,27,211,789
20,0,16,193,807
21,0,76,234,766
22,0,25,221,779
23,0,25,215,785
24,0,82,278,722
25,0,29,292,708
26,0,36,302,698
27,0,35,317,683
28,0,38,284,716
29,0,43,296,704
30,0,57,329,671
31,0,33,335,665
32,0,25,276,724
33,0,24,269,731
34,0,24,266,734
35,0,45,270,730
36,0,33,256,744
37,0,37,248,752
38,0,38,249,751
39,0,29,239,761
40,0,79,295,705
41,0,33,307,693
42,0,30,286,714
43,0,40,295,705
44,0,49,314,686
45,0,32,307,693
46,0,51,330,670
47,0,37,339,661
48,0,27,278,722
49,0,37,290,710
50,0,32,289,711
51,0,43,275,725
52,0,44,290,710
53,0,37,285,715
54,0,37,276,724
55,0,37,284,716
56,0,84,327,673
57,0,31,329,671
58,0,35,320,680
59,0,42,319,681
60,0,32,322,678
61,0,40,320,680
62,0,33,322,678
63,0,51,332,668
64,0,37,283,717
65,0,34,286,714
66,0,32,286,714
67,0,27,272,728
68,0,44,274,726
69,0,44,284,716
70,0,31,271,729
71,0,41,275,725
72,0,86,322,678
73,2,21,308,692
74,0,34,314,686
75,0,42,321,679
76,0,37,312,688
77,0,53,324,676
78,0,41,336,664
79,0,49,344,656
80,0,35,301,699
81,0,34,307,693
82,0,33,308,692
83,0,26,291,709
84,0,40,276,724
85,0,42,278,722
86,0,34,274,726
87,0,51,283,717
88,0,91,340,660
89,0,33,335,665
90,0,28,337,663
91,0,51,352,648
92,0,44,352,648
93,0,51,364,636
94,0,38,367,633
95,0,56,374,626
96,0,38,322,678
97,0,56,350,650
98,0,32,340,660
99,0,23,318,682
100,0,42,313,687
101,0,39,305,695
102,0,36,299,701
103,0,40,293,707
104,0,93,336,664
105,0,33,325,675
106,0,39,333,667
107,0,41,348,652
108,0,38,345,655
109,0,43,342,658
110,0,36,347,653
111,0,60,369,631
112,0,49,325,675
113,0,44,334,666
114,0,47,342,658
115,0,26,330,670
116,0,43,324,676
117,0,37,326,674
118,0,25,302,698
119,0,49,305,695
120,0,94,356,644
121,0,41,340,660
122,0,30,336,664
123,0,46,349,651
124,0,43,349,651
125,0,47,362,638
126,0,35,362,638
127,0,41,363,637
128,0,60,328,672
129,0,49,343,657
130,0,41,343,657
131,0,35,336,664
132,0,30,320,680
133,0,39,314,686
134,0,29,309,691
135,0,43,302,698
136,0,104,361,639
137,0,36,341,659
138,0,31,327,673
139,0,46,354,646
140,0,43,357,643
141,0,45,360,640
142,0,44,376,624
143,0,45,379,621
144,0,58,333,667
145,0,54,356,644
146,0,35,356,644
147,0,32,340,660
148,0,41,337,663
149,0,42,323,677
150,0,25,318,682
151,0,45,314,686
152,0,67,329,671
153,0,44,323,677
154,0,48,330,670
155,0,46,340,660
156,0,45,343,657
157,0,46,353,647
158,0,40,361,639
159,0,50,371,629
160,0,58,359,641
161,0,57,374,626
162,0,44,374,626
163,0,37,359,641
164,0,43,360,640
165,0,48,356,644
166,0,41,357,643
167,0,48,361,639
168,0,75,378,622
169,0,45,366,634
170,0,51,372,628
171,0,41,378,622
172,0,48,376,624
173,0,41,366,634
174,0,35,366,634
175,0,52,368,632
176,0,42,341,659
177,0,66,359,641
178,0,36,354,646
179,0,39,339,661
180,0,50,345,655
181,0,49,360,640
182,0,34,349,651
183,0,52,353,647
184,0,75,381,619
185,0,39,365,635
186,0,55,379,621
187,0,56,386,614
188,0,34,375,625
189,0,41,370,630
190,0,46,377,623
191,0,56,381,619
192,0,49,368,632
193,0,63,387,613
194,0,44,370,630
195,0,41,367,633
196,0,38,364,636
197,0,43,363,637
198,0,31,340,660
199,0,44,340,660
200,0,72,363,637
201,0,57,355,645
202,0,60,369,631
203,0,54,389,611
204,0,40,387,613
205,0,44,392,608
206,0,31,389,611
207,0,47,386,614
208,0,46,357,643
209,0,68,380,620
210,0,49,366,634
211,0,32,346,654
212,0,40,341,659
213,0,43,346,654
214,0,35,344,656
215,0,59,350,650
216,0,61,372,628
217,0,58,364,636
218,0,70,390,610
219,0,53,410,590
220,0,46,412,588
221,0,43,413,587
222,0,44,410,590
223,0,55,419,581
224,0,38,389,611
225,0,61,393,607
226,0,42,371,629
227,0,30,349,651
228,0,51,347,653
229,0,51,355,645
230,0,27,331,669
231,0,55,338,662
