t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,1,1,999
8,0,0,1,999
9,0,0,1,999
10,0,0,1,999
11,0,0,1,999
12,0,1,2,998
13,0,0,2,998
14,0,0,1,999
15,0,0,1,999
16,0,2,3,997
17,0,0,3,997
18,0,0,3,997
19,0,0,2,998
20,0,0,2,998
21,0,1,3,997
22,0,0,3,997
23,0,0,1,999
24,0,0,1,999
25,0,0,1,999
26,0,0,1,999
27,0,0,1,999
28,0,0,0,1000
29,0,0,0,1000
30,0,0,0,1000
31,0,0,0,1000
32,0,0,0,1000
33,0,0,0,1000
34,0,0,0,1000
35,0,0,0,1000
36,0,0,0,1000
37,0,0,0,1000
38,0,0,0,1000
39,0,2,2,998
40,0,0,2,998
41,0,0,2,998
42,0,0,2,998
43,0,1,3,997
44,0,0,3,997
45,0,0,3,997
46,0,0,1,999
47,0,0,1,999
48,0,1,2,998
49,0,0,2,998
50,0,1,2,998
51,0,0,2,998
52,0,1,3,997
53,0,0,3,997
54,0,1,4,996
55,0,1,4,996
56,0,0,4,996
57,0,0,3,997
58,0,1,4,996
59,0,0,3,997
60,0,0,3,997
61,0,0,2,998
62,0,0,1,999
63,0,0,1,999
64,0,0,1,999
65,0,2,2,998
66,0,1,3,997
67,0,0,3,997
68,0,2,5,995
69,0,0,5,995
70,0,0,5,995
71,0,0,5,995
72,0,0,3,997
73,0,2,4,996
74,0,1,5,995
75,0,1,4,996
76,0,0,4,996
77,0,0,4,996
78,0,0,4,996
79,0,0,4,996
80,0,1,3,997
81,0,0,2,998
82,0,0,1,999
83,0,0,1,999
84,0,1,2,998
85,0,0,2,998
86,0,0,2,998
87,0,0,1,999
88,0,0,1,999
89,0,0,1,999
90,0,0,1,999
91,0,1,1,999
92,0,0,1,999
93,0,0,1,999
94,0,0,1,999
95,0,1,2,998
96,0,0,2,998
97,0,1,3,997
98,0,0,2,998
99,0,0,2,998
100,0,2,4,996
101,0,0,4,996
102,0,0,3,997
103,0,0,3,997
104,0,0,2,998
105,0,0,2,998
106,0,0,2,998
107,0,1,1,999
108,0,0,1,999
109,0,0,1,999
110,0,0,1,999
111,0,0,1,999
112,0,0,1,999
113,0,0,1,999
114,0,2,2,998
115,0,0,2,998
116,0,0,2,998
117,0,0,2,998
118,0,0,2,998
119,0,0,2,998
120,0,0,2,998
121,0,1,1,999
122,0,0,1,999
123,0,1,2,998
124,0,0,2,998
125,0,3,5,995
126,0,0,5,995
127,0,0,5,995
128,0,1,5,995
129,0,1,6,994
130,0,0,5,995
131,0,0,5,995
132,0,0,2,998
133,0,0,2,998
134,0,0,2,998
135,0,0,1,999
136,0,0,0,1000
137,0,0,0,1000
138,0,0,0,1000
139,0,0,0,1000
140,0,0,0,1000
141,0,0,0,1000
142,0,0,0,1000
143,0,0,0,1000
144,0,1,1,999
145,0,0,1,999
146,0,0,1,999
147,0,0,1,999
148,0,0,1,999
149,0,0,1,999
150,0,0,1,999
151,0,1,1,999
152,0,0,1,999
153,0,0,1,999
154,0,0,1,999
155,0,0,1,999
156,0,1,2,998
157,0,0,2,998
158,0,0,1,999
159,0,0,1,999
160,0,0,1,999
161,0,0,1,999
162,0,0,1,999
163,0,0,0,1000
164,0,0,0,1000
165,0,0,0,1000
166,0,0,0,1000
167,0,0,0,1000
168,0,0,0,1000
169,0,0,0,1000
170,0,2,2,998
171,0,2,4,996
172,0,0,4,996
173,0,1,5,995
174,0,0,5,995
175,0,0,5,995
176,0,0,5,995
177,0,0,3,997
178,0,0,1,999
179,0,0,1,999
180,0,0,0,1000
181,0,0,0,1000
182,0,0,0,1000
183,0,0,0,1000
184,0,0,0,1000
185,0,0,0,1000
186,0,0,0,1000
187,0,0,0,1000
188,0,0,0,1000
189,0,0,0,1000
190,0,0,0,1000
191,0,0,0,1000
192,0,1,1,999
193,0,0,1,999
194,0,0,1,999
195,0,0,1,999
196,0,1,2,998
197,0,0,2,998
198,0,2,4,996
199,0,0,3,997
200,0,0,3,997
201,0,0,3,997
202,0,0,3,997
203,0,0,2,998
204,0,0,2,998
205,0,1,1,999
206,0,0,1,999
207,0,0,1,999
208,0,0,1,999
209,0,0,1,999
210,0,0,1,999
211,0,0,1,999
212,0,0,0,1000
213,0,1,1,999
214,0,1,2,998
215,0,0,2,998
216,0,0,2,998
217,0,1,3,997
218,0,1,4,996
219,0,0,4,996
220,0,1,4,996
221,0,0,3,997
222,0,1,4,996
223,0,0,4,996
224,0,0,3,997
225,0,0,2,998
226,0,1,3,997
227,0,1,3,997
