t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,15,64,64,936
8,5,107,171,829
9,0,49,205,795
10,0,43,243,757
11,0,37,280,720
12,0,35,315,685
13,0,41,356,644
14,0,46,338,662
15,1,39,371,629
16,0,28,276,724
17,0,24,275,725
18,0,33,262,738
19,0,34,268,732
20,0,17,242,758
21,0,90,294,706
22,0,28,269,731
23,4,42,279,721
24,37,46,301,699
25,0,67,340,660
26,0,80,346,654
27,0,41,359,641
28,0,51,329,671
29,0,47,339,661
30,9,52,353,647
31,8,37,368,632
32,0,57,368,632
33,0,48,376,624
34,0,41,332,668
35,0,56,348,652
36,0,46,348,652
37,19,37,336,664
38,9,44,334,666
39,0,64,341,659
40,0,71,356,644
41,0,36,351,649
42,0,75,364,636
43,0,32,346,654
44,2,39,342,658
45,11,27,347,653
46,0,76,379,621
47,0,51,362,638
48,0,33,332,668
49,0,51,349,651
50,0,44,327,673
51,0,50,340,660
52,7,39,351,649
53,8,51,354,646
54,0,58,347,653
55,0,56,356,644
56,0,51,363,637
57,0,28,336,664
58,0,55,337,663
59,0,40,340,660
60,14,43,344,656
61,14,46,333,667
62,0,66,350,650
63,0,58,336,664
64,0,34,328,672
65,0,57,342,658
66,0,51,349,651
67,15,35,344,656
68,14,61,365,635
69,0,80,392,608
70,0,44,363,637
71,0,36,349,651
72,0,44,340,660
73,0,46,336,664
74,12,49,341,659
75,15,47,358,642
76,0,76,363,637
77,0,62,347,653
78,0,45,363,637
79,0,45,367,633
80,0,39,357,643
81,7,44,354,646
82,19,38,354,646
83,0,73,376,624
84,0,75,361,639
85,0,42,356,644
86,0,28,338,662
87,0,38,330,670
88,4,62,347,653
89,9,37,348,652
90,0,76,374,626
91,0,66,372,628
92,0,65,389,611
93,0,46,394,606
94,0,34,398,602
95,0,48,387,613
96,3,42,384,616
97,12,47,387,613
98,0,72,380,620
99,0,48,367,633
100,0,53,359,641
101,0,43,358,642
102,0,47,348,652
103,15,30,338,662
104,20,49,356,644
105,0,90,364,636
106,0,66,364,636
107,0,40,364,636
108,0,40,352,648
109,0,57,353,647
110,15,38,356,644
111,13,35,364,636
112,11,71,366,634
113,0,69,365,635
114,0,47,343,657
115,0,54,355,645
116,0,64,359,641
117,2,39,356,644
118,10,37,369,631
119,0,62,386,614
120,3,49,360,640
121,3,54,369,631
122,0,72,388,612
123,0,49,363,637
124,4,59,383,617
125,10,28,378,622
126,13,66,387,613
127,3,64,395,605
128,0,72,415,585
129,0,43,400,600
130,0,46,370,630
131,0,49,369,631
132,5,36,365,635
133,29,36,355,645
134,23,56,352,648
135,8,69,357,643
136,1,65,342,658
137,0,71,338,662
138,16,53,342,658
139,0,46,353,647
140,36,55,360,640
141,18,59,370,630
142,19,56,368,632
143,3,55,372,628
144,0,74,370,630
145,1,45,341,659
146,7,44,355,645
147,9,39,356,644
148,28,46,333,667
149,47,44,325,675
150,0,81,379,621
151,0,87,379,621
152,0,68,344,656
153,11,45,346,654
154,5,44,363,637
155,10,62,377,623
156,48,41,354,646
157,7,67,388,612
158,12,79,374,626
159,1,64,351,649
160,4,62,354,646
161,0,42,354,646
162,0,35,336,664
163,31,38,317,683
164,35,42,335,665
165,4,69,355,645
166,0,91,362,638
167,0,74,364,636
168,4,35,336,664
169,26,37,330,670
170,36,56,353,647
171,30,72,361,639
172,2,92,395,605
173,0,60,372,628
174,0,58,349,651
175,0,42,342,658
176,27,50,347,653
177,15,44,360,640
178,12,66,363,637
179,11,65,345,655
180,2,67,363,637
181,2,69,378,622
182,0,41,359,641
183,4,45,348,652
184,22,28,344,656
185,22,56,382,618
186,11,86,381,619
187,28,60,354,646
188,17,69,350,650
189,0,79,364,636
190,0,59,363,637
191,15,25,355,645
192,0,51,379,621
193,13,40,346,654
194,27,55,342,658
195,8,94,395,605
196,6,60,372,628
197,9,55,352,648
198,12,43,340,660
199,11,40,349,651
200,17,62,359,641
201,31,48,338,662
202,21,57,344,656
203,9,81,348,652
204,5,79,331,669
205,11,53,340,660
206,14,49,350,650
207,0,54,351,649
208,36,48,339,661
209,62,26,323,677
210,52,66,336,664
211,19,108,363,637
212,3,118,362,638
213,8,75,344,656
214,8,44,347,653
215,5,54,346,654
216,13,43,354,646
217,21,45,366,634
218,25,51,369,631
219,4,68,383,617
220,0,70,335,665
221,13,37,301,699
222,13,51,321,679
223,5,52,319,681
224,28,42,311,689
225,30,29,297,703
226,21,62,313,687
227,14,100,338,662
228,8,113,352,648
229,14,68,372,628
230,9,45,379,621
231,20,62,383,617
