0,16,0,16
1,10,0,10
2,13,0,13
3,11,0,11
4,14,1,15
5,7,1,8
6,9,0,9
7,12,0,12
8,5,1,6
9,8,2,10
10,11,0,11
11,8,0,8
12,15,0,15
13,12,1,13
14,7,3,10
15,15,2,17
16,12,3,15
17,13,0,13
18,14,1,15
19,11,1,12
20,13,3,16
21,14,0,14
22,12,1,13
23,10,2,12
24,5,3,8
25,11,4,15
26,7,1,8
27,15,4,19
28,9,2,11
29,10,1,11
30,7,1,8
31,7,2,9
32,6,0,6
33,9,3,12
34,4,2,6
35,6,0,6
36,9,4,13
37,9,2,11
38,11,4,15
39,6,0,6
40,7,2,9
41,12,3,15
42,5,2,7
43,9,1,10
44,7,5,12
45,10,4,14
46,4,3,7
47,11,6,17
48,8,1,9
49,8,2,10
50,7,4,11
51,9,5,14
52,7,3,10
53,6,4,10
54,6,6,12
55,8,5,13
56,10,4,14
57,11,4,15
58,9,4,13
59,7,5,12
60,7,6,13
61,2,7,9
62,10,4,14
63,7,3,10
64,8,2,10
65,5,4,9
66,9,4,13
67,9,6,15
68,4,4,8
69,13,6,19
70,2,6,8
71,4,5,9
72,4,5,9
73,3,5,8
74,5,8,13
75,7,7,14
76,7,6,13
77,13,5,18
78,8,8,16
79,7,8,15
80,8,7,15
81,9,5,14
82,3,4,7
83,11,8,19
84,3,6,9
85,7,8,15
86,3,8,11
87,6,8,14
88,4,5,9
89,2,6,8
90,8,9,17
91,6,12,18
92,5,9,14
93,4,11,15
94,6,7,13
95,3,10,13
96,3,5,8
97,5,6,11
98,3,8,11
99,1,10,11
100,5,9,14
101,6,9,15
102,6,8,14
103,2,10,12
104,4,9,13
105,8,5,13
106,5,7,12
107,5,5,10
108,2,4,6
109,3,9,12
110,5,10,15
111,1,10,11
112,3,6,9
113,1,10,11
114,4,8,12
115,3,13,16
116,2,8,10
117,3,10,13
118,1,13,14
119,3,10,13
120,0,13,13
121,3,10,13
122,4,12,16
123,1,8,9
124,1,6,7
125,3,10,13
126,1,10,11
127,2,5,7
128,1,10,11
129,1,14,15
130,3,10,13
131,2,11,13
132,1,17,18
133,1,11,12
134,0,17,17
135,2,12,14
136,1,10,11
137,2,10,12
138,1,12,13
139,1,9,10
140,2,12,14
141,1,13,14
142,1,10,11
143,1,11,12
144,0,16,16
145,0,13,13
146,0,11,11
147,0,15,15
148,0,12,12
149,0,14,14
