t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,10,10,990
8,0,23,33,967
9,0,10,43,957
10,0,7,50,950
11,0,14,64,936
12,0,14,78,922
13,0,9,87,913
14,0,10,87,913
15,0,10,96,904
16,0,9,75,925
17,0,9,78,922
18,0,9,72,928
19,0,11,75,925
20,0,12,75,925
21,0,20,86,914
22,0,9,81,919
23,0,15,90,910
24,0,33,113,887
25,0,29,136,864
26,0,21,143,857
27,0,18,152,848
28,0,23,152,848
29,0,23,165,835
30,0,18,167,833
31,0,19,176,824
32,0,16,144,856
33,0,23,149,851
34,0,24,153,847
35,0,30,168,832
36,0,18,156,844
37,0,25,166,834
38,0,22,170,830
39,0,29,183,817
40,0,48,206,794
41,0,24,210,790
42,0,26,200,800
43,0,30,213,787
44,0,32,220,780
45,0,21,221,779
46,0,27,213,787
47,0,33,225,775
48,0,30,211,789
49,0,37,225,775
50,0,32,221,779
51,0,30,232,768
52,0,26,228,772
53,0,38,241,759
54,0,32,241,759
55,0,25,234,766
56,0,52,248,752
57,0,38,258,742
58,0,30,253,747
59,0,23,253,747
60,0,38,249,751
61,0,37,255,745
62,0,35,261,739
63,0,45,283,717
64,0,36,260,740
65,0,36,268,732
66,0,33,270,730
67,0,44,289,711
68,0,41,285,715
69,0,31,285,715
70,0,33,270,730
71,0,36,273,727
72,0,56,290,710
73,0,40,300,700
74,0,36,287,713
75,0,39,288,712
76,0,42,294,706
77,0,51,316,684
78,0,42,318,682
79,0,44,335,665
80,0,36,312,688
81,0,47,321,679
82,0,46,323,677
83,0,36,325,675
84,0,45,316,684
85,0,38,315,685
86,0,37,305,695
87,0,35,304,696
88,0,59,313,687
89,0,51,322,678
90,0,43,323,677
91,0,50,333,667
92,0,48,337,663
93,0,47,353,647
94,0,41,353,647
95,0,57,379,621
96,0,50,360,640
97,0,41,357,643
98,0,49,350,650
99,0,43,355,645
100,0,40,343,657
101,0,38,342,658
102,0,39,323,677
103,0,45,317,683
104,0,66,339,661
105,0,58,352,648
106,0,45,349,651
107,0,46,358,642
108,2,44,358,642
109,3,59,384,616
110,0,62,393,607
111,0,51,405,595
112,0,51,378,622
113,0,48,380,620
114,0,44,373,627
115,0,45,381,619
116,10,30,351,649
117,0,58,357,643
118,0,53,345,655
119,0,53,346,654
120,0,69,362,638
121,0,54,375,625
122,0,44,370,630
123,0,58,393,607
124,0,60,408,592
125,0,51,419,581
126,0,59,413,587
127,8,48,422,578
128,0,56,402,598
129,0,55,404,596
130,0,40,382,618
131,0,54,385,615
132,0,41,369,631
133,0,53,372,628
134,0,55,366,634
135,0,47,372,628
136,0,70,387,613
137,0,68,412,588
138,0,56,411,589
139,0,49,412,588
140,0,59,422,578
141,1,52,433,567
142,0,55,427,573
143,0,52,440,560
144,0,46,397,603
145,0,65,403,597
146,0,54,403,597
147,0,58,413,587
148,0,38,390,610
149,0,51,397,603
150,0,54,388,612
151,0,62,410,590
152,0,81,426,574
153,0,60,429,571
154,8,46,415,585
155,2,58,427,573
156,0,63,436,564
157,6,51,444,556
158,0,59,429,571
159,0,66,438,562
160,0,59,417,583
161,0,64,423,577
162,0,48,423,577
163,0,54,435,565
164,2,37,406,594
165,0,65,426,574
166,0,66,414,586
167,0,50,411,589
168,0,78,424,576
169,0,61,434,566
170,0,42,420,580
171,0,49,423,577
172,1,62,430,570
173,0,71,449,551
174,4,64,447,553
175,0,64,463,537
176,0,58,436,564
177,3,60,444,556
178,2,49,445,555
179,0,70,469,531
180,0,47,428,572
181,0,51,423,577
182,0,65,419,581
183,3,49,418,582
184,1,74,428,572
185,4,60,434,566
186,0,47,415,585
187,0,72,426,574
188,1,73,454,546
189,0,63,467,533
190,4,57,455,545
191,2,59,475,525
192,0,61,455,545
193,4,69,469,531
194,9,51,454,546
195,7,63,453,547
196,18,41,412,588
197,12,64,419,581
198,18,69,411,589
199,5,71,425,575
200,0,98,424,576
201,2,86,444,556
202,0,62,455,545
203,13,53,456,544
204,27,55,465,535
205,17,81,491,509
206,24,66,477,523
207,15,89,507,493
208,23,82,458,542
209,30,71,439,561
210,32,51,416,584
211,36,66,426,574
212,37,47,417,583
213,31,68,421,579
214,54,60,382,618
215,78,62,370,630
216,143,50,343,657
217,144,78,360,640
218,160,70,350,650
219,196,40,321,679
220,199,44,315,685
221,229,50,312,688
222,285,27,278,722
223,303,44,280,720
224,333,47,267,733
225,365,41,248,752
226,385,35,233,767
227,402,43,232,768
228,419,22,211,789
229,452,19,207,793
230,460,26,214,786
231,460,42,221,779
