t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,52,52,948
8,0,75,127,873
9,0,30,157,843
10,0,29,186,814
11,0,22,208,792
12,0,36,244,756
13,0,33,277,723
14,0,42,267,733
15,0,44,298,702
16,0,29,246,754
17,0,22,243,757
18,0,21,233,767
19,0,17,222,778
20,0,27,214,786
21,0,41,219,781
22,0,25,204,796
23,0,25,186,814
24,0,63,228,772
25,0,44,249,751
26,0,44,279,721
27,0,44,299,701
28,0,32,279,721
29,0,37,299,701
30,0,42,314,686
31,0,29,315,685
32,0,26,273,727
33,0,27,257,743
34,0,31,240,760
35,0,51,261,739
36,0,34,255,745
37,0,34,255,745
38,0,36,255,745
39,0,35,254,746
40,0,66,298,702
41,0,44,315,685
42,0,37,298,702
43,0,46,312,688
44,3,39,310,690
45,0,47,329,671
46,4,53,340,660
47,0,43,349,651
48,0,34,314,686
49,0,55,327,673
50,0,45,329,671
51,0,38,324,676
52,0,45,327,673
53,0,31,316,684
54,0,52,324,676
55,0,42,324,676
56,0,64,327,673
57,0,48,339,661
58,1,45,341,659
59,0,34,337,663
60,0,39,335,665
61,0,32,326,674
62,0,29,307,693
63,0,37,307,693
64,0,40,279,721
65,0,28,258,742
66,0,30,248,752
67,0,34,247,753
68,0,36,255,745
69,0,39,259,741
70,0,45,270,730
71,0,36,265,735
72,0,60,290,710
73,0,51,318,682
74,0,39,319,681
75,0,28,313,687
76,0,28,300,700
77,0,36,301,699
78,0,55,314,686
79,0,44,317,683
80,0,28,286,714
81,0,40,276,724
82,0,45,292,708
83,0,39,301,699
84,0,48,314,686
85,0,43,306,694
86,0,58,322,678
87,0,48,333,667
88,0,52,345,655
89,0,40,349,651
90,0,25,326,674
91,0,37,322,678
92,0,41,321,679
93,0,44,312,688
94,0,38,300,700
95,0,48,308,692
96,0,45,302,698
97,0,39,305,695
98,0,49,320,680
99,0,38,319,681
100,0,50,328,672
101,0,39,330,670
102,0,46,328,672
103,0,31,306,694
104,0,47,311,689
105,0,47,317,683
106,2,45,316,684
107,3,47,324,676
108,0,38,315,685
109,0,62,336,664
110,0,52,352,648
111,0,55,372,628
112,0,42,357,643
113,0,34,338,662
114,0,46,342,658
115,0,40,349,651
116,0,39,337,663
117,0,41,321,679
118,0,52,319,681
119,0,54,322,678
120,0,66,352,648
121,0,49,361,639
122,0,37,353,647
123,0,54,372,628
124,4,41,373,627
125,6,54,388,612
126,0,50,372,628
127,1,56,366,634
128,0,49,355,645
129,0,37,347,653
130,0,45,343,657
131,0,31,326,674
132,0,34,314,686
133,0,50,324,676
134,0,60,338,662
135,4,50,327,673
136,2,62,344,656
137,4,63,368,632
138,11,39,367,633
139,5,61,395,605
140,5,48,388,612
141,0,56,387,613
142,2,56,378,622
143,8,56,387,613
144,0,48,367,633
145,0,40,348,652
146,0,43,339,661
147,0,57,354,646
148,0,51,364,636
149,0,55,370,630
150,0,63,373,627
151,0,68,397,603
152,0,64,421,579
153,5,76,458,542
154,2,49,449,551
155,2,56,446,554
156,0,49,442,558
157,0,64,449,551
158,8,48,429,571
159,0,50,417,583
160,0,39,374,626
161,1,50,363,637
162,3,53,368,632
163,0,61,379,621
164,0,59,383,617
165,0,62,390,610
166,0,71,418,582
167,3,74,449,551
168,3,68,463,537
169,4,66,474,526
170,0,49,468,532
171,3,61,469,531
172,1,46,452,548
173,0,57,443,557
174,4,46,413,587
175,1,67,414,586
176,2,67,410,590
177,6,58,409,591
178,2,64,419,581
179,3,61,427,573
180,2,68,452,548
181,13,58,452,548
182,6,75,470,530
183,4,78,472,528
184,6,67,467,533
185,4,72,480,520
186,3,50,463,537
187,1,52,451,549
188,5,40,427,573
189,0,77,442,558
190,7,62,423,577
191,6,62,431,569
192,2,73,426,574
193,8,52,415,585
194,11,53,422,578
195,20,48,416,584
196,2,84,453,547
197,16,65,421,579
198,18,67,425,575
199,25,69,434,566
200,29,64,430,570
201,30,65,434,566
202,38,55,432,568
203,47,68,433,567
204,64,49,407,593
205,78,56,406,594
206,72,69,394,606
207,93,53,380,620
208,105,63,385,615
209,103,66,380,620
210,145,47,365,635
211,169,36,335,665
212,178,53,341,659
213,197,54,333,667
214,207,54,320,680
215,228,49,310,690
216,222,52,328,672
217,256,33,308,692
218,286,29,295,705
219,283,56,314,686
220,280,52,303,697
221,320,35,274,726
222,372,24,243,757
223,385,26,222,778
224,405,22,204,796
225,408,31,203,797
226,415,35,197,803
227,427,27,183,817
228,465,23,177,823
229,489,26,179,821
230,490,39,193,807
231,497,37,201,799
