t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,5,5,995
8,0,0,5,995
9,0,3,8,992
10,0,1,9,991
11,0,0,9,991
12,0,0,9,991
13,0,0,9,991
14,0,0,4,996
15,0,0,4,996
16,0,1,2,998
17,0,2,3,997
18,0,2,5,995
19,0,1,6,994
20,0,1,7,993
21,0,1,8,992
22,0,0,8,992
23,0,0,7,993
24,0,2,7,993
25,0,0,5,995
26,0,1,5,995
27,0,0,4,996
28,0,0,3,997
29,0,1,4,996
30,0,0,4,996
31,0,1,3,997
32,0,1,4,996
33,0,1,4,996
34,0,0,4,996
35,0,0,4,996
36,0,1,4,996
37,0,2,6,994
38,0,2,7,993
39,0,3,9,991
40,0,0,8,992
41,0,2,10,990
42,0,0,10,990
43,0,3,12,988
44,0,2,12,988
45,0,1,11,989
46,0,0,8,992
47,0,1,9,991
48,0,2,9,991
49,0,1,10,990
50,0,1,8,992
51,0,1,7,993
52,0,4,10,990
53,0,0,10,990
54,0,1,10,990
55,0,3,11,989
56,0,1,11,989
57,0,0,10,990
58,0,2,11,989
59,0,0,7,993
60,0,1,8,992
61,0,0,7,993
62,0,1,5,995
63,0,1,5,995
64,0,2,7,993
65,0,0,5,995
66,0,1,6,994
67,0,4,9,991
68,0,1,10,990
69,0,0,9,991
70,0,1,9,991
71,0,2,9,991
72,0,1,10,990
73,0,3,12,988
74,0,0,8,992
75,0,1,8,992
76,0,0,8,992
77,0,3,10,990
78,0,0,8,992
79,0,0,7,993
80,0,0,4,996
81,0,1,5,995
82,0,1,5,995
83,0,1,6,994
84,0,1,4,996
85,0,0,4,996
86,0,0,4,996
87,0,0,4,996
88,0,1,4,996
89,0,1,4,996
90,0,1,4,996
91,0,0,3,997
92,0,1,4,996
93,0,0,4,996
94,0,0,4,996
95,0,1,4,996
96,0,0,3,997
97,0,1,3,997
98,0,1,4,996
99,0,1,4,996
100,0,0,4,996
101,0,1,5,995
102,0,1,5,995
103,0,4,9,991
104,0,0,8,992
105,0,1,8,992
106,0,1,8,992
107,0,1,9,991
108,0,0,8,992
109,0,0,7,993
110,0,0,3,997
111,0,2,5,995
112,0,0,4,996
113,0,2,5,995
114,0,1,5,995
115,0,0,5,995
116,0,2,7,993
117,0,1,8,992
118,0,1,7,993
119,0,0,7,993
120,0,0,5,995
121,0,2,6,994
122,0,1,7,993
123,0,1,6,994
124,0,1,6,994
125,0,2,7,993
126,0,0,7,993
127,0,3,10,990
128,0,0,8,992
129,0,1,8,992
130,0,0,7,993
131,0,1,7,993
132,0,1,6,994
133,0,1,7,993
134,0,2,6,994
135,0,1,7,993
136,0,1,7,993
137,0,2,9,991
138,0,1,9,991
139,0,0,8,992
140,0,0,7,993
141,0,0,5,995
142,0,0,4,996
143,0,2,5,995
144,0,0,3,997
145,0,0,2,998
146,0,1,3,997
147,0,3,6,994
148,0,0,6,994
149,0,0,6,994
150,0,2,6,994
151,0,1,7,993
152,0,2,9,991
153,0,2,10,990
154,0,1,8,992
155,0,1,9,991
156,0,0,9,991
157,0,1,8,992
158,0,2,9,991
159,0,1,8,992
160,0,1,7,993
161,0,1,7,993
162,0,0,6,994
163,0,0,6,994
164,0,1,6,994
165,0,1,5,995
166,0,0,4,996
167,0,2,5,995
168,0,0,4,996
169,0,0,4,996
170,0,1,5,995
171,0,1,5,995
172,0,1,5,995
173,0,1,6,994
174,0,3,7,993
175,0,0,7,993
176,0,0,7,993
177,0,1,7,993
178,0,1,7,993
179,0,0,6,994
180,0,0,5,995
181,0,0,2,998
182,0,1,3,997
183,0,1,4,996
184,0,0,3,997
185,0,1,3,997
186,0,1,4,996
187,0,0,4,996
188,0,1,5,995
189,0,1,5,995
190,0,2,6,994
191,0,0,6,994
192,0,1,6,994
193,0,0,5,995
194,0,2,7,993
195,0,0,6,994
196,0,4,9,991
197,0,0,7,993
198,0,0,7,993
199,0,1,7,993
200,0,0,7,993
201,0,1,6,994
202,0,0,6,994
203,0,0,2,998
204,0,0,2,998
205,0,0,2,998
206,0,1,2,998
207,0,2,4,996
208,0,0,3,997
209,0,1,4,996
210,0,1,5,995
211,0,1,6,994
212,0,0,6,994
213,0,1,6,994
214,0,2,6,994
215,0,0,6,994
216,0,1,6,994
217,0,0,5,995
218,0,1,5,995
219,0,0,5,995
220,0,0,4,996
221,0,2,4,996
222,0,0,4,996
223,0,2,5,995
224,0,1,6,994
225,0,1,6,994
226,0,0,6,994
227,0,0,6,994
228,0,3,7,993
229,0,0,7,993
230,0,1,6,994
231,0,1,6,994
