t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,55,55,945
8,0,51,106,894
9,0,11,117,883
10,0,28,145,855
11,0,17,162,838
12,1,19,181,819
13,5,29,210,790
14,0,38,192,808
15,0,26,209,791
16,0,18,171,829
17,0,12,162,838
18,0,16,155,845
19,0,18,160,840
20,0,11,152,848
21,0,29,144,856
22,0,21,137,863
23,0,19,132,868
24,1,45,162,838
25,3,15,163,837
26,3,26,170,830
27,0,29,186,814
28,3,28,184,816
29,3,25,186,814
30,0,25,192,808
31,0,24,186,814
32,0,23,171,829
33,0,27,187,813
34,4,25,180,820
35,6,23,175,825
36,3,33,185,815
37,7,33,188,812
38,3,32,197,803
39,0,30,192,808
40,2,39,199,801
41,0,31,209,791
42,1,37,220,780
43,1,23,219,781
44,0,28,217,783
45,2,28,217,783
46,2,25,219,781
47,3,32,225,775
48,3,25,200,800
49,2,36,208,792
50,2,35,210,790
51,3,34,215,785
52,0,28,217,783
53,0,33,218,782
54,0,23,217,783
55,0,33,221,779
56,16,33,224,776
57,2,41,232,768
58,9,41,218,782
59,5,36,232,768
60,3,40,230,770
61,0,41,245,755
62,0,33,244,756
63,7,32,243,757
64,8,38,251,749
65,8,43,262,738
66,5,40,258,742
67,4,40,259,741
68,0,34,253,747
69,0,24,234,766
70,4,29,232,768
71,2,35,230,770
72,2,40,234,766
73,3,26,223,777
74,2,42,228,772
75,3,34,236,764
76,3,41,244,756
77,7,47,257,743
78,9,37,266,734
79,15,38,263,737
80,4,62,285,715
81,10,50,295,705
82,1,43,288,712
83,1,42,291,709
84,3,40,292,708
85,9,26,273,727
86,9,33,275,725
87,4,42,263,737
88,11,39,249,751
89,2,50,257,743
90,2,50,261,739
91,5,32,255,745
92,5,39,261,739
93,8,41,269,731
94,14,43,284,716
95,8,55,292,708
96,7,51,288,712
97,7,52,299,701
98,14,32,285,715
99,4,41,291,709
100,10,48,286,714
101,5,39,281,719
102,3,43,275,725
103,7,47,274,726
104,7,43,270,730
105,12,32,260,740
106,18,42,277,723
107,28,39,266,734
108,20,53,274,726
109,24,72,288,712
110,22,71,297,703
111,15,77,309,691
112,18,65,317,683
113,6,55,331,669
114,21,48,322,678
115,14,55,341,659
116,19,55,342,658
117,35,40,321,679
118,16,58,314,686
119,23,59,304,696
120,12,65,303,697
121,15,58,291,709
122,19,42,283,717
123,17,46,290,710
124,28,47,284,716
125,45,47,279,721
126,42,62,291,709
127,46,72,294,706
128,47,91,312,688
129,56,82,311,689
130,65,68,311,689
131,38,85,336,664
132,39,90,343,657
133,49,92,351,649
134,46,98,365,635
135,42,83,361,639
136,49,71,346,654
137,44,90,364,636
138,48,74,348,652
139,54,69,345,655
140,43,77,349,651
141,34,93,346,654
142,36,96,333,667
143,48,81,322,678
144,40,69,330,670
145,48,66,324,676
146,62,70,305,695
147,54,85,323,677
148,63,78,325,675
149,51,95,331,669
150,76,81,312,688
151,93,87,305,695
152,75,87,307,693
153,63,96,335,665
154,67,107,341,659
155,63,107,339,661
156,67,102,341,659
157,66,103,356,644
158,76,91,350,650
159,80,90,346,654
160,87,81,332,668
161,64,98,352,648
162,59,95,345,655
163,76,91,336,664
164,72,79,319,681
165,95,69,304,696
166,101,84,308,692
167,114,74,301,699
168,111,88,305,695
169,104,99,313,687
170,110,96,308,692
171,124,112,312,688
172,128,103,319,681
173,137,91,314,686
174,129,98,326,674
175,119,103,343,657
176,139,83,327,673
177,145,89,334,666
178,151,86,339,661
179,145,96,336,664
180,160,70,308,692
181,159,80,307,693
182,161,72,291,709
183,156,85,294,706
184,174,79,281,719
185,169,76,273,727
186,165,85,277,723
187,179,89,281,719
188,204,91,276,724
189,204,106,289,711
190,212,104,300,700
191,226,100,299,701
192,231,104,294,706
193,239,95,281,719
194,253,76,272,728
195,257,85,290,710
196,271,75,284,716
197,273,65,278,722
198,275,63,290,710
199,282,49,266,734
200,301,44,244,756
201,323,43,229,771
202,329,39,210,790
203,321,55,207,793
204,320,64,205,795
205,332,59,192,808
206,344,55,188,812
207,375,50,185,815
208,391,43,178,822
209,413,42,177,823
210,434,29,167,833
211,438,32,164,836
212,450,39,164,836
213,470,37,152,848
214,474,40,150,850
215,479,42,155,845
216,472,48,160,840
217,484,42,157,843
218,497,28,152,848
219,497,29,152,848
220,507,26,147,853
221,520,31,151,849
222,523,29,143,857
223,531,32,136,864
224,536,29,128,872
225,546,26,122,878
226,559,24,119,881
227,564,28,116,884
228,557,26,114,886
229,562,29,111,889
230,569,30,110,890
231,580,31,104,896
