0,3,0,3
1,5,0,5
2,2,0,2
3,7,0,7
4,2,0,2
5,3,1,4
6,3,1,4
7,3,0,3
8,4,0,4
9,4,0,4
10,5,1,6
11,2,1,3
12,7,0,7
13,3,2,5
14,5,2,7
15,3,0,3
16,5,1,6
17,7,1,8
18,4,0,4
19,1,2,3
20,1,2,3
21,4,2,6
22,4,1,5
23,1,1,2
24,4,0,4
25,2,1,3
26,4,1,5
27,3,0,3
28,1,2,3
29,4,3,7
30,2,4,6
31,2,1,3
32,2,2,4
33,4,2,6
34,0,1,1
35,1,4,5
36,1,3,4
37,3,5,8
38,2,2,4
39,2,3,5
40,4,3,7
41,1,3,4
42,0,4,4
43,0,2,2
44,2,4,6
45,2,2,4
46,2,5,7
47,1,6,7
48,1,2,3
49,1,3,4
50,0,2,2
51,0,3,3
52,0,1,1
53,1,4,5
54,0,3,3
55,2,7,9
56,0,3,3
57,0,4,4
58,1,4,5
59,0,2,2
60,0,5,5
61,1,6,7
62,0,2,2
63,0,8,8
64,0,4,4
