t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,36,36,964
8,0,26,62,938
9,0,9,71,929
10,0,10,81,919
11,0,10,91,909
12,0,19,110,890
13,0,14,124,876
14,0,17,105,895
15,0,18,120,880
16,0,13,102,898
17,0,10,106,894
18,0,9,102,898
19,0,11,98,902
20,0,13,97,903
21,0,9,89,911
22,0,13,82,918
23,0,11,80,920
24,0,13,83,917
25,0,13,87,913
26,0,13,88,912
27,0,9,86,914
28,0,9,83,917
29,0,9,81,919
30,0,20,90,910
31,0,18,97,903
32,0,12,91,909
33,0,11,89,911
34,0,18,99,901
35,0,8,100,900
36,0,7,96,904
37,0,13,91,909
38,0,10,83,917
39,0,10,80,920
40,0,17,87,913
41,0,12,85,915
42,0,13,85,915
43,0,12,90,910
44,0,8,88,912
45,0,18,93,907
46,0,11,95,905
47,0,16,98,902
48,0,16,96,904
49,0,12,102,898
50,0,11,94,906
51,0,11,98,902
52,0,13,95,905
53,0,10,92,908
54,0,15,93,907
55,0,9,84,916
56,0,9,80,920
57,0,12,83,917
58,0,15,87,913
59,0,7,81,919
60,0,13,81,919
61,0,18,87,913
62,0,10,88,912
63,0,6,87,913
64,0,12,84,916
65,0,11,81,919
66,0,9,83,917
67,0,7,74,926
68,0,13,74,926
69,0,9,71,929
70,0,16,80,920
71,0,15,86,914
72,0,12,84,916
73,0,13,88,912
74,0,17,99,901
75,0,11,98,902
76,0,9,98,902
77,0,7,90,910
78,0,14,90,910
79,0,14,89,911
80,0,13,87,913
81,0,9,80,920
82,0,14,84,916
83,0,12,86,914
84,0,16,94,906
85,0,12,95,905
86,0,9,86,914
87,0,12,89,911
88,0,19,97,903
89,0,14,99,901
90,0,15,99,901
91,0,14,100,900
92,0,10,99,901
93,0,9,95,905
94,0,14,99,901
95,0,12,95,905
96,0,10,91,909
97,0,8,79,921
98,0,13,82,918
99,0,14,85,915
100,0,11,86,914
101,0,13,86,914
102,0,13,84,916
103,0,18,93,907
104,0,11,96,904
105,0,9,94,906
106,0,11,92,908
107,0,13,89,911
108,0,14,95,905
109,0,10,90,910
110,0,13,86,914
111,0,10,86,914
112,0,22,95,905
113,0,8,93,907
114,0,15,97,903
115,0,9,90,910
116,0,10,89,911
117,0,8,84,916
118,0,15,93,907
119,0,10,85,915
120,0,11,81,919
121,0,11,76,924
122,0,13,82,918
123,0,14,83,917
124,0,12,88,912
125,0,17,94,906
126,0,14,96,904
127,0,7,91,909
128,0,11,90,910
129,0,8,86,914
130,0,15,90,910
131,0,8,81,919
132,0,10,77,923
133,0,11,72,928
134,0,10,74,926
135,0,16,82,918
136,0,13,85,915
137,0,22,95,905
138,0,10,94,906
139,0,12,95,905
140,0,9,94,906
141,0,15,102,898
142,0,8,96,904
143,0,13,94,906
144,0,11,87,913
145,0,11,81,919
146,0,8,80,920
147,0,16,83,917
148,0,10,86,914
149,0,13,84,916
150,0,13,89,911
151,0,13,87,913
152,0,10,88,912
153,0,13,91,909
154,0,12,88,912
155,0,14,90,910
156,0,14,92,908
157,0,17,96,904
158,0,14,99,901
159,0,19,106,894
160,0,12,108,892
161,0,12,106,894
162,0,16,112,888
163,0,12,107,893
164,0,10,101,899
165,0,14,99,901
166,0,9,87,913
167,0,12,89,911
168,0,9,83,917
169,0,10,81,919
170,0,13,79,921
171,0,11,81,919
172,0,11,79,921
173,0,12,79,921
174,0,13,83,917
175,0,14,91,909
176,0,10,86,914
177,0,15,89,911
178,0,13,90,910
179,0,12,93,907
180,0,11,91,909
181,0,11,92,908
182,0,13,92,908
183,0,18,97,903
184,0,14,93,907
185,0,11,92,908
186,0,14,97,903
187,0,12,95,905
188,0,13,99,901
189,0,14,100,900
190,0,13,97,903
191,0,9,92,908
192,0,13,94,906
193,0,9,91,909
194,0,12,88,912
195,0,18,90,910
196,0,13,89,911
197,0,8,86,914
198,0,10,86,914
199,0,8,80,920
200,0,14,88,912
201,0,10,86,914
202,0,15,83,917
203,0,12,79,921
204,0,15,88,912
205,0,17,93,907
206,0,14,101,899
207,0,19,103,897
208,0,6,101,899
209,0,8,97,903
210,0,17,100,900
211,0,13,100,900
212,0,15,95,905
213,0,10,93,907
214,0,11,85,915
215,0,13,90,910
216,0,18,97,903
217,0,11,96,904
218,0,7,91,909
219,0,18,90,910
220,0,15,98,902
221,0,11,94,906
222,0,9,94,906
223,0,17,91,909
224,0,14,96,904
225,0,13,101,899
226,0,11,98,902
227,0,9,89,911
228,0,15,93,907
229,0,12,93,907
230,0,12,95,905
231,0,9,85,915
