t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,139,139,861
8,41,108,247,753
9,39,28,275,725
10,57,35,296,704
11,85,28,317,683
12,118,16,331,669
13,55,108,428,572
14,149,27,303,697
15,109,71,327,673
16,164,25,232,768
17,152,33,243,757
18,171,13,222,778
19,166,28,228,772
20,166,26,217,783
21,245,33,215,785
22,240,40,206,794
23,253,34,198,802
24,318,31,182,818
25,323,25,175,825
26,342,24,165,835
27,353,25,163,837
28,380,15,149,851
29,384,31,158,842
30,425,16,140,860
31,443,24,136,864
32,472,14,130,870
33,477,27,142,858
34,516,15,122,878
35,523,21,124,876
36,540,14,109,891
37,558,19,114,886
38,564,15,109,891
39,582,17,103,897
40,595,9,94,906
41,595,20,99,901
42,619,14,92,908
43,634,17,90,910
44,654,7,83,917
45,659,8,78,922
46,667,15,80,920
47,683,8,72,928
48,690,8,70,930
49,700,13,70,930
50,715,10,64,936
51,734,4,54,946
52,744,9,59,941
53,745,6,50,950
54,749,8,49,951
55,757,11,53,947
56,766,9,51,949
57,769,13,57,943
58,776,4,54,946
59,776,9,56,944
60,785,9,54,946
61,798,4,52,948
62,803,8,52,948
63,807,12,52,948
64,812,9,44,956
65,817,8,47,953
66,825,7,46,954
67,828,6,44,956
68,833,5,39,961
69,832,9,41,959
70,839,5,37,963
71,847,5,35,965
72,850,6,34,966
73,851,6,33,967
74,857,3,31,969
75,861,6,32,968
76,864,4,30,970
77,873,2,29,971
78,877,4,26,974
79,884,4,24,976
80,883,4,23,977
81,882,5,25,975
82,888,0,21,979
83,890,5,24,976
84,894,1,22,978
85,893,2,22,978
86,893,7,26,974
87,897,5,25,975
88,902,3,22,978
89,904,5,27,973
90,905,5,29,971
91,904,9,32,968
92,906,3,32,968
93,911,2,29,971
94,910,4,31,969
95,913,3,28,972
96,918,1,25,975
97,919,1,23,977
98,920,2,21,979
99,926,3,17,983
100,928,1,16,984
101,932,1,16,984
102,932,1,14,986
103,936,1,14,986
104,938,0,12,988
105,942,3,14,986
106,943,2,14,986
107,944,2,13,987
108,947,2,13,987
109,952,1,14,986
110,952,0,13,987
111,952,1,14,986
112,950,2,14,986
113,953,3,14,986
114,956,1,12,988
115,958,3,13,987
116,960,4,16,984
117,961,4,19,981
118,961,1,18,982
119,962,0,15,985
120,961,0,14,986
121,962,0,14,986
122,963,1,13,987
123,962,3,15,985
124,965,0,11,989
125,970,0,9,991
126,970,2,11,989
127,970,3,12,988
128,972,1,12,988
129,973,3,14,986
130,974,1,13,987
131,976,0,13,987
132,977,0,13,987
133,976,1,14,986
134,975,1,13,987
135,976,0,12,988
136,977,0,10,990
137,977,0,8,992
138,978,0,8,992
139,975,3,11,989
140,977,0,8,992
141,975,0,8,992
142,975,0,7,993
143,975,1,8,992
144,977,2,10,990
145,977,1,11,989
146,978,1,11,989
147,980,1,10,990
148,981,0,10,990
149,982,1,11,989
150,981,0,11,989
151,981,2,11,989
152,981,0,10,990
153,981,2,12,988
154,984,0,9,991
155,985,0,9,991
156,984,1,9,991
157,986,0,8,992
158,986,0,6,994
159,985,0,6,994
160,984,1,7,993
161,985,1,8,992
162,986,0,8,992
163,986,1,9,991
164,986,1,10,990
165,988,1,10,990
166,990,0,9,991
167,989,2,11,989
168,989,0,9,991
169,987,0,9,991
170,988,0,9,991
171,988,0,8,992
172,989,0,8,992
173,989,1,9,991
174,990,0,8,992
175,990,1,8,992
176,992,0,6,994
177,992,0,6,994
178,991,0,6,994
179,991,0,6,994
180,991,0,6,994
181,993,0,6,994
182,993,0,6,994
183,992,1,7,993
184,994,0,6,994
185,995,0,6,994
186,994,0,6,994
187,997,0,6,994
188,997,0,6,994
189,997,0,6,994
190,996,0,6,994
191,996,2,8,992
192,997,0,7,993
193,997,0,7,993
194,997,0,7,993
195,997,0,7,993
196,996,0,7,993
197,996,0,7,993
198,996,0,6,994
199,997,0,6,994
200,997,0,6,994
201,997,0,6,994
202,996,1,7,993
203,997,0,6,994
204,997,0,6,994
205,997,0,6,994
206,998,0,6,994
207,998,0,6,994
208,998,0,6,994
209,998,0,6,994
210,998,0,6,994
211,998,0,6,994
212,998,0,6,994
213,997,0,6,994
214,998,0,6,994
215,997,0,6,994
216,996,1,7,993
217,997,0,6,994
218,997,0,6,994
219,996,1,7,993
220,997,0,6,994
221,997,0,6,994
222,998,0,6,994
223,998,0,6,994
224,998,0,6,994
225,998,0,6,994
226,998,0,6,994
227,998,0,6,994
228,999,0,6,994
229,997,1,7,993
230,998,0,6,994
231,998,0,6,994
