t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,139,139,861
8,0,149,288,712
9,0,26,314,686
10,0,39,353,647
11,0,49,402,598
12,0,37,439,561
13,0,46,485,515
14,0,43,389,611
15,0,37,418,582
16,0,42,303,697
17,0,35,304,696
18,0,25,285,715
19,0,32,273,727
20,0,22,256,744
21,0,101,317,683
22,0,30,304,696
23,0,28,301,699
24,0,131,389,611
25,0,45,400,600
26,0,39,413,587
27,0,61,443,557
28,0,45,388,612
29,0,49,406,594
30,0,48,426,574
31,0,43,427,573
32,0,47,351,649
33,0,38,349,651
34,0,43,343,657
35,0,103,392,608
36,0,33,376,624
37,0,34,369,631
38,0,42,367,633
39,0,47,368,632
40,0,127,447,553
41,0,50,452,548
42,0,48,396,604
43,0,67,428,572
44,0,44,435,565
45,0,49,443,557
46,0,51,449,551
47,0,51,460,540
48,0,60,389,611
49,0,109,451,549
50,0,40,439,561
51,0,45,428,572
52,0,45,432,568
53,0,55,437,563
54,0,37,417,583
55,0,52,415,585
56,0,123,414,586
57,0,51,427,573
58,0,50,435,565
59,0,65,446,554
60,0,49,441,559
61,0,54,453,547
62,0,63,469,531
63,0,124,552,448
64,0,58,484,516
65,0,43,479,521
66,0,49,487,513
67,0,60,478,522
68,0,48,470,530
69,0,49,466,534
70,0,38,374,626
71,0,43,366,634
72,0,129,435,565
73,0,39,425,575
74,0,46,414,586
75,0,79,437,563
76,0,52,442,558
77,0,120,519,481
78,0,61,539,461
79,0,54,554,446
80,0,62,496,504
81,0,63,514,486
82,0,49,508,492
83,0,61,496,504
84,0,49,426,574
85,0,51,427,573
86,0,38,402,598
87,0,36,380,620
88,0,129,434,566
89,0,53,437,563
90,0,52,432,568
91,0,143,519,481
92,0,52,522,478
93,0,51,527,473
94,0,72,567,433
95,0,71,599,401
96,0,62,525,475
97,0,55,530,470
98,0,54,464,536
99,0,55,449,551
100,0,42,437,563
101,0,39,418,582
102,0,41,379,621
103,0,47,365,635
104,0,136,434,566
105,0,119,501,499
106,0,48,495,505
107,0,75,521,479
108,0,60,546,454
109,0,67,567,433
110,0,70,591,409
111,0,67,612,388
112,0,63,473,527
113,0,53,479,521
114,0,47,476,524
115,0,43,440,560
116,0,44,413,587
117,0,52,410,590
118,0,49,382,618
119,0,110,432,568
120,0,129,495,505
121,0,51,500,500
122,0,55,513,487
123,0,91,553,447
124,0,59,564,436
125,0,61,572,428
126,0,71,531,469
127,0,67,561,439
128,0,61,489,511
129,0,42,477,523
130,0,50,463,537
131,0,53,435,565
132,0,46,416,584
133,0,117,477,523
134,0,42,443,557
135,0,40,424,576
136,0,137,506,494
137,0,62,519,481
138,0,53,519,481
139,0,86,552,448
140,0,60,500,500
141,0,60,515,485
142,0,68,540,460
143,0,52,548,452
144,0,66,468,532
145,0,53,469,531
146,0,54,463,537
147,0,121,504,496
148,0,39,479,521
149,0,46,472,528
150,0,48,459,541
151,0,54,449,551
152,0,137,520,480
153,0,59,526,474
154,0,54,460,540
155,0,85,498,502
156,0,56,513,487
157,0,47,510,490
158,0,71,524,476
159,0,63,542,458
160,0,67,466,534
161,0,119,532,468
162,0,47,520,480
163,0,49,493,507
164,0,45,488,512
165,0,60,492,508
166,0,47,466,534
167,0,52,453,547
168,0,139,460,540
169,0,58,472,528
170,0,50,474,526
171,0,72,493,507
172,0,59,497,503
173,0,59,507,493
174,0,75,527,473
175,0,129,611,389
176,0,59,526,474
177,0,47,524,476
178,0,52,531,469
179,0,63,514,486
180,0,44,496,504
181,0,57,493,507
182,0,48,402,598
183,0,50,395,605
184,0,134,469,531
185,0,44,462,538
186,0,53,453,547
187,0,84,485,515
188,0,63,496,504
189,0,124,570,430
190,0,67,584,416
191,0,58,601,399
192,0,64,536,464
193,0,61,545,455
194,0,51,539,461
195,0,60,515,485
196,0,45,433,567
197,0,55,436,564
198,0,45,413,587
199,0,36,387,613
200,0,137,450,550
201,0,57,457,543
202,0,57,455,545
203,0,148,550,450
204,0,55,555,445
205,0,53,562,438
206,0,73,595,405
207,0,72,623,377
208,0,63,545,455
209,0,58,546,454
210,0,52,477,523
211,0,58,459,541
212,0,41,444,556
213,0,41,428,572
214,0,49,394,606
215,0,48,381,619
216,0,141,451,549
217,0,121,521,479
218,0,49,513,487
219,0,77,541,459
220,0,60,565,435
221,0,67,582,418
222,0,72,602,398
223,0,69,623,377
224,0,64,482,518
225,0,56,489,511
226,0,48,487,513
227,0,44,450,550
228,0,44,424,576
229,0,53,421,579
230,0,53,394,606
231,0,112,444,556
