t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,36,36,964
8,0,26,62,938
9,0,9,71,929
10,0,11,82,918
11,0,10,92,908
12,0,19,111,889
13,0,14,125,875
14,0,17,106,894
15,0,18,121,879
16,0,13,103,897
17,0,10,106,894
18,0,9,102,898
19,0,11,98,902
20,0,12,96,904
21,0,10,89,911
22,0,13,82,918
23,0,11,80,920
24,0,13,83,917
25,0,13,87,913
26,0,13,88,912
27,0,8,85,915
28,0,10,84,916
29,0,9,81,919
30,0,20,90,910
31,0,18,97,903
32,0,12,91,909
33,0,11,89,911
34,0,18,100,900
35,0,8,100,900
36,0,6,95,905
37,0,14,91,909
38,0,10,83,917
39,0,10,80,920
40,0,17,87,913
41,0,13,86,914
42,0,13,86,914
43,0,12,92,908
44,0,8,89,911
45,0,18,94,906
46,0,11,96,904
47,0,17,100,900
48,0,15,96,904
49,0,13,103,897
50,0,10,94,906
51,0,11,98,902
52,0,14,96,904
53,0,10,93,907
54,0,15,94,906
55,0,9,85,915
56,0,9,80,920
57,0,12,84,916
58,0,15,88,912
59,0,7,81,919
60,0,13,81,919
61,0,15,84,916
62,0,12,87,913
63,0,7,87,913
64,0,11,83,917
65,0,12,81,919
66,0,8,82,918
67,0,8,74,926
68,0,14,75,925
69,0,9,76,924
70,0,16,81,919
71,0,15,88,912
72,0,12,85,915
73,0,12,89,911
74,0,16,98,902
75,0,13,98,902
76,0,6,95,905
77,0,9,89,911
78,0,15,90,910
79,0,11,86,914
80,0,16,88,912
81,0,10,83,917
82,0,13,84,916
83,0,13,89,911
84,0,15,95,905
85,0,13,97,903
86,0,7,88,912
87,0,13,89,911
88,0,16,93,907
89,0,15,96,904
90,0,19,101,899
91,0,13,101,899
92,0,9,98,902
93,0,10,97,903
94,0,14,99,901
95,0,13,100,900
96,0,10,94,906
97,0,8,82,918
98,0,12,81,919
99,0,15,87,913
100,0,12,89,911
101,0,11,86,914
102,0,14,84,916
103,0,17,92,908
104,0,12,96,904
105,0,9,94,906
106,0,12,94,906
107,0,12,89,911
108,0,16,96,904
109,0,9,92,908
110,0,14,90,910
111,0,9,86,914
112,0,20,96,904
113,0,11,94,906
114,0,12,96,904
115,0,12,90,910
116,0,12,92,908
117,0,5,83,917
118,0,16,94,906
119,0,10,86,914
120,0,13,86,914
121,0,11,81,919
122,0,11,81,919
123,0,15,83,917
124,0,12,90,910
125,0,18,96,904
126,0,12,95,905
127,0,10,93,907
128,0,11,91,909
129,0,6,87,913
130,0,15,89,911
131,0,11,85,915
132,0,10,79,921
133,0,7,71,929
134,0,13,75,925
135,0,17,83,917
136,0,12,87,913
137,0,22,96,904
138,0,10,94,906
139,0,13,96,904
140,0,9,97,903
141,0,14,102,898
142,0,10,98,902
143,0,12,95,905
144,0,10,86,914
145,0,11,82,918
146,0,9,80,920
147,0,16,83,917
148,0,8,83,917
149,0,14,84,916
150,0,13,88,912
151,0,12,86,914
152,0,12,88,912
153,0,11,90,910
154,0,15,88,912
155,0,11,90,910
156,0,13,91,909
157,0,20,97,903
158,0,14,100,900
159,0,21,109,891
160,0,11,109,891
161,0,14,110,890
162,0,15,116,884
163,0,11,110,890
164,0,12,106,894
165,0,12,101,899
166,0,8,85,915
167,0,13,88,912
168,0,11,84,916
169,0,10,81,919
170,0,12,80,920
171,0,10,80,920
172,0,10,78,922
173,0,12,79,921
174,0,15,83,917
175,0,9,86,914
176,0,12,82,918
177,0,17,88,912
178,0,12,89,911
179,0,13,92,908
180,0,6,88,912
181,0,16,91,909
182,0,10,92,908
183,0,18,97,903
184,0,16,93,907
185,0,13,93,907
186,0,14,98,902
187,0,12,101,899
188,0,11,99,901
189,0,13,99,901
190,0,14,99,901
191,0,10,94,906
192,0,10,90,910
193,0,12,90,910
194,0,9,84,916
195,0,19,90,910
196,0,12,87,913
197,0,10,85,915
198,0,12,87,913
199,0,6,83,917
200,0,12,84,916
201,0,13,88,912
202,0,14,85,915
203,0,13,83,917
204,0,12,85,915
205,0,16,89,911
206,0,17,100,900
207,0,13,100,900
208,0,11,99,901
209,0,10,97,903
210,0,14,98,902
211,0,16,102,898
212,0,14,97,903
213,0,10,95,905
214,0,11,89,911
215,0,12,90,910
216,0,19,98,902
217,0,9,95,905
218,0,10,91,909
219,0,15,89,911
220,0,18,97,903
221,0,12,98,902
222,0,10,97,903
223,0,16,93,907
224,0,13,99,901
225,0,13,101,899
226,0,13,103,897
227,0,8,91,909
228,0,11,89,911
229,0,16,92,908
230,0,11,92,908
231,0,12,87,913
