0,7,0,7
1,12,0,12
2,4,0,4
3,5,0,5
4,5,0,5
5,5,0,5
6,9,1,10
7,11,0,11
8,12,0,12
9,8,2,10
10,6,0,6
11,7,0,7
12,11,0,11
13,8,2,10
14,4,0,4
15,8,2,10
16,8,1,9
17,6,3,9
18,11,1,12
19,5,0,5
20,6,0,6
21,5,0,5
22,10,2,12
23,13,1,14
24,6,0,6
25,9,2,11
26,11,1,12
27,6,1,7
28,9,2,11
29,5,0,5
30,7,1,8
31,4,2,6
32,4,1,5
33,8,1,9
34,11,2,13
35,5,2,7
36,1,2,3
37,8,3,11
38,7,1,8
39,8,3,11
40,11,3,14
41,6,4,10
42,8,3,11
43,3,1,4
44,9,2,11
45,7,2,9
46,5,2,7
47,9,3,12
48,8,2,10
49,6,3,9
50,6,3,9
51,4,3,7
52,7,7,14
53,1,2,3
54,6,4,10
55,3,4,7
56,5,0,5
57,8,8,16
58,4,3,7
59,5,5,10
60,7,4,11
61,7,4,11
62,2,5,7
63,7,9,16
64,5,6,11
65,3,4,7
66,2,7,9
67,7,0,7
68,3,1,4
69,5,2,7
70,4,2,6
71,3,2,5
72,5,3,8
73,4,5,9
74,2,2,4
75,4,5,9
76,3,6,9
77,4,5,9
78,2,3,5
79,1,3,4
80,4,2,6
81,3,6,9
82,6,5,11
83,2,7,9
84,6,4,10
85,2,4,6
86,6,2,8
87,6,4,10
88,1,3,4
89,2,7,9
90,1,5,6
91,3,3,6
92,2,5,7
93,2,5,7
94,6,6,12
95,1,4,5
96,2,5,7
97,4,5,9
98,4,5,9
99,3,8,11
100,2,6,8
101,2,8,10
102,1,4,5
103,2,7,9
104,1,7,8
105,2,8,10
106,3,5,8
107,4,5,9
108,1,7,8
109,1,8,9
110,3,7,10
111,3,10,13
112,3,6,9
113,2,5,7
114,3,8,11
115,1,6,7
116,2,6,8
117,3,14,17
118,1,4,5
119,3,6,9
120,1,7,8
121,0,5,5
122,2,5,7
123,1,5,6
124,1,5,6
125,1,7,8
126,0,4,4
127,1,11,12
128,0,7,7
129,0,8,8
130,1,13,14
131,1,8,9
132,2,7,9
133,0,9,9
134,1,8,9
135,0,4,4
136,0,2,2
137,0,12,12
138,1,5,6
139,2,8,10
140,0,8,8
141,0,7,7
142,0,9,9
143,0,11,11
144,0,1,1
145,0,5,5
146,0,4,4
147,0,3,3
148,0,8,8
149,0,11,11
