0,5,0,5
1,5,0,5
2,10,0,10
3,5,0,5
4,10,0,10
5,11,0,11
6,4,1,5
7,9,0,9
8,0,1,1
9,11,1,12
10,6,0,6
11,11,0,11
12,11,0,11
13,7,0,7
14,9,1,10
15,4,0,4
16,4,1,5
17,3,1,4
18,6,0,6
19,14,0,14
20,9,1,10
21,8,1,9
22,5,2,7
23,7,1,8
24,11,1,12
25,9,1,10
26,2,2,4
27,9,2,11
28,6,1,7
29,5,3,8
30,8,3,11
31,6,1,7
32,7,1,8
33,5,1,6
34,3,0,3
35,6,2,8
36,7,2,9
37,6,4,10
38,4,3,7
39,4,2,6
40,5,3,8
41,9,3,12
42,5,2,7
43,5,2,7
44,4,0,4
45,6,7,13
46,5,2,7
47,5,2,7
48,7,0,7
49,5,3,8
50,7,4,11
51,5,2,7
52,7,3,10
53,6,4,10
54,6,2,8
55,9,2,11
56,8,3,11
57,6,1,7
58,6,5,11
59,6,2,8
60,8,1,9
61,4,4,8
62,3,2,5
63,5,4,9
64,7,6,13
65,7,4,11
66,3,5,8
67,2,5,7
68,3,4,7
69,6,5,11
70,4,2,6
71,6,3,9
72,5,3,8
73,3,4,7
74,4,5,9
75,3,6,9
76,2,9,11
77,7,3,10
78,4,4,8
79,5,5,10
80,1,6,7
81,3,3,6
82,1,2,3
83,3,3,6
84,1,4,5
85,2,5,7
86,4,6,10
87,3,5,8
88,2,4,6
89,2,6,8
90,1,3,4
91,2,7,9
92,4,3,7
93,2,9,11
94,2,3,5
95,1,7,8
96,0,4,4
97,6,4,10
98,6,3,9
99,2,5,7
100,3,11,14
101,0,5,5
102,4,5,9
103,0,3,3
104,4,5,9
105,2,10,12
106,1,4,5
107,1,7,8
108,2,7,9
109,4,8,12
110,1,10,11
111,0,4,4
112,2,9,11
113,0,2,2
114,2,7,9
115,0,7,7
116,4,4,8
117,5,5,10
118,0,8,8
119,1,5,6
120,3,7,10
121,3,8,11
122,0,7,7
123,1,5,6
124,3,9,12
125,1,13,14
126,1,5,6
127,3,6,9
128,0,9,9
129,0,3,3
130,2,6,8
131,1,8,9
132,1,3,4
133,0,5,5
134,1,4,5
135,0,6,6
136,1,6,7
137,0,8,8
138,1,7,8
139,0,9,9
140,2,7,9
141,1,4,5
142,0,8,8
143,1,8,9
144,0,2,2
145,0,14,14
146,0,6,6
147,0,8,8
148,0,6,6
149,0,4,4
