0,11,0,11
1,10,0,10
2,10,0,10
3,2,0,2
4,10,0,10
5,6,0,6
6,8,0,8
7,7,0,7
8,6,2,8
9,7,1,8
10,7,3,10
11,7,1,8
12,3,0,3
13,7,0,7
14,4,0,4
15,7,1,8
16,10,2,12
17,10,0,10
18,5,0,5
19,8,1,9
20,14,1,15
21,7,2,9
22,7,1,8
23,12,3,15
24,9,0,9
25,7,1,8
26,6,2,8
27,6,4,10
28,9,0,9
29,3,1,4
30,6,2,8
31,7,4,11
32,9,1,10
33,8,2,10
34,3,0,3
35,8,2,10
36,5,1,6
37,7,2,9
38,6,0,6
39,7,2,9
40,4,5,9
41,3,3,6
42,4,5,9
43,5,2,7
44,7,1,8
45,8,2,10
46,6,1,7
47,7,2,9
48,4,2,6
49,5,0,5
50,4,4,8
51,4,2,6
52,3,3,6
53,5,3,8
54,5,3,8
55,5,0,5
56,8,2,10
57,5,4,9
58,3,6,9
59,2,3,5
60,5,2,7
61,4,2,6
62,5,1,6
63,3,7,10
64,5,5,10
65,9,4,13
66,3,5,8
67,5,3,8
68,2,6,8
69,6,3,9
70,6,5,11
71,3,3,6
72,4,4,8
73,4,4,8
74,4,3,7
75,3,7,10
76,3,3,6
77,3,1,4
78,6,7,13
79,2,4,6
80,2,5,7
81,6,2,8
82,5,7,12
83,5,0,5
84,3,4,7
85,1,9,10
86,2,8,10
87,4,4,8
88,5,4,9
89,4,5,9
90,3,5,8
91,5,4,9
92,2,2,4
93,5,4,9
94,3,6,9
95,2,6,8
96,2,6,8
97,2,5,7
98,1,7,8
99,2,6,8
100,2,5,7
101,1,4,5
102,2,5,7
103,2,4,6
104,2,6,8
105,4,7,11
106,2,3,5
107,1,7,8
108,1,7,8
109,2,7,9
110,1,2,3
111,1,10,11
112,1,3,4
113,1,3,4
114,0,6,6
115,6,6,12
116,3,6,9
117,1,3,4
118,2,7,9
119,2,6,8
120,4,6,10
121,3,6,9
122,0,7,7
123,1,5,6
124,2,8,10
125,0,4,4
126,1,7,8
127,2,7,9
128,0,8,8
129,1,5,6
130,1,8,9
131,3,11,14
132,1,5,6
133,0,9,9
134,0,9,9
135,1,6,7
136,0,7,7
137,0,8,8
138,0,8,8
139,0,8,8
140,2,10,12
141,0,9,9
142,0,5,5
143,1,9,10
144,0,10,10
145,1,4,5
146,0,7,7
147,0,5,5
148,0,6,6
149,0,11,11
