t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,11,62,62,938
8,34,61,123,877
9,10,63,175,825
10,14,70,211,789
11,14,45,246,754
12,13,54,286,714
13,0,77,349,651
14,7,48,322,678
15,12,26,345,655
16,7,27,296,704
17,9,41,303,697
18,14,35,269,731
19,2,45,272,728
20,7,40,257,743
21,18,71,267,733
22,14,42,257,743
23,15,56,278,722
24,43,64,310,690
25,18,89,350,650
26,53,95,372,628
27,1,116,438,562
28,27,78,383,617
29,43,60,425,575
30,89,34,395,605
31,9,103,472,528
32,21,99,434,566
33,24,88,428,572
34,11,77,406,594
35,37,88,418,582
36,18,70,406,594
37,51,59,394,606
38,28,54,404,596
39,24,84,422,578
40,55,75,394,606
41,46,84,402,598
42,72,82,373,627
43,38,123,414,586
44,114,86,377,623
45,89,91,400,600
46,64,124,442,558
47,135,53,403,597
48,190,29,360,640
49,189,48,380,620
50,202,44,360,640
51,239,67,362,638
52,244,52,329,671
53,290,34,291,709
54,333,25,265,735
55,330,66,278,722
56,396,32,222,778
57,393,53,213,787
58,416,28,180,820
59,440,20,170,830
60,500,10,160,840
61,527,11,157,843
62,555,4,150,850
63,546,40,183,817
64,601,34,160,840
65,626,30,154,846
66,653,18,130,870
67,676,15,118,882
68,701,2,105,895
69,707,10,111,889
70,684,24,125,875
71,689,43,130,870
72,739,6,87,913
73,772,6,81,919
74,792,2,77,923
75,804,8,81,919
76,794,16,89,911
77,788,17,84,916
78,805,7,70,930
79,827,6,69,931
80,853,3,64,936
81,849,3,64,936
82,842,10,70,930
83,851,9,62,938
84,856,12,65,935
85,870,16,63,937
86,888,2,49,951
87,886,11,56,944
88,898,1,45,955
89,891,3,44,956
90,893,1,41,959
91,890,10,44,956
92,914,3,34,966
93,926,1,31,969
94,928,7,37,963
95,930,9,36,964
96,941,0,27,973
97,940,2,27,973
98,937,3,27,973
99,936,1,25,975
100,946,0,24,976
101,939,9,31,969
102,952,0,22,978
103,947,6,27,973
104,950,2,22,978
105,947,4,23,977
106,953,1,20,980
107,951,1,20,980
108,949,2,21,979
109,951,9,28,972
110,955,1,19,981
111,959,2,18,982
112,964,0,16,984
113,959,5,19,981
114,969,0,14,986
115,965,3,16,984
116,967,1,13,987
117,972,0,12,988
118,975,0,12,988
119,976,1,12,988
120,974,2,11,989
121,977,1,10,990
122,979,2,11,989
123,983,1,10,990
124,982,1,10,990
125,982,2,10,990
126,983,0,8,992
127,982,1,8,992
128,985,0,7,993
129,984,2,8,992
130,987,0,6,994
131,985,0,6,994
132,985,1,7,993
133,988,1,6,994
134,989,0,5,995
135,989,1,5,995
136,988,1,5,995
137,989,1,4,996
138,991,0,3,997
139,991,0,3,997
140,990,0,3,997
141,991,1,4,996
142,991,0,3,997
143,991,1,4,996
144,992,0,3,997
145,992,0,3,997
146,993,1,4,996
147,993,1,4,996
148,994,0,3,997
149,994,1,4,996
150,994,0,3,997
151,995,0,3,997
152,995,0,3,997
153,995,0,3,997
154,995,0,3,997
155,996,1,4,996
156,996,0,3,997
157,997,0,3,997
158,997,0,3,997
159,997,0,3,997
160,996,0,3,997
161,995,1,4,996
162,995,0,3,997
163,996,0,3,997
164,996,0,3,997
165,995,1,4,996
166,996,0,3,997
167,995,1,4,996
168,995,0,3,997
169,996,0,3,997
170,996,0,3,997
171,996,0,3,997
172,995,0,3,997
173,996,0,3,997
174,995,1,4,996
175,997,0,3,997
176,996,0,3,997
177,995,1,4,996
178,997,0,3,997
179,997,0,3,997
180,996,0,3,997
181,995,1,4,996
182,996,0,3,997
183,997,0,3,997
184,997,0,3,997
185,997,1,4,996
186,998,0,3,997
187,997,0,3,997
188,997,0,3,997
189,998,0,3,997
190,998,0,3,997
191,998,0,3,997
192,997,1,4,996
193,999,0,3,997
194,999,0,3,997
195,999,0,3,997
196,998,0,3,997
197,998,0,3,997
198,998,0,3,997
199,998,0,3,997
200,999,0,3,997
201,998,1,4,996
202,998,0,3,997
203,998,0,3,997
204,998,0,3,997
205,998,0,3,997
206,998,0,3,997
207,997,1,4,996
208,998,0,3,997
209,999,0,3,997
210,999,0,3,997
211,999,0,3,997
212,999,0,3,997
213,999,0,3,997
214,999,0,3,997
215,1000,0,3,997
216,1000,0,3,997
217,1000,0,3,997
218,999,0,3,997
219,999,0,3,997
220,999,0,3,997
221,999,0,3,997
222,998,0,3,997
223,997,1,4,996
224,998,0,3,997
225,998,0,3,997
226,998,0,3,997
227,997,1,4,996
228,998,0,3,997
229,998,0,3,997
230,998,0,3,997
231,999,0,3,997
