t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,16,183,183,817
8,65,139,322,678
9,27,55,376,624
10,20,74,408,592
11,36,50,439,561
12,38,41,466,534
13,10,76,532,468
14,24,68,393,607
15,17,56,426,574
16,19,46,315,685
17,15,42,325,675
18,18,39,288,712
19,27,29,287,713
20,31,29,256,744
21,33,60,263,737
22,19,50,257,743
23,19,53,253,747
24,34,69,281,719
25,30,62,289,711
26,11,72,309,691
27,14,59,320,680
28,23,54,307,693
29,33,45,306,694
30,39,47,310,690
31,31,53,317,683
32,36,55,300,700
33,29,59,308,692
34,31,52,292,708
35,26,58,296,704
36,24,47,298,702
37,36,42,284,716
38,21,45,292,708
39,25,47,285,715
40,37,52,289,711
41,29,58,289,711
42,34,52,275,725
43,35,46,282,718
44,51,45,277,723
45,58,44,279,721
46,67,50,276,724
47,50,68,299,701
48,38,73,287,713
49,56,67,282,718
50,51,65,288,712
51,49,65,297,703
52,55,60,300,700
53,55,68,317,683
54,40,66,322,678
55,55,63,314,686
56,78,66,305,695
57,79,59,313,687
58,57,67,313,687
59,69,67,306,694
60,65,65,298,702
61,62,77,301,699
62,68,66,294,706
63,84,51,284,716
64,94,50,270,730
65,91,55,277,723
66,110,38,255,745
67,104,46,267,733
68,105,59,267,733
69,121,44,235,765
70,124,44,240,760
71,134,42,229,771
72,144,41,225,775
73,152,46,228,772
74,178,31,220,780
75,186,35,219,781
76,215,37,203,797
77,229,49,209,791
78,231,43,198,802
79,230,46,190,810
80,237,39,187,813
81,244,39,177,823
82,246,53,191,809
83,247,43,193,807
84,249,44,188,812
85,258,39,190,810
86,266,35,186,814
87,291,28,176,824
88,303,26,177,823
89,306,32,173,827
90,300,36,172,828
91,310,35,176,824
92,316,27,168,832
93,333,29,169,831
94,335,34,169,831
95,329,34,169,831
96,340,31,161,839
97,338,39,161,839
98,353,35,155,845
99,359,33,152,848
100,355,35,157,843
101,350,34,152,848
102,355,30,151,849
103,365,31,155,845
104,363,37,152,848
105,368,34,150,850
106,375,37,154,846
107,394,26,145,855
108,395,26,142,858
109,406,33,148,852
110,392,26,149,851
111,385,38,152,848
112,392,23,148,852
113,385,26,144,856
114,393,22,142,858
115,392,24,144,856
116,401,27,140,860
117,411,17,140,860
118,418,24,138,862
119,422,24,137,863
120,425,25,131,869
121,433,28,127,873
122,426,36,140,860
123,425,38,139,861
124,427,24,135,865
125,431,31,146,854
126,441,18,137,863
127,434,24,143,857
128,431,27,147,853
129,442,22,142,858
130,430,31,138,862
131,439,26,127,873
132,453,17,120,880
133,453,23,118,882
134,440,26,120,880
135,442,28,119,881
136,445,24,120,880
137,453,24,120,880
138,452,18,115,885
139,463,23,118,882
140,464,29,126,874
141,477,23,125,875
142,486,21,122,878
143,467,28,127,873
144,479,16,116,884
145,477,20,118,882
146,479,22,117,883
147,475,30,120,880
148,477,19,115,885
149,476,17,111,889
150,464,22,111,889
151,478,13,104,896
152,484,23,111,889
153,484,22,105,895
154,487,12,96,904
155,487,21,96,904
156,487,23,98,902
157,500,15,98,902
158,499,21,104,896
159,503,26,106,894
160,516,19,106,894
161,511,26,112,888
162,513,27,116,884
163,521,23,113,887
164,529,19,112,888
165,517,22,117,883
166,519,18,112,888
167,522,18,108,892
168,518,18,111,889
169,522,20,105,895
170,520,27,108,892
171,522,20,101,899
172,524,23,102,898
173,527,20,105,895
174,522,21,98,902
175,532,16,97,903
176,529,13,96,904
177,527,14,95,905
178,525,21,102,898
179,528,24,107,893
180,538,18,106,894
181,535,15,102,898
182,541,19,102,898
183,542,21,104,896
184,551,19,104,896
185,559,19,102,898
186,568,12,98,902
187,563,18,101,899
188,557,23,105,895
189,557,21,108,892
190,562,19,107,893
191,558,23,115,885
192,562,15,110,890
193,581,13,105,895
194,583,12,102,898
195,591,15,105,895
196,585,12,100,900
197,581,12,89,911
198,591,10,89,911
199,592,12,83,917
200,587,13,81,919
201,580,22,90,910
202,576,10,80,920
203,580,17,81,919
204,587,17,85,915
205,587,10,86,914
206,579,16,89,911
207,593,12,89,911
208,593,16,88,912
209,597,16,88,912
210,591,14,87,913
211,591,23,93,907
212,596,15,88,912
213,596,11,87,913
214,597,13,89,911
215,613,13,90,910
216,609,13,92,908
217,624,9,88,912
218,613,9,86,914
219,610,11,83,917
220,608,18,85,915
221,613,13,77,923
222,624,12,77,923
223,618,11,75,925
224,615,11,72,928
225,616,14,79,921
226,621,10,80,920
227,628,17,85,915
228,621,18,91,909
229,619,25,104,896
230,631,12,96,904
231,633,10,95,905
