t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,11,11,989
8,0,2,13,987
9,0,4,17,983
10,0,1,18,982
11,0,1,19,981
12,0,1,20,980
13,0,2,22,978
14,0,3,14,986
15,0,1,15,985
16,0,4,14,986
17,0,5,17,983
18,0,4,20,980
19,0,7,26,974
20,0,5,30,970
21,0,5,32,968
22,0,3,33,967
23,0,3,32,968
24,0,2,30,970
25,0,3,29,971
26,0,3,26,974
27,0,5,27,973
28,0,6,25,975
29,0,3,25,975
30,0,3,26,974
31,0,1,24,976
32,0,2,23,977
33,0,4,24,976
34,0,1,21,979
35,0,1,18,982
36,0,1,14,986
37,0,5,15,985
38,0,3,18,982
39,0,3,18,982
40,0,2,17,983
41,0,1,17,983
42,0,5,21,979
43,0,1,20,980
44,0,6,24,976
45,0,4,22,978
46,0,5,24,976
47,0,3,25,975
48,0,3,27,973
49,0,2,24,976
50,0,4,28,972
51,0,2,25,975
52,0,5,26,974
53,0,5,27,973
54,0,4,25,975
55,0,3,25,975
56,0,4,27,973
57,0,4,27,973
58,0,2,27,973
59,0,2,26,974
60,0,7,27,973
61,0,0,22,978
62,0,6,26,974
63,0,2,25,975
64,0,1,22,978
65,0,0,19,981
66,0,1,17,983
67,0,1,12,988
68,0,1,12,988
69,0,1,8,992
70,0,4,10,990
71,0,1,9,991
72,0,2,11,989
73,0,0,10,990
74,0,2,11,989
75,0,1,11,989
76,0,1,11,989
77,0,1,8,992
78,0,0,7,993
79,0,3,8,992
80,0,1,9,991
81,0,1,8,992
82,0,0,7,993
83,0,0,6,994
84,0,1,6,994
85,0,2,8,992
86,0,0,5,995
87,0,2,6,994
88,0,0,5,995
89,0,0,5,995
90,0,1,6,994
91,0,1,6,994
92,0,3,7,993
93,0,1,8,992
94,0,0,7,993
95,0,1,7,993
96,0,1,8,992
97,0,1,8,992
98,0,1,8,992
99,0,0,5,995
100,0,3,7,993
101,0,1,8,992
102,0,2,9,991
103,0,0,8,992
104,0,2,9,991
105,0,2,10,990
106,0,3,13,987
107,0,1,11,989
108,0,2,12,988
109,0,0,10,990
110,0,3,13,987
111,0,2,13,987
112,0,0,11,989
113,0,0,8,992
114,0,3,10,990
115,0,1,9,991
116,0,3,12,988
117,0,4,13,987
118,0,1,12,988
119,0,3,15,985
120,0,1,16,984
121,0,5,18,982
122,0,1,18,982
123,0,0,15,985
124,0,1,12,988
125,0,2,13,987
126,0,0,10,990
127,0,1,10,990
128,0,3,9,991
129,0,1,8,992
130,0,2,10,990
131,0,1,10,990
132,0,1,9,991
133,0,1,10,990
134,0,0,9,991
135,0,2,8,992
136,0,1,8,992
137,0,0,6,994
138,0,1,6,994
139,0,2,7,993
140,0,0,6,994
141,0,2,8,992
142,0,0,6,994
143,0,1,6,994
144,0,0,6,994
145,0,0,5,995
146,0,1,4,996
147,0,2,6,994
148,0,0,4,996
149,0,1,5,995
150,0,1,5,995
151,0,3,8,992
152,0,0,8,992
153,0,0,7,993
154,0,2,7,993
155,0,2,9,991
156,0,2,10,990
157,0,2,11,989
158,0,0,8,992
159,0,1,9,991
160,0,0,9,991
161,0,2,9,991
162,0,1,8,992
163,0,1,7,993
164,0,0,5,995
165,0,1,6,994
166,0,0,5,995
167,0,0,5,995
168,0,1,4,996
169,0,0,3,997
170,0,1,3,997
171,0,1,4,996
172,0,0,3,997
173,0,2,5,995
174,0,0,5,995
175,0,1,5,995
176,0,3,8,992
177,0,3,10,990
178,0,0,9,991
179,0,1,10,990
180,0,1,9,991
181,0,2,11,989
182,0,0,10,990
183,0,0,7,993
184,0,0,4,996
185,0,1,5,995
186,0,0,4,996
187,0,2,5,995
188,0,1,4,996
189,0,0,4,996
190,0,1,5,995
191,0,1,6,994
192,0,1,6,994
193,0,2,8,992
194,0,0,6,994
195,0,1,6,994
196,0,1,7,993
197,0,1,7,993
198,0,1,7,993
199,0,4,10,990
200,0,0,8,992
201,0,0,8,992
202,0,1,8,992
203,0,2,9,991
204,0,0,8,992
205,0,1,8,992
206,0,0,4,996
207,0,0,4,996
208,0,0,4,996
209,0,1,4,996
210,0,1,3,997
211,0,1,4,996
212,0,1,4,996
213,0,1,5,995
214,0,1,6,994
215,0,1,7,993
216,0,1,7,993
217,0,1,7,993
218,0,2,8,992
219,0,1,8,992
220,0,0,7,993
221,0,1,7,993
222,0,0,6,994
223,0,0,5,995
224,0,2,6,994
225,0,1,5,995
226,0,2,6,994
227,0,1,7,993
228,0,1,7,993
229,0,0,7,993
230,0,2,9,991
231,0,5,12,988
