t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,2,122,122,878
8,8,105,227,773
9,0,36,261,739
10,0,52,305,695
11,2,30,335,665
12,2,39,374,626
13,0,39,411,589
14,0,36,323,677
15,1,37,344,656
16,0,22,260,740
17,2,29,257,743
18,3,24,231,769
19,0,26,223,777
20,0,28,212,788
21,0,40,217,783
22,0,22,209,791
23,1,27,205,795
24,1,29,205,795
25,0,30,206,794
26,3,23,209,791
27,0,34,213,787
28,0,43,214,786
29,0,24,213,787
30,1,30,226,774
31,1,37,231,769
32,1,43,238,762
33,0,36,246,754
34,0,28,248,752
35,0,23,239,761
36,2,52,256,744
37,1,26,255,745
38,1,30,247,753
39,6,26,236,764
40,3,41,238,762
41,0,34,237,763
42,0,31,238,762
43,0,34,227,773
44,2,30,227,773
45,5,33,240,760
46,1,32,240,760
47,3,31,237,763
48,0,34,237,763
49,0,34,235,765
50,1,32,235,765
51,1,24,223,777
52,1,37,231,769
53,2,38,234,766
54,2,26,232,768
55,3,41,243,757
56,1,23,230,770
57,0,26,226,774
58,0,37,229,771
59,1,26,230,770
60,3,32,217,783
61,0,47,237,763
62,0,27,228,772
63,0,28,230,770
64,0,34,233,767
65,0,25,234,766
66,0,37,233,767
67,5,33,242,758
68,2,27,230,770
69,0,49,240,760
70,4,30,240,760
71,6,30,239,761
72,4,42,250,750
73,0,37,251,749
74,0,41,252,748
75,0,31,256,744
76,2,28,249,751
77,1,36,250,750
78,3,34,256,744
79,3,26,238,762
80,7,34,239,761
81,0,31,228,772
82,1,26,216,784
83,0,35,218,782
84,1,34,225,775
85,1,37,225,775
86,4,29,227,773
87,9,29,224,776
88,7,40,237,763
89,0,46,247,753
90,3,29,248,752
91,0,42,249,751
92,2,31,251,749
93,6,29,243,757
94,0,32,246,754
95,3,39,252,748
96,11,22,231,769
97,0,44,241,759
98,0,41,234,766
99,2,29,231,769
100,0,27,228,772
101,1,34,238,762
102,1,38,234,766
103,5,23,233,767
104,0,25,227,773
105,7,37,224,776
106,7,23,212,788
107,1,36,213,787
108,14,41,225,775
109,5,46,231,769
110,7,34,228,772
111,8,35,236,764
112,9,34,240,760
113,6,43,248,752
114,5,40,258,742
115,2,40,258,742
116,6,40,259,741
117,1,37,263,737
118,4,30,253,747
119,3,37,264,736
120,1,31,262,738
121,3,40,259,741
122,0,34,254,746
123,1,41,252,748
124,1,25,238,762
125,6,26,237,763
126,4,26,228,772
127,8,29,227,773
128,6,32,219,781
129,6,37,215,785
130,1,28,206,794
131,2,31,196,804
132,1,39,204,796
133,2,37,217,783
134,4,34,225,775
135,5,42,237,763
136,7,42,249,751
137,8,45,260,740
138,12,40,275,725
139,5,35,275,725
140,3,39,266,734
141,3,35,261,739
142,6,36,257,743
143,1,38,255,745
144,0,44,252,748
145,1,30,235,765
146,3,36,247,753
147,7,33,250,750
148,5,39,258,742
149,7,30,248,752
150,4,28,244,756
151,1,40,239,761
152,1,37,230,770
153,0,31,227,773
154,7,28,221,779
155,3,32,229,771
156,7,25,213,787
157,6,36,222,778
158,11,31,226,774
159,10,42,219,781
160,3,41,223,777
161,9,41,222,778
162,8,32,223,777
163,5,26,221,779
164,7,34,217,783
165,4,32,213,787
166,10,39,216,784
167,8,33,219,781
168,5,43,228,772
169,7,37,226,774
170,6,39,233,767
171,6,44,246,754
172,4,31,252,748
173,5,44,250,750
174,4,37,252,748
175,8,33,251,749
176,1,28,235,765
177,1,33,235,765
178,1,38,233,767
179,1,30,229,771
180,7,23,218,782
181,10,23,200,800
182,9,42,213,787
183,2,53,237,763
184,5,44,241,759
185,0,39,244,756
186,0,34,244,756
187,4,22,239,761
188,8,39,255,745
189,4,34,260,740
190,6,36,255,745
191,5,25,231,769
192,8,36,225,775
193,5,38,225,775
194,1,46,239,761
195,3,31,235,765
196,5,34,236,764
197,3,31,228,772
198,4,32,235,765
199,6,35,241,759
200,8,38,247,753
201,6,38,242,758
202,7,39,239,761
203,7,40,249,751
204,3,35,246,754
205,6,34,248,752
206,4,34,245,755
207,2,37,239,761
208,7,23,223,777
209,7,31,223,777
210,3,36,215,785
211,3,32,218,782
212,2,33,213,787
213,1,31,212,788
214,6,38,215,785
215,12,31,223,777
216,7,31,226,774
217,6,44,235,765
218,4,45,238,762
219,0,37,238,762
220,3,32,247,753
221,3,22,223,777
222,3,25,223,777
223,7,29,223,777
224,7,42,233,767
225,11,45,230,770
226,3,40,236,764
227,3,43,236,764
228,2,41,244,756
229,5,37,256,744
230,8,30,256,744
231,8,28,254,746
