t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,0,191,191,809
8,2,191,382,618
9,0,28,410,590
10,0,46,454,546
11,2,40,494,506
12,0,39,533,467
13,0,39,570,430
14,0,30,409,591
15,0,35,428,572
16,0,20,259,741
17,0,23,240,760
18,0,23,221,779
19,0,21,208,792
20,0,17,187,813
21,0,123,274,726
22,0,25,269,731
23,0,24,267,733
24,0,122,365,635
25,0,42,388,612
26,0,42,405,595
27,0,29,416,584
28,0,36,328,672
29,0,42,343,657
30,0,31,352,648
31,0,27,343,657
32,0,36,260,740
33,0,24,242,758
34,0,27,237,763
35,0,124,327,673
36,0,34,325,675
37,0,30,316,684
38,0,41,329,671
39,0,29,321,679
40,0,113,408,592
41,0,49,435,565
42,0,48,361,639
43,0,38,362,638
44,0,31,360,640
45,0,39,364,636
46,0,41,366,634
47,0,30,368,632
48,0,40,289,711
49,0,127,364,636
50,0,39,362,638
51,0,41,371,629
52,0,36,374,626
53,0,33,360,640
54,0,32,363,637
55,0,30,358,642
56,0,119,347,653
57,0,47,350,650
58,0,41,356,644
59,0,39,356,644
60,0,39,362,638
61,0,41,369,631
62,0,37,377,623
63,0,125,466,534
64,0,47,394,606
65,0,32,379,621
66,0,46,385,615
67,0,48,390,610
68,0,32,391,609
69,0,34,380,620
70,0,38,296,704
71,0,37,285,715
72,0,114,361,639
73,0,49,367,633
74,0,53,377,623
75,0,39,374,626
76,0,33,374,626
77,0,131,469,531
78,0,38,469,531
79,0,40,479,521
80,0,43,402,598
81,0,42,390,610
82,0,47,391,609
83,0,39,393,607
84,0,46,322,678
85,0,39,311,689
86,0,39,313,687
87,0,32,301,699
88,0,133,395,605
89,0,50,397,603
90,0,49,406,594
91,0,119,475,525
92,0,30,464,536
93,0,44,472,528
94,0,45,478,522
95,0,47,484,516
96,0,41,405,595
97,0,41,391,609
98,0,49,313,687
99,0,43,321,679
100,0,36,325,675
101,0,45,314,686
102,0,55,334,666
103,0,38,324,676
104,0,129,414,586
105,0,134,499,501
106,0,48,501,499
107,0,38,504,496
108,0,45,504,496
109,0,46,497,503
110,0,36,491,509
111,0,42,490,510
112,0,49,330,670
113,0,53,333,667
114,0,37,325,675
115,0,41,320,680
116,0,54,335,665
117,0,41,328,672
118,0,45,341,659
119,0,127,419,581
120,0,126,490,510
121,0,46,498,502
122,0,46,502,498
123,0,42,488,512
124,0,38,488,512
125,0,46,491,509
126,0,43,399,601
127,0,56,415,585
128,0,46,347,653
129,0,55,345,655
130,0,60,360,640
131,0,34,351,649
132,0,44,360,640
133,0,129,436,564
134,0,43,437,563
135,0,34,420,580
136,0,118,486,514
137,0,47,472,528
138,0,48,478,522
139,0,49,485,515
140,0,42,404,596
141,0,60,417,583
142,0,38,416,584
143,0,50,434,566
144,0,60,376,624
145,0,47,363,637
146,0,51,363,637
147,0,129,447,553
148,0,42,445,555
149,0,32,426,574
150,0,43,427,573
151,0,33,399,601
152,0,128,481,519
153,0,60,489,511
154,0,52,410,590
155,0,48,414,586
156,0,37,419,581
157,0,53,432,568
158,0,51,446,554
159,0,48,451,549
160,0,52,367,633
161,0,129,435,565
162,0,52,440,560
163,0,41,440,560
164,0,37,437,563
165,0,44,417,583
166,0,42,419,581
167,0,43,412,588
168,0,136,415,585
169,0,63,430,570
170,0,34,420,580
171,0,40,420,580
172,0,49,428,572
173,0,41,428,572
174,0,42,420,580
175,0,148,521,479
176,0,53,435,565
177,0,43,433,567
178,0,42,432,568
179,0,41,420,580
180,0,44,436,564
181,0,59,446,554
182,0,65,380,620
183,0,52,368,632
184,0,118,443,557
185,0,59,462,538
186,0,57,472,528
187,0,35,465,535
188,0,42,449,551
189,0,137,529,471
190,0,45,513,487
191,0,45,521,479
192,0,37,431,569
193,0,41,396,604
194,0,50,412,588
195,0,53,422,578
196,0,58,354,646
197,0,51,350,650
198,0,45,360,640
199,0,48,369,631
200,0,147,475,525
201,0,55,482,518
202,0,41,464,536
203,0,132,541,459
204,0,42,531,469
205,0,46,533,467
206,0,35,519,481
207,0,39,496,504
208,0,51,416,584
209,0,59,420,580
210,0,67,354,646
211,0,54,365,635
212,0,42,373,627
213,0,47,377,623
214,0,70,410,590
215,0,44,408,592
216,0,130,478,522
217,0,145,558,442
218,0,42,538,462
219,0,33,534,466
220,0,30,513,487
221,0,44,492,508
222,0,33,476,524
223,0,61,492,508
224,0,68,344,656
225,0,63,346,654
226,0,46,363,637
227,0,44,375,625
228,0,61,397,603
229,0,49,402,598
230,0,51,404,596
231,0,136,476,524
