t,failure,success,charging,skip
0,0,0,0,1000
1,0,0,0,1000
2,0,0,0,1000
3,0,0,0,1000
4,0,0,0,1000
5,0,0,0,1000
6,0,0,0,1000
7,54,106,106,894
8,155,64,170,830
9,175,12,182,818
10,204,10,184,816
11,264,0,184,816
12,310,2,186,814
13,245,103,288,712
14,379,9,184,816
15,359,58,210,790
16,431,17,150,850
17,456,5,144,856
18,481,1,140,860
19,449,2,139,861
20,446,6,141,859
21,548,6,139,861
22,566,14,142,858
23,584,13,135,865
24,643,6,126,874
25,598,73,191,809
26,676,6,117,883
27,678,4,112,888
28,702,2,108,892
29,692,24,122,878
30,710,2,99,901
31,728,6,97,903
32,745,5,96,904
33,755,18,108,892
34,826,3,92,908
35,807,23,106,894
36,830,1,84,916
37,846,1,84,916
38,862,1,84,916
39,859,9,86,914
40,871,2,77,923
41,862,16,90,910
42,886,8,80,920
43,900,5,73,927
44,897,1,68,932
45,890,4,67,933
46,893,1,64,936
47,896,5,65,935
48,894,11,69,931
49,887,15,66,934
50,912,2,52,948
51,913,7,54,946
52,918,3,49,951
53,925,1,47,953
54,921,0,46,954
55,910,12,53,947
56,926,2,43,957
57,936,2,42,958
58,943,2,40,960
59,941,6,39,961
60,948,1,34,966
61,944,5,38,962
62,944,2,33,967
63,943,3,33,967
64,949,0,30,970
65,947,3,33,967
66,941,6,36,964
67,952,3,33,967
68,952,4,31,969
69,953,7,30,970
70,959,1,24,976
71,957,3,24,976
72,959,2,22,978
73,960,0,20,980
74,965,0,20,980
75,967,3,23,977
76,973,0,20,980
77,973,3,22,978
78,977,1,20,980
79,977,2,20,980
80,980,0,18,982
81,979,2,19,981
82,978,3,17,983
83,980,2,16,984
84,981,0,14,986
85,980,1,15,985
86,983,1,15,985
87,980,1,15,985
88,982,1,15,985
89,981,1,15,985
90,980,2,16,984
91,981,0,14,986
92,982,0,14,986
93,979,3,17,983
94,982,1,15,985
95,979,4,18,982
96,983,1,14,986
97,980,2,13,987
98,983,0,11,989
99,984,0,11,989
100,983,0,11,989
101,981,1,12,988
102,983,3,13,987
103,988,1,11,989
104,988,0,10,990
105,988,0,10,990
106,988,2,11,989
107,990,0,9,991
108,988,1,10,990
109,988,1,10,990
110,990,1,9,991
111,992,0,8,992
112,992,0,8,992
113,989,1,9,991
114,991,0,8,992
115,991,1,9,991
116,992,0,8,992
117,991,1,9,991
118,990,2,10,990
119,993,0,8,992
120,992,0,8,992
121,992,1,9,991
122,993,0,8,992
123,993,1,9,991
124,994,0,8,992
125,992,1,9,991
126,996,0,8,992
127,996,0,8,992
128,996,0,8,992
129,996,0,8,992
130,996,0,8,992
131,995,1,9,991
132,997,0,8,992
133,998,0,8,992
134,996,1,9,991
135,997,0,8,992
136,997,0,8,992
137,996,0,8,992
138,995,0,8,992
139,993,1,9,991
140,995,0,8,992
141,995,0,8,992
142,996,0,8,992
143,994,2,10,990
144,995,1,9,991
145,996,0,8,992
146,995,0,8,992
147,996,0,8,992
148,996,0,8,992
149,996,0,8,992
150,996,0,8,992
151,996,1,9,991
152,999,0,8,992
153,999,0,8,992
154,999,0,8,992
155,999,0,8,992
156,999,0,8,992
157,999,0,8,992
158,999,0,8,992
159,1000,0,8,992
160,1000,0,8,992
161,999,0,8,992
162,999,0,8,992
163,999,0,8,992
164,998,0,8,992
165,998,0,8,992
166,998,0,8,992
167,997,1,9,991
168,998,0,8,992
169,997,1,9,991
170,998,0,8,992
171,998,0,8,992
172,998,0,8,992
173,998,0,8,992
174,998,0,8,992
175,998,0,8,992
176,999,0,8,992
177,999,0,8,992
178,999,0,8,992
179,999,0,8,992
180,999,0,8,992
181,998,0,8,992
182,997,1,9,991
183,998,0,8,992
184,995,0,8,992
185,994,0,8,992
186,994,0,8,992
187,993,1,9,991
188,993,0,8,992
189,990,3,11,989
190,994,0,8,992
191,993,1,9,991
192,994,0,8,992
193,993,1,9,991
194,994,0,8,992
195,994,0,8,992
196,995,0,8,992
197,998,0,8,992
198,998,0,8,992
199,997,0,8,992
200,998,0,8,992
201,999,0,8,992
202,999,0,8,992
203,998,0,8,992
204,998,0,8,992
205,997,1,9,991
206,998,0,8,992
207,998,0,8,992
208,998,0,8,992
209,997,1,9,991
210,998,0,8,992
211,998,0,8,992
212,998,0,8,992
213,998,0,8,992
214,998,0,8,992
215,998,0,8,992
216,998,0,8,992
217,998,0,8,992
218,999,0,8,992
219,998,1,9,991
220,998,0,8,992
221,998,0,8,992
222,997,0,8,992
223,997,0,8,992
224,997,0,8,992
225,996,1,9,991
226,997,0,8,992
227,997,1,9,991
228,998,0,8,992
229,998,0,8,992
230,998,0,8,992
231,998,0,8,992
